race_id,purchased,reason,winner,winner_selected,winner_kind,stake_yen,payout_yen,profit_yen,ticket_count,main_count,middle_count,hole_count,middle_candidates,hole_candidates,min_hit_roi_pct,tickets
3120240123010007,1,,2-3-7,1,middle,1400,1740.0,340.0,9,1,3,5,3,5,110.0,main:3-4-7@5.2x3u | middle:2-3-7@5.8x3u | middle:3-5-7@16.4x1u | middle:3-6-7@39.4x1u | hole:1-4-5@7.7x2u | hole:1-2-4@30.1x1u | hole:1-2-5@95.4x1u | hole:1-4-6@95.0x1u | hole:2-5-6@175.3x1u
3120240123010008,1,,1-4-7,1,main,300,370.0,70.0,3,1,1,1,1,1,123.333333,main:1-4-7@3.7x1u | middle:1-2-7@6.7x1u | hole:2-3-5@14.5x1u
3120240123010009,1,,3-4-6,0,,1500,0,-1500,5,1,2,2,2,2,102.666667,main:2-4-5@1.4x11u | middle:2-3-4@18.4x1u | middle:2-4-7@19.4x1u | hole:1-2-6@31.4x1u | hole:1-3-7@127.3x1u
3120240123010010,1,,2-5-6,1,middle,700,2100.0,1400.0,6,1,2,3,2,3,120.0,main:3-5-6@4.2x2u | middle:2-5-6@21.0x1u | middle:3-4-5@28.8x1u | hole:1-4-7@12.7x1u | hole:1-2-7@59.7x1u | hole:1-2-4@48.6x1u
3120240123010011,1,,1-4-7,1,main,1900,1950.0,50.0,5,1,3,1,3,1,102.631579,main:1-4-7@1.5x13u | middle:1-5-7@7.1x3u | middle:1-2-7@24.3x1u | middle:1-4-6@163.7x1u | hole:1-2-5@76.9x1u
3120240610010006,1,,1-3-4,1,main,700,810.0,110.0,5,1,1,3,1,3,115.714286,main:1-3-4@2.7x3u | middle:1-2-3@30.7x1u | hole:2-5-7@10.0x1u | hole:1-2-6@182.7x1u | hole:2-6-7@91.7x1u
3120240610010007,1,,1-2-7,1,main,100,420.0,320.0,1,1,0,0,0,0,420.0,main:1-2-7@4.2x1u
3120240610010008,1,,3-6-7,0,,300,0,-300,3,1,1,1,1,1,113.333333,main:1-5-7@3.4x1u | middle:2-5-7@153.2x1u | hole:1-2-4@22.5x1u
3120240610010009,1,,3-5-7,0,,400,0,-400,4,1,2,1,2,1,122.5,main:1-4-7@4.9x1u | middle:1-3-7@5.9x1u | middle:1-4-5@24.0x1u | hole:5-6-7@29.0x1u
3120240610010010,1,,3-5-6,0,,500,0,-500,4,1,3,0,3,0,124.0,main:3-5-7@3.5x2u | middle:2-3-5@6.2x1u | middle:1-3-5@13.6x1u | middle:3-6-7@82.5x1u
3120240610010011,1,,1-4-5,0,,1500,0,-1500,5,1,1,3,1,3,101.333333,main:1-5-7@1.9x8u | middle:1-2-5@5.1x3u | hole:2-4-5@9.9x2u | hole:3-4-5@136.4x1u | hole:2-3-4@111.3x1u
3120240713010004,1,,3-4-8,0,,1300,0,-1300,10,1,3,6,3,6,101.538462,main:1-2-7@5.1x3u | middle:2-3-7@9.5x2u | middle:1-5-7@13.2x1u | middle:2-6-7@79.1x1u | hole:1-3-5@26.6x1u | hole:1-5-8@120.5x1u | hole:1-4-5@55.3x1u | hole:1-3-8@77.2x1u | hole:1-5-6@168.6x1u | hole:4-5-6@1169.9x1u
3120240713010005,1,,1-4-9,0,,800,0,-800,7,1,3,3,3,3,108.75,main:1-3-9@6.8x2u | middle:1-2-9@8.7x1u | middle:3-5-9@22.9x1u | middle:3-8-9@111.7x1u | hole:1-2-7@13.7x1u | hole:2-7-8@35.3x1u | hole:2-4-9@73.9x1u
3120240713010006,1,,3-5-7,0,,500,0,-500,5,1,2,2,2,2,170.0,main:1-3-5@8.5x1u | middle:1-5-8@9.3x1u | middle:1-3-4@36.9x1u | hole:1-2-9@20.3x1u | hole:2-6-9@34.3x1u
3120240713010007,1,,1-6-9,0,,500,0,-500,5,1,2,2,2,2,134.0,main:1-2-9@6.7x1u | middle:1-5-9@8.3x1u | middle:2-6-9@140.4x1u | hole:3-4-7@138.3x1u | hole:3-6-8@587.8x1u
3120240713010008,1,,1-5-6,1,main,1700,1850.0,150.0,9,1,4,4,4,4,100.588235,main:1-5-6@3.7x5u | middle:1-3-5@5.7x3u | middle:1-5-8@13.8x2u | middle:1-5-9@14.1x2u | middle:1-4-5@21.6x1u | hole:1-3-8@22.7x1u | hole:2-3-8@55.1x1u | hole:3-7-8@84.1x1u | hole:3-4-8@89.0x1u
3120240713010009,1,,3-5-7,1,middle,900,1550.0,650.0,8,1,2,5,2,5,146.666667,main:3-4-7@6.6x2u | middle:3-5-7@15.5x1u | middle:3-4-6@58.6x1u | hole:1-3-9@15.3x1u | hole:1-6-9@133.4x1u | hole:3-5-9@119.5x1u | hole:1-5-6@960.8x1u | hole:4-8-9@505.9x1u
3120240713010010,1,,1-2-9,0,,900,0,-900,6,1,2,3,2,3,120.0,main:1-5-9@3.6x3u | middle:2-5-9@18.9x1u | middle:1-6-9@6.5x2u | hole:6-7-9@187.8x1u | hole:3-4-6@2154.9x1u | hole:3-6-8@2030.6x1u
3120240713010011,1,,2-4-7,0,,500,0,-500,4,1,1,2,1,2,144.0,main:2-7-9@3.6x2u | middle:2-5-7@7.9x1u | hole:1-2-5@16.5x1u | hole:1-5-8@110.8x1u
3120240911010006,1,,1-4-5,1,main,200,310.0,110.0,2,1,0,1,0,1,155.0,main:1-4-5@3.1x1u | hole:2-4-7@8.7x1u
3120240911010007,1,,3-4-6,0,,400,0,-400,3,1,2,0,2,0,145.0,main:1-3-5@2.9x2u | middle:3-5-6@8.9x1u | middle:1-2-5@12.5x1u
3120240911010008,1,,2-4-7,0,,500,0,-500,4,1,1,2,1,2,148.0,main:1-5-7@3.7x2u | middle:1-4-7@7.5x1u | hole:1-2-6@115.1x1u | hole:3-4-5@293.1x1u
3120240911010009,1,,3-6-7,0,,300,0,-300,3,1,2,0,2,0,126.666667,main:3-5-7@3.8x1u | middle:2-3-5@25.1x1u | middle:1-3-7@29.4x1u
3120240911010010,1,,1-5-7,0,,400,0,-400,3,1,1,1,1,1,140.0,main:1-4-5@2.8x2u | middle:1-3-5@22.0x1u | hole:3-5-6@285.1x1u
3120240911010011,1,,1-3-7,1,hole,300,1220.0,920.0,3,1,0,2,0,2,116.666667,main:2-4-5@3.5x1u | hole:1-2-7@7.6x1u | hole:1-3-7@12.2x1u
3120241030010008,1,,1-2-4,1,middle,400,1490.0,1090.0,4,1,1,2,1,2,130.0,main:1-2-5@5.2x1u | middle:1-2-4@14.9x1u | hole:1-3-7@9.8x1u | hole:1-6-7@39.7x1u
3120241030010009,1,,1-4-6,0,,600,0,-600,4,1,3,0,3,0,103.333333,main:2-4-7@2.2x3u | middle:2-3-7@6.2x1u | middle:2-5-7@13.4x1u | middle:1-2-7@13.4x1u
3120241030010010,1,,3-4-5,0,,300,0,-300,3,1,2,0,2,0,140.0,main:1-4-5@4.2x1u | middle:1-2-5@25.8x1u | middle:1-5-6@18.3x1u
3120241030010011,1,,3-5-7,0,,900,0,-900,8,1,3,4,3,4,102.222222,main:1-3-7@4.6x2u | middle:1-3-6@30.0x1u | middle:1-2-3@19.0x1u | middle:1-3-4@45.3x1u | hole:1-2-6@43.7x1u | hole:2-3-5@11.9x1u | hole:1-5-6@63.9x1u | hole:2-4-7@198.2x1u
3120241125010008,1,,1-4-6,0,,600,0,-600,5,1,1,3,1,3,113.333333,main:2-3-5@3.4x2u | middle:2-3-6@19.2x1u | hole:2-4-6@8.0x1u | hole:2-6-7@38.8x1u | hole:2-4-7@18.6x1u
3120241125010009,1,,1-4-7,1,main,700,820.0,120.0,5,1,1,3,1,3,117.142857,main:1-4-7@4.1x2u | middle:1-2-7@4.8x2u | hole:1-2-3@31.0x1u | hole:1-2-6@21.2x1u | hole:2-5-6@43.3x1u
3120241125010010,1,,2-5-6,0,,500,0,-500,3,1,2,0,2,0,102.0,main:1-4-5@1.7x3u | middle:1-5-6@24.2x1u | middle:3-4-5@30.0x1u
3120241125010011,1,,2-4-5,0,,200,0,-200,2,1,1,0,1,0,165.0,main:2-4-7@3.3x1u | middle:1-2-7@7.9x1u
3120241216010006,1,,1-3-7,0,,1000,0,-1000,7,1,3,3,3,3,114.0,main:3-5-7@4.5x3u | middle:1-5-7@15.3x1u | middle:2-5-7@19.4x1u | middle:3-5-6@14.1x1u | hole:2-4-7@5.7x2u | hole:1-4-7@13.0x1u | hole:4-5-6@126.9x1u
3120241216010007,1,,2-3-7,0,,400,0,-400,4,1,2,1,2,1,120.0,main:3-4-7@4.8x1u | middle:3-4-5@18.9x1u | middle:3-6-7@38.5x1u | hole:2-6-7@87.4x1u
3120241216010008,1,,1-5-6,0,,200,0,-200,2,1,0,1,0,1,200.0,main:1-4-7@4.0x1u | hole:1-2-5@5.2x1u
3120241216010009,1,,1-3-7,1,main,400,480.0,80.0,3,1,2,0,2,0,120.0,main:1-3-7@2.4x2u | middle:1-6-7@16.6x1u | middle:2-3-7@23.9x1u
3120241216010010,1,,1-2-7,0,,500,0,-500,4,1,3,0,3,0,126.0,main:1-3-7@3.8x2u | middle:2-3-7@52.0x1u | middle:1-6-7@6.3x1u | middle:1-4-7@24.8x1u
3120241216010011,1,,3-4-5,1,main,800,840.0,40.0,5,1,3,1,3,1,105.0,main:3-4-5@2.8x3u | middle:1-3-4@10.8x1u | middle:3-4-7@6.8x2u | middle:4-5-6@232.7x1u | hole:2-4-7@21.4x1u
3420240207010006,1,,2-4-6,1,main,700,720.0,20.0,6,1,1,4,1,4,102.857143,main:2-4-6@3.6x2u | middle:4-5-6@55.3x1u | hole:3-5-7@17.8x1u | hole:1-4-7@32.1x1u | hole:1-5-7@45.3x1u | hole:1-3-5@37.4x1u
3420240207010007,1,,2-5-6,1,hole,600,1430.0,830.0,6,1,3,2,3,2,138.333333,main:1-3-4@8.3x1u | middle:1-2-4@11.9x1u | middle:1-4-7@14.8x1u | middle:1-4-6@56.5x1u | hole:2-4-5@18.6x1u | hole:2-5-6@14.3x1u
3420240207010008,1,,1-5-7,0,,500,0,-500,4,1,2,1,2,1,148.0,main:3-4-5@3.7x2u | middle:1-3-4@7.6x1u | middle:3-4-6@24.7x1u | hole:1-4-6@91.5x1u
3420240207010009,1,,1-4-5,1,main,2000,2090.0,90.0,8,1,3,4,3,4,104.5,main:1-4-5@1.9x11u | middle:1-3-4@7.8x3u | middle:1-4-7@21.9x1u | middle:4-5-6@42.5x1u | hole:3-4-7@22.7x1u | hole:1-2-6@69.9x1u | hole:3-6-7@116.3x1u | hole:2-4-7@134.1x1u
3420240207010010,1,,1-2-7,1,main,1500,1550.0,50.0,6,1,4,1,4,1,103.333333,main:1-2-7@3.1x5u | middle:2-5-7@5.3x3u | middle:2-3-7@10.1x2u | middle:2-4-7@6.5x3u | middle:2-6-7@30.2x1u | hole:3-5-6@26.5x1u
3420240207010011,1,,3-4-5,1,middle,1200,1440.0,240.0,6,1,2,3,2,3,110.0,main:3-4-6@2.2x6u | middle:3-4-7@26.4x1u | middle:3-4-5@7.2x2u | hole:2-3-5@33.2x1u | hole:1-4-7@41.6x1u | hole:1-2-7@97.8x1u
3420240326010008,1,,1-2-7,0,,1000,0,-1000,9,1,3,5,3,5,102.0,main:3-5-7@5.1x2u | middle:3-4-7@28.3x1u | middle:2-3-5@23.4x1u | middle:3-5-6@67.5x1u | hole:4-6-7@179.4x1u | hole:1-3-4@71.3x1u | hole:2-3-4@139.7x1u | hole:1-5-6@67.5x1u | hole:1-2-4@138.8x1u
3420240326010009,1,,1-2-5,0,,500,0,-500,5,1,1,3,1,3,104.0,main:2-3-4@5.2x1u | middle:2-3-6@21.9x1u | hole:1-5-7@58.8x1u | hole:1-6-7@110.9x1u | hole:3-5-6@41.4x1u
3420240326010010,1,,1-3-6,0,,1300,0,-1300,8,1,3,4,3,4,113.076923,main:3-5-7@4.9x3u | middle:1-5-7@10.5x2u | middle:3-4-7@27.3x1u | middle:2-5-7@36.4x1u | hole:1-4-7@6.0x3u | hole:2-4-5@46.8x1u | hole:1-4-6@131.1x1u | hole:1-2-5@80.4x1u
3420240326010011,1,,1-5-7,1,middle,1900,1940.0,40.0,7,1,4,2,4,2,101.052632,main:3-5-7@1.6x12u | middle:1-5-7@9.7x2u | middle:4-5-7@20.5x1u | middle:2-3-5@63.7x1u | middle:5-6-7@33.8x1u | hole:1-6-7@34.9x1u | hole:2-4-7@24.2x1u
3420240604010005,1,,2-3-4,1,middle,900,1050.0,150.0,5,1,3,1,3,1,105.555556,main:1-2-3@1.9x5u | middle:2-3-4@10.5x1u | middle:2-3-6@33.0x1u | middle:1-2-7@74.6x1u | hole:2-4-6@197.6x1u
3420240604010006,1,,1-4-6,1,main,300,540.0,240.0,3,1,2,0,2,0,180.0,main:1-4-6@5.4x1u | middle:4-6-7@10.7x1u | middle:4-5-6@27.2x1u
3420240604010007,1,,1-2-5,0,,400,0,-400,3,1,2,0,2,0,135.0,main:1-2-3@2.7x2u | middle:2-3-7@44.4x1u | middle:2-3-4@48.0x1u
3420240604010008,1,,1-2-4,1,middle,400,470.0,70.0,3,1,2,0,2,0,117.5,main:1-2-3@2.5x2u | middle:1-2-4@4.7x1u | middle:1-2-7@24.3x1u
3420240729010008,1,,2-4-5,1,middle,500,920.0,420.0,4,1,2,1,2,1,108.0,main:1-2-5@3.3x2u | middle:2-4-5@9.2x1u | middle:2-3-5@7.1x1u | hole:2-3-4@5.4x1u
3420240729010009,1,,2-3-6,0,,900,0,-900,7,1,3,3,3,3,120.0,main:1-4-5@3.6x3u | middle:1-3-4@24.5x1u | middle:1-5-6@16.7x1u | middle:1-2-4@14.5x1u | hole:1-3-6@73.5x1u | hole:3-5-7@42.3x1u | hole:4-6-7@281.5x1u
3420240729010010,1,,1-4-5,1,middle,200,2330.0,2130.0,2,1,1,0,1,0,175.0,main:1-2-4@3.5x1u | middle:1-4-5@23.3x1u
3420240729010011,1,,1-5-7,0,,900,0,-900,4,1,3,0,3,0,111.111111,main:1-4-5@2.0x5u | middle:2-4-5@5.5x2u | middle:4-5-6@27.1x1u | middle:3-4-5@37.8x1u
3420240820010006,1,,1-2-4,1,middle,800,920.0,120.0,5,1,3,1,3,1,115.0,main:1-2-5@2.3x4u | middle:1-2-4@9.2x1u | middle:1-2-3@23.8x1u | middle:1-2-6@105.0x1u | hole:1-3-4@40.7x1u
3420240820010007,1,,1-2-4,0,,600,0,-600,5,1,2,2,2,2,103.333333,main:1-4-7@3.1x2u | middle:1-3-7@30.8x1u | middle:2-4-7@21.7x1u | hole:2-6-7@67.4x1u | hole:3-6-7@177.1x1u
3420240820010008,1,,3-4-7,0,,1800,0,-1800,8,1,4,3,4,3,106.666667,main:2-3-4@3.2x6u | middle:3-4-5@5.0x4u | middle:1-3-4@12.8x2u | middle:3-4-6@13.5x2u | middle:2-4-7@35.1x1u | hole:1-3-7@40.6x1u | hole:3-5-6@268.5x1u | hole:1-3-5@174.7x1u
3420240820010009,1,,1-3-5,1,main,600,760.0,160.0,5,1,2,2,2,2,126.666667,main:1-3-5@3.8x2u | middle:2-3-5@21.0x1u | middle:3-5-7@9.9x1u | hole:1-4-7@23.9x1u | hole:2-4-7@57.6x1u
3420240820010010,1,,2-4-6,1,hole,1200,1400.0,200.0,10,1,3,6,3,6,116.666667,main:1-4-5@4.7x3u | middle:4-5-6@19.7x1u | middle:1-2-4@41.6x1u | middle:3-4-5@20.6x1u | hole:2-4-6@14.0x1u | hole:3-4-7@16.7x1u | hole:2-4-7@33.2x1u | hole:2-3-4@38.7x1u | hole:4-6-7@56.5x1u | hole:3-4-6@53.0x1u
3420240820010011,1,,1-2-7,0,,900,0,-900,6,1,1,4,1,4,103.333333,main:2-5-7@3.1x3u | middle:2-3-7@5.2x2u | hole:3-6-7@15.5x1u | hole:3-4-7@18.2x1u | hole:1-2-4@42.7x1u | hole:1-3-6@58.4x1u
3420240828010006,1,,1-3-7,0,,700,0,-700,5,1,4,0,4,0,102.857143,main:1-5-7@2.4x3u | middle:3-5-7@19.9x1u | middle:4-5-7@16.2x1u | middle:1-2-5@18.9x1u | middle:1-6-7@83.1x1u
3420240828010007,1,,1-2-5,0,,200,0,-200,2,1,0,1,0,1,160.0,main:1-4-5@3.2x1u | hole:2-4-7@36.2x1u
3420240828010008,1,,3-5-7,0,,900,0,-900,6,1,2,3,2,3,113.333333,main:2-4-7@3.4x3u | middle:1-2-4@7.7x2u | middle:2-4-6@24.7x1u | hole:1-3-5@24.7x1u | hole:1-4-6@41.0x1u | hole:3-5-6@62.5x1u
3420240828010009,1,,3-5-7,1,main,1100,1140.0,40.0,5,1,4,0,4,0,103.636364,main:3-5-7@1.9x6u | middle:3-5-6@26.2x1u | middle:2-3-5@7.3x2u | middle:3-4-5@14.3x1u | middle:1-3-5@38.8x1u
3420240828010010,1,,1-2-5,1,main,300,400.0,100.0,3,1,2,0,2,0,133.333333,main:1-2-5@4.0x1u | middle:1-3-5@4.8x1u | middle:1-2-4@79.5x1u
3420240828010011,1,,1-5-7,1,main,2200,2250.0,50.0,4,1,3,0,3,0,102.272727,main:1-5-7@1.5x15u | middle:1-4-7@7.8x3u | middle:1-3-7@7.5x3u | middle:1-5-6@70.8x1u
3420240929010008,1,,3-5-7,0,,500,0,-500,3,1,1,1,1,1,120.0,main:2-4-5@3.0x2u | middle:2-3-5@3.7x2u | hole:1-3-7@26.6x1u
3420240929010009,1,,2-3-5,1,middle,1400,1590.0,190.0,8,1,3,4,3,4,107.142857,main:1-3-5@4.0x4u | middle:2-3-5@5.3x3u | middle:1-4-5@15.0x1u | middle:1-5-7@53.1x1u | hole:1-4-6@77.2x1u | hole:1-2-4@11.9x2u | hole:2-4-7@152.7x1u | hole:4-6-7@610.8x1u
3420240929010010,1,,1-4-7,1,main,700,810.0,110.0,5,1,2,2,2,2,115.714286,main:1-4-7@2.7x3u | middle:1-3-7@18.5x1u | middle:1-4-5@76.9x1u | hole:1-2-5@14.9x1u | hole:2-3-7@58.8x1u
3420240929010011,1,,1-4-6,1,main,1900,1980.0,80.0,5,1,4,0,4,0,104.210526,main:1-4-6@2.2x9u | middle:1-3-4@11.0x2u | middle:1-4-7@7.3x3u | middle:1-4-5@5.1x4u | middle:1-2-6@47.3x1u
3420241222010008,1,,1-2-5,0,,700,0,-700,5,1,3,1,3,1,128.571429,main:2-3-4@3.0x3u | middle:2-3-7@26.2x1u | middle:2-3-6@25.9x1u | middle:2-4-5@34.9x1u | hole:1-2-6@37.6x1u
3420241222010009,1,,2-3-7,1,main,200,380.0,180.0,2,1,1,0,1,0,190.0,main:2-3-7@3.8x1u | middle:1-2-7@4.4x1u
3420241222010010,1,,1-4-5,1,main,700,840.0,140.0,6,1,1,4,1,4,117.142857,main:1-4-5@4.2x2u | middle:1-3-4@8.2x1u | hole:2-3-5@11.9x1u | hole:3-5-7@36.0x1u | hole:2-5-6@19.8x1u | hole:3-6-7@280.2x1u
3420241222010011,1,,3-4-5,1,hole,300,1610.0,1310.0,3,1,1,1,1,1,130.0,main:1-4-7@3.9x1u | middle:4-5-7@4.7x1u | hole:3-4-5@16.1x1u
3520240129010006,1,,1-3-5,0,,500,0,-500,4,1,3,0,3,0,160.0,main:2-4-5@4.0x2u | middle:2-3-5@11.2x1u | middle:2-4-7@12.6x1u | middle:1-4-5@10.6x1u
3520240129010007,1,,2-5-7,1,main,200,260.0,60.0,2,1,1,0,1,0,130.0,main:2-5-7@2.6x1u | middle:4-5-7@10.6x1u
3520240129010008,1,,3-5-7,0,,500,0,-500,5,1,2,2,2,2,134.0,main:1-3-5@6.7x1u | middle:2-3-5@9.5x1u | middle:3-4-5@11.8x1u | hole:2-5-7@8.6x1u | hole:2-4-7@31.2x1u
3520240129010009,1,,1-2-5,0,,400,0,-400,4,1,3,0,3,0,112.5,main:2-4-5@4.5x1u | middle:2-4-7@5.4x1u | middle:2-5-6@26.7x1u | middle:1-4-5@17.8x1u
3520240129010010,1,,3-4-7,0,,500,0,-500,4,1,3,0,3,0,118.0,main:3-4-5@3.0x2u | middle:2-3-5@8.4x1u | middle:1-3-5@20.4x1u | middle:3-5-7@5.9x1u
3520240129010011,1,,2-6-7,0,,100,0,-100,1,1,0,0,0,0,160.0,main:2-4-7@1.6x1u
3520240318010008,1,,1-4-7,0,,600,0,-600,5,1,1,3,1,3,120.0,main:1-4-5@3.6x2u | middle:1-5-6@21.7x1u | hole:2-5-6@23.6x1u | hole:3-5-6@39.7x1u | hole:2-3-5@36.0x1u
3520240318010009,1,,2-3-5,0,,3500,0,-3500,9,1,4,4,4,4,101.428571,main:1-4-7@2.0x18u | middle:1-4-5@7.1x5u | middle:2-4-7@26.1x2u | middle:4-6-7@133.8x1u | middle:3-4-7@25.0x2u | hole:3-4-5@10.3x4u | hole:2-4-5@46.6x1u | hole:1-2-6@415.5x1u | hole:4-5-6@197.4x1u
3520240318010010,1,,3-4-5,0,,600,0,-600,6,1,3,2,3,2,105.0,main:1-4-7@6.3x1u | middle:1-3-4@10.4x1u | middle:4-6-7@130.9x1u | middle:1-5-7@23.0x1u | hole:2-3-5@29.5x1u | hole:3-5-6@129.3x1u
3520240318010011,1,,4-5-6,0,,900,0,-900,5,1,3,1,3,1,106.666667,main:1-5-7@2.4x4u | middle:1-5-6@21.7x1u | middle:1-4-5@15.4x1u | middle:1-3-5@6.7x2u | hole:3-5-6@172.0x1u
3520240423010006,1,,3-4-5,1,main,200,270.0,70.0,2,1,1,0,1,0,135.0,main:3-4-5@2.7x1u | middle:1-3-5@21.9x1u
3520240423010007,1,,1-2-6,0,,700,0,-700,6,1,2,3,2,3,125.714286,main:3-4-7@4.4x2u | middle:2-3-7@16.0x1u | middle:3-4-6@11.4x1u | hole:1-3-6@62.9x1u | hole:2-4-6@338.8x1u | hole:3-5-6@180.0x1u
3520240423010008,1,,1-4-5,0,,400,0,-400,4,1,3,0,3,0,112.5,main:1-3-5@4.5x1u | middle:1-2-5@4.9x1u | middle:3-5-7@30.0x1u | middle:3-5-6@66.4x1u
3520240423010009,1,,3-4-5,0,,200,0,-200,2,1,1,0,1,0,180.0,main:2-3-5@3.6x1u | middle:1-2-5@7.6x1u
3520240423010010,1,,1-3-7,1,middle,700,860.0,160.0,3,1,1,1,1,1,102.857143,main:2-3-7@1.8x4u | middle:1-3-7@4.3x2u | hole:1-5-7@68.9x1u
3520240423010011,1,,2-5-7,0,,100,0,-100,1,1,0,0,0,0,140.0,main:1-4-7@1.4x1u
3520240719010008,1,,4-5-7,0,,1000,0,-1000,5,1,2,2,2,2,104.0,main:1-3-7@2.1x5u | middle:1-4-7@5.2x2u | middle:1-5-7@27.4x1u | hole:2-4-7@23.8x1u | hole:4-6-7@274.6x1u
3520240719010009,1,,1-5-7,1,middle,400,750.0,350.0,4,1,2,1,2,1,155.0,main:3-5-7@6.2x1u | middle:1-5-7@7.5x1u | middle:4-5-7@10.0x1u | hole:1-4-7@8.0x1u
3520240719010010,1,,1-4-5,1,main,400,460.0,60.0,3,1,1,1,1,1,115.0,main:1-4-5@2.3x2u | middle:1-4-7@5.9x1u | hole:3-6-7@27.8x1u
3520240719010011,1,,1-4-5,1,main,600,690.0,90.0,4,1,3,0,3,0,105.0,main:1-4-5@2.3x3u | middle:1-3-5@6.3x1u | middle:1-5-6@19.5x1u | middle:1-5-7@10.3x1u
3520241006010006,1,,1-3-7,1,main,500,800.0,300.0,4,1,3,0,3,0,126.0,main:1-3-7@4.0x2u | middle:1-5-7@6.3x1u | middle:1-2-3@20.8x1u | middle:3-4-7@62.0x1u
3520241006010007,1,,1-2-5,1,main,500,600.0,100.0,3,1,2,0,2,0,120.0,main:1-2-5@2.0x3u | middle:2-4-5@26.0x1u | middle:1-2-6@25.9x1u
3520241006010008,1,,1-4-5,1,middle,600,2000.0,1400.0,4,1,3,0,3,0,125.0,main:1-3-5@2.5x3u | middle:1-4-5@20.0x1u | middle:2-3-5@23.8x1u | middle:3-5-6@50.7x1u
3520241006010009,1,,1-3-5,1,main,1700,1760.0,60.0,4,1,3,0,3,0,103.529412,main:1-3-5@1.6x11u | middle:3-4-5@4.5x4u | middle:3-5-6@24.5x1u | middle:3-5-7@34.6x1u
3520241006010010,1,,2-3-7,1,middle,200,510.0,310.0,2,1,1,0,1,0,115.0,main:3-5-7@2.3x1u | middle:2-3-7@5.1x1u
3520241006010011,1,,3-4-5,1,main,200,230.0,30.0,2,1,1,0,1,0,115.0,main:3-4-5@2.3x1u | middle:4-5-6@49.6x1u
3520241104010008,1,,3-4-7,1,hole,800,1260.0,460.0,6,1,2,3,2,3,102.5,main:2-5-7@4.6x2u | middle:2-3-5@8.2x1u | middle:2-4-5@6.1x2u | hole:3-4-7@12.6x1u | hole:2-4-6@81.7x1u | hole:3-4-6@165.2x1u
3520241104010009,1,,1-2-7,0,,1000,0,-1000,8,1,3,4,3,4,135.0,main:2-3-5@4.5x3u | middle:1-3-5@20.2x1u | middle:3-5-6@14.8x1u | middle:3-5-7@20.3x1u | hole:1-3-6@53.2x1u | hole:2-4-7@28.2x1u | hole:1-3-4@42.7x1u | hole:4-6-7@214.1x1u
3520241104010010,1,,1-3-4,1,main,800,840.0,40.0,3,1,2,0,2,0,105.0,main:1-3-4@1.4x6u | middle:1-4-5@13.8x1u | middle:1-4-6@72.7x1u
3520241104010011,1,,1-2-7,1,main,300,320.0,20.0,3,1,2,0,2,0,106.666667,main:1-2-7@3.2x1u | middle:1-2-5@23.5x1u | middle:1-2-4@36.4x1u
3620240110010006,1,,3-4-7,1,middle,400,1270.0,870.0,4,1,2,1,2,1,122.5,main:2-4-7@4.9x1u | middle:3-4-7@12.7x1u | middle:2-6-7@16.0x1u | hole:1-4-5@22.8x1u
3620240110010007,1,,2-4-7,1,main,300,510.0,210.0,3,1,1,1,1,1,170.0,main:2-4-7@5.1x1u | middle:2-6-7@104.8x1u | hole:1-3-5@36.2x1u
3620240110010008,1,,2-5-6,0,,200,0,-200,2,1,1,0,1,0,170.0,main:1-2-5@3.4x1u | middle:2-5-7@5.1x1u
3620240110010009,1,,4-5-7,1,hole,800,10800.0,10000.0,5,1,2,2,2,2,107.5,main:3-5-6@4.3x2u | middle:2-3-5@6.3x2u | middle:3-4-5@5.5x2u | hole:4-5-7@108.0x1u | hole:2-3-7@76.7x1u
3620240110010010,1,,1-2-7,1,middle,600,1010.0,410.0,4,1,3,0,3,0,110.0,main:1-5-7@3.3x2u | middle:1-6-7@3.6x2u | middle:1-4-7@7.7x1u | middle:1-2-7@10.1x1u
3620240110010011,1,,1-4-5,0,,1000,0,-1000,7,1,1,5,1,5,104.0,main:1-4-7@2.6x4u | middle:3-4-7@10.8x1u | hole:3-4-6@14.7x1u | hole:2-4-5@18.5x1u | hole:2-3-6@47.2x1u | hole:2-5-6@90.2x1u | hole:2-3-5@53.0x1u
3620240221010006,1,,4-5-7,0,,500,0,-500,5,1,1,3,1,3,126.0,main:1-2-7@6.3x1u | middle:2-4-7@7.8x1u | hole:1-4-6@34.9x1u | hole:1-3-4@38.9x1u | hole:3-5-6@49.6x1u
3620240221010007,1,,4-5-6,0,,400,0,-400,4,1,1,2,1,2,122.5,main:1-6-7@4.9x1u | middle:1-2-7@7.2x1u | hole:2-3-5@16.9x1u | hole:2-4-5@34.3x1u
3620240221010008,1,,3-5-7,0,,200,0,-200,2,1,0,1,0,1,150.0,main:3-4-5@3.0x1u | hole:2-4-7@14.0x1u
3620240221010009,1,,2-5-7,1,main,400,410.0,10.0,4,1,3,0,3,0,102.5,main:2-5-7@4.1x1u | middle:4-5-7@8.2x1u | middle:2-5-6@13.1x1u | middle:2-3-5@33.2x1u
3620240221010010,1,,1-3-6,0,,300,0,-300,3,1,2,0,2,0,163.333333,main:1-2-7@4.9x1u | middle:1-2-5@28.5x1u | middle:1-2-6@53.4x1u
