race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
4720241001020007,2024-10-02,松阪競輪,F1,7,Ｓ級一般,13:36,13:31,6,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020007/?pageType=result,2026-08-31T03:15:04.652061+00:00,2/1-4-5/6-3,published,中部競輪,楽天Kドリームス 並び予想
4720241001020008,2024-10-02,松阪競輪,F1,8,Ｓ級選抜,14:08,14:03,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020008/?pageType=result,2026-08-31T03:15:06.248618+00:00,2-5-7-3/4-1/6,published,中部競輪,楽天Kドリームス 並び予想
4720241001020009,2024-10-02,松阪競輪,F1,9,Ｓ級選抜,14:42,14:37,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020009/?pageType=result,2026-08-31T03:15:09.303837+00:00,1-5-3/2-6/4-7,published,中部競輪,楽天Kドリームス 並び予想
4720241001020010,2024-10-02,松阪競輪,F1,10,Ｓ級準決勝,15:18,15:13,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020010/?pageType=result,2026-08-31T03:15:11.070402+00:00,1-5-7/4-2/6-3,published,中部競輪,楽天Kドリームス 並び予想
4720241001020011,2024-10-02,松阪競輪,F1,11,Ｓ級準決勝,15:56,15:51,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020011/?pageType=result,2026-08-31T03:15:12.911219+00:00,4-1/5-2-6/3-7,published,中部競輪,楽天Kドリームス 並び予想
4720241001020012,2024-10-02,松阪競輪,F1,12,Ｓ級準決勝,16:35,16:30,7,https://keirin.kdreams.jp/matsusaka/racedetail/4720241001020012/?pageType=result,2026-08-31T03:15:16.095783+00:00,4-1-6/5-2/3-7,published,中部競輪,楽天Kドリームス 並び予想
2820241001020006,2024-10-02,立川競輪,F1,6,Ｓ級一般,13:01,12:56,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020006/?pageType=result,2026-08-31T03:15:43.465881+00:00,1-5-3/4-2-7/6,published,アオケイ,楽天Kドリームス 並び予想
2820241001020007,2024-10-02,立川競輪,F1,7,Ｓ級一般,13:30,13:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020007/?pageType=result,2026-08-31T03:15:45.374232+00:00,2-7-5/1-6/4-3,published,アオケイ,楽天Kドリームス 並び予想
2820241001020008,2024-10-02,立川競輪,F1,8,Ｓ級選抜,13:59,13:54,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020008/?pageType=result,2026-08-31T03:15:47.142743+00:00,7-1/2-4/5-3/6,published,アオケイ,楽天Kドリームス 並び予想
2820241001020009,2024-10-02,立川競輪,F1,9,Ｓ級選抜,14:32,14:27,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020009/?pageType=result,2026-08-31T03:15:48.851596+00:00,5-1-7/3-4-2/6,published,アオケイ,楽天Kドリームス 並び予想
2820241001020010,2024-10-02,立川競輪,F1,10,Ｓ級準決勝,15:08,15:03,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020010/?pageType=result,2026-08-31T03:15:50.469634+00:00,4-1-6/7-2/3-5,published,アオケイ,楽天Kドリームス 並び予想
2820241001020011,2024-10-02,立川競輪,F1,11,Ｓ級準決勝,15:46,15:41,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020011/?pageType=result,2026-08-31T03:15:52.141072+00:00,1-6/4-2-7/3-5,published,アオケイ,楽天Kドリームス 並び予想
2820241001020012,2024-10-02,立川競輪,F1,12,Ｓ級準決勝,16:25,16:20,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820241001020012/?pageType=result,2026-08-31T03:15:53.922104+00:00,1-4/2-7/5-3-6,published,アオケイ,楽天Kドリームス 並び予想
