race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json
2720240101010007,2024-01-01,京王閣競輪,F1,7,Ｓ級予選,18:13,18:08,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=result,2026-08-31T03:13:35.377959+00:00,5,北野 武史,石 川/51/78,石川,51,78,S2,追,3.93,99.31,1,0,0,0,2,1,1,2,5,11,5.2,15.7,42.1,△,4,"{""cells"": [""△"", """", ""4"", ""5"", ""5"", ""北野 武史 石 川/51/78"", ""S2"", ""追"", ""3.93"", ""99.31"", ""1"", ""0"", ""0"", ""0"", ""2"", ""1"", ""1"", ""2"", ""5"", ""11"", ""5.2"", ""15.7"", ""42.1""], ""row_class"": [""n5""]}"
2720240101010007,2024-01-01,京王閣競輪,F1,7,Ｓ級予選,18:13,18:08,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010007/?pageType=result,2026-08-31T03:13:35.377959+00:00,6,小笠原 昭太,青 森/47/76,青森,47,76,S2,追,3.92,88.95,0,0,0,0,4,2,1,5,4,14,4.1,25.0,41.6,▲,7,"{""cells"": [""▲"", """", ""7"", ""6"", ""6"", ""小笠原 昭太 青 森/47/76"", ""S2"", ""追"", ""3.92"", ""88.95"", ""0"", ""0"", ""0"", ""0"", ""4"", ""2"", ""1"", ""5"", ""4"", ""14"", ""4.1"", ""25.0"", ""41.6""], ""row_class"": [""n6""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,1,宿口 潤平,埼 玉/41/91,埼玉,41,91,S2,追,3.92,102.79,6,0,0,0,5,4,4,5,5,15,13.7,31.0,48.2,○,4,"{""cells"": [""○"", """", ""4"", ""1"", ""1"", ""宿口 潤平 埼 玉/41/91"", ""S2"", ""追"", ""3.92"", ""102.79"", ""6"", ""0"", ""0"", ""0"", ""5"", ""4"", ""4"", ""5"", ""5"", ""15"", ""13.7"", ""31.0"", ""48.2""], ""row_class"": [""n1""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,2,山口 泰生,岐 阜/42/89,岐阜,42,89,S2,追,3.92,99.95,0,0,0,0,3,3,2,4,3,16,8.0,24.0,36.0,△,4,"{""cells"": [""△"", """", ""4"", ""2"", ""2"", ""山口 泰生 岐 阜/42/89"", ""S2"", ""追"", ""3.92"", ""99.95"", ""0"", ""0"", ""0"", ""0"", ""3"", ""3"", ""2"", ""4"", ""3"", ""16"", ""8.0"", ""24.0"", ""36.0""], ""row_class"": [""n2""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,3,坂本 匡洋,大 阪/40/91,大阪,40,91,S2,追,3.92,92.67,1,0,0,0,1,0,0,1,2,28,0.0,3.2,9.6,▲,6,"{""cells"": [""▲"", """", ""6"", ""3"", ""3"", ""坂本 匡洋 大 阪/40/91"", ""S2"", ""追"", ""3.92"", ""92.67"", ""1"", ""0"", ""0"", ""0"", ""1"", ""0"", ""0"", ""1"", ""2"", ""28"", ""0.0"", ""3.2"", ""9.6""], ""row_class"": [""n3""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,4,尾崎 剛,埼 玉/46/79,埼玉,46,79,S2,追,3.92,93.94,3,0,0,0,9,2,4,7,5,2,22.2,61.1,88.8,注,6,"{""cells"": [""注"", """", ""6"", ""4"", ""4"", ""尾崎 剛 埼 玉/46/79"", ""S2"", ""追"", ""3.92"", ""93.94"", ""3"", ""0"", ""0"", ""0"", ""9"", ""2"", ""4"", ""7"", ""5"", ""2"", ""22.2"", ""61.1"", ""88.8""], ""row_class"": [""n4""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,5,村田 祐樹,富 山/25/121,富山,25,121,S2,逃,3.92,96.95,17,19,15,4,0,0,16,3,2,0,76.1,90.4,100.0,×,5,"{""cells"": [""×"", """", ""5"", ""5"", ""5"", ""村田 祐樹 富 山/25/121"", ""S2"", ""逃"", ""3.92"", ""96.95"", ""17"", ""19"", ""15"", ""4"", ""0"", ""0"", ""16"", ""3"", ""2"", ""0"", ""76.1"", ""90.4"", ""100.0""], ""row_class"": [""n5""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,6,小野 裕次,千 葉/35/95,千葉,35,95,S2,追,3.93,88.70,2,0,0,0,4,2,2,4,3,15,8.3,25.0,37.5,,7,"{""cells"": ["""", """", ""7"", ""6"", ""6"", ""小野 裕次 千 葉/35/95"", ""S2"", ""追"", ""3.93"", ""88.70"", ""2"", ""0"", ""0"", ""0"", ""4"", ""2"", ""2"", ""4"", ""3"", ""15"", ""8.3"", ""25.0"", ""37.5""], ""row_class"": [""n6""]}"
2720240101010008,2024-01-01,京王閣競輪,F1,8,Ｓ級予選,18:37,18:32,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010008/?pageType=result,2026-08-31T03:13:36.809695+00:00,7,鈴木 庸之,新 潟/38/92,新潟,38,92,S2,両,3.93,106.93,4,2,0,3,3,1,4,3,3,7,23.5,41.1,58.8,◎,3,"{""cells"": [""◎"", """", ""3"", ""7"", ""鈴木 庸之 新 潟/38/92"", ""S2"", ""両"", ""3.93"", ""106.93"", ""4"", ""2"", ""0"", ""3"", ""3"", ""1"", ""4"", ""3"", ""3"", ""7"", ""23.5"", ""41.1"", ""58.8""], ""row_class"": [""n7""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,1,坂本 周輝,青 森/32/100,青森,32,100,S2,逃,3.92,99.88,0,4,0,1,3,1,3,2,8,13,11.5,19.2,50.0,注,4,"{""cells"": [""注"", """", ""4"", ""1"", ""1"", ""坂本 周輝 青 森/32/100"", ""S2"", ""逃"", ""3.92"", ""99.88"", ""0"", ""4"", ""0"", ""1"", ""3"", ""1"", ""3"", ""2"", ""8"", ""13"", ""11.5"", ""19.2"", ""50.0""], ""row_class"": [""n1""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,2,山口 多聞,埼 玉/22/121,埼玉,22,121,S2,逃,3.92,94.47,1,15,14,1,2,1,16,2,0,3,76.1,85.7,85.7,△,6,"{""cells"": [""△"", """", ""6"", ""2"", ""2"", ""山口 多聞 埼 玉/22/121"", ""S2"", ""逃"", ""3.92"", ""94.47"", ""1"", ""15"", ""14"", ""1"", ""2"", ""1"", ""16"", ""2"", ""0"", ""3"", ""76.1"", ""85.7"", ""85.7""], ""row_class"": [""n2""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,3,渡邉 晴智,静 岡/50/73,静岡,50,73,S2,追,3.92,93.28,3,0,0,0,3,5,2,6,7,6,9.5,38.0,71.4,▲,6,"{""cells"": [""▲"", """", ""6"", ""3"", ""3"", ""渡邉 晴智 静 岡/50/73"", ""S2"", ""追"", ""3.92"", ""93.28"", ""3"", ""0"", ""0"", ""0"", ""3"", ""5"", ""2"", ""6"", ""7"", ""6"", ""9.5"", ""38.0"", ""71.4""], ""row_class"": [""n3""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,4,菊地 圭尚,北海道/43/89,北海道,43,89,S1,両,3.92,103.84,7,0,0,0,3,2,1,4,1,13,5.2,26.3,31.5,×,4,"{""cells"": [""×"", """", ""4"", ""4"", ""4"", ""菊地 圭尚 北海道/43/89"", ""S1"", ""両"", ""3.92"", ""103.84"", ""7"", ""0"", ""0"", ""0"", ""3"", ""2"", ""1"", ""4"", ""1"", ""13"", ""5.2"", ""26.3"", ""31.5""], ""row_class"": [""n4""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,5,新村 穣,神奈川/30/119,神奈川,30,119,S2,逃,3.92,103.89,3,14,7,3,2,0,9,3,4,13,31.0,41.3,55.1,◎,4,"{""cells"": [""◎"", """", ""4"", ""5"", ""5"", ""新村 穣 神奈川/30/119"", ""S2"", ""逃"", ""3.92"", ""103.89"", ""3"", ""14"", ""7"", ""3"", ""2"", ""0"", ""9"", ""3"", ""4"", ""13"", ""31.0"", ""41.3"", ""55.1""], ""row_class"": [""n5""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,6,長井 妙樹,東 京/35/96,東京,35,96,S2,追,3.92,86.50,0,0,0,0,0,0,0,0,1,4,0.0,0.0,20.0,,7,"{""cells"": ["""", """", ""7"", ""6"", ""6"", ""長井 妙樹 東 京/35/96"", ""S2"", ""追"", ""3.92"", ""86.50"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""1"", ""4"", ""0.0"", ""0.0"", ""20.0""], ""row_class"": [""n6""]}"
2720240101010009,2024-01-01,京王閣競輪,F1,9,Ｓ級予選,19:01,18:56,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010009/?pageType=result,2026-08-31T03:13:38.204896+00:00,7,佐藤 壮,千 葉/32/100,千葉,32,100,S2,追,3.92,103.41,1,0,0,0,5,3,3,5,4,13,12.0,32.0,48.0,○,4,"{""cells"": [""○"", """", ""4"", ""7"", ""佐藤 壮 千 葉/32/100"", ""S2"", ""追"", ""3.92"", ""103.41"", ""1"", ""0"", ""0"", ""0"", ""5"", ""3"", ""3"", ""5"", ""4"", ""13"", ""12.0"", ""32.0"", ""48.0""], ""row_class"": [""n7""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,1,佐藤 礼文,茨 城/32/115,茨城,32,115,S1,追,3.92,105.00,6,0,0,0,7,3,6,4,0,5,40.0,66.6,66.6,◎,3,"{""cells"": [""◎"", """", ""3"", ""1"", ""1"", ""佐藤 礼文 茨 城/32/115"", ""S1"", ""追"", ""3.92"", ""105.00"", ""6"", ""0"", ""0"", ""0"", ""7"", ""3"", ""6"", ""4"", ""0"", ""5"", ""40.0"", ""66.6"", ""66.6""], ""row_class"": [""n1""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,2,内山 貴裕,京 都/35/95,京都,35,95,S2,追,3.92,96.84,0,0,0,0,0,2,0,2,1,10,0.0,15.3,23.0,▲,5,"{""cells"": [""▲"", """", ""5"", ""2"", ""2"", ""内山 貴裕 京 都/35/95"", ""S2"", ""追"", ""3.92"", ""96.84"", ""0"", ""0"", ""0"", ""0"", ""0"", ""2"", ""0"", ""2"", ""1"", ""10"", ""0.0"", ""15.3"", ""23.0""], ""row_class"": [""n2""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,3,萩原 孝之,静 岡/46/80,静岡,46,80,S1,追,3.92,102.06,0,0,0,0,1,2,1,2,3,10,6.2,18.7,37.5,注,4,"{""cells"": [""注"", """", ""4"", ""3"", ""3"", ""萩原 孝之 静 岡/46/80"", ""S1"", ""追"", ""3.92"", ""102.06"", ""0"", ""0"", ""0"", ""0"", ""1"", ""2"", ""1"", ""2"", ""3"", ""10"", ""6.2"", ""18.7"", ""37.5""], ""row_class"": [""n3""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,4,酒井 拳蔵,大 阪/27/109,大阪,27,109,S2,両,3.93,97.66,1,1,0,3,1,0,1,3,1,7,8.3,33.3,41.6,×,5,"{""cells"": [""×"", """", ""5"", ""4"", ""4"", ""酒井 拳蔵 大 阪/27/109"", ""S2"", ""両"", ""3.93"", ""97.66"", ""1"", ""1"", ""0"", ""3"", ""1"", ""0"", ""1"", ""3"", ""1"", ""7"", ""8.3"", ""33.3"", ""41.6""], ""row_class"": [""n4""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,5,鈴木 輝大,東 京/28/113,東京,28,113,S1,両,3.92,96.10,4,6,2,10,4,0,13,3,2,2,65.0,80.0,90.0,○,5,"{""cells"": [""○"", """", ""5"", ""5"", ""5"", ""鈴木 輝大 東 京/28/113"", ""S1"", ""両"", ""3.92"", ""96.10"", ""4"", ""6"", ""2"", ""10"", ""4"", ""0"", ""13"", ""3"", ""2"", ""2"", ""65.0"", ""80.0"", ""90.0""], ""row_class"": [""n5""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,6,原田 亮太,千 葉/27/115,千葉,27,115,S2,逃,3.92,92.80,2,11,7,2,0,0,6,3,2,4,40.0,60.0,73.3,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""原田 亮太 千 葉/27/115"", ""S2"", ""逃"", ""3.92"", ""92.80"", ""2"", ""11"", ""7"", ""2"", ""0"", ""0"", ""6"", ""3"", ""2"", ""4"", ""40.0"", ""60.0"", ""73.3""], ""row_class"": [""n6""]}"
2720240101010010,2024-01-01,京王閣競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010010/?pageType=result,2026-08-31T03:13:39.729974+00:00,7,鰐淵 圭佑,群 馬/40/90,群馬,40,90,S2,追,3.92,92.93,3,0,0,0,4,3,2,5,2,6,13.3,46.6,60.0,△,6,"{""cells"": [""△"", """", ""6"", ""7"", ""鰐淵 圭佑 群 馬/40/90"", ""S2"", ""追"", ""3.92"", ""92.93"", ""3"", ""0"", ""0"", ""0"", ""4"", ""3"", ""2"", ""5"", ""2"", ""6"", ""13.3"", ""46.6"", ""60.0""], ""row_class"": [""n7""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,1,大塚 玲,神奈川/42/89,神奈川,42,89,S2,追,3.92,103.51,4,0,0,0,6,3,2,7,3,15,7.4,33.3,44.4,○,4,"{""cells"": [""○"", """", ""4"", ""1"", ""1"", ""大塚 玲 神奈川/42/89"", ""S2"", ""追"", ""3.92"", ""103.51"", ""4"", ""0"", ""0"", ""0"", ""6"", ""3"", ""2"", ""7"", ""3"", ""15"", ""7.4"", ""33.3"", ""44.4""], ""row_class"": [""n1""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,2,柿澤 大貴,長 野/34/97,長野,34,97,S1,追,3.92,97.50,0,1,0,1,0,0,1,0,0,4,20.0,20.0,20.0,△,5,"{""cells"": [""△"", """", ""5"", ""2"", ""2"", ""柿澤 大貴 長 野/34/97"", ""S1"", ""追"", ""3.92"", ""97.50"", ""0"", ""1"", ""0"", ""1"", ""0"", ""0"", ""1"", ""0"", ""0"", ""4"", ""20.0"", ""20.0"", ""20.0""], ""row_class"": [""n2""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,3,中田 雄喜,福 島/36/97,福島,36,97,S2,追,3.92,98.95,3,0,0,0,3,1,2,2,5,13,9.0,18.1,40.9,×,5,"{""cells"": [""×"", """", ""5"", ""3"", ""3"", ""中田 雄喜 福 島/36/97"", ""S2"", ""追"", ""3.92"", ""98.95"", ""3"", ""0"", ""0"", ""0"", ""3"", ""1"", ""2"", ""2"", ""5"", ""13"", ""9.0"", ""18.1"", ""40.9""], ""row_class"": [""n3""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,4,杉山 悠也,秋 田/40/89,秋田,40,89,S2,追,3.92,96.68,2,0,0,0,0,2,0,2,2,18,0.0,9.0,18.1,注,5,"{""cells"": [""注"", """", ""5"", ""4"", ""4"", ""杉山 悠也 秋 田/40/89"", ""S2"", ""追"", ""3.92"", ""96.68"", ""2"", ""0"", ""0"", ""0"", ""0"", ""2"", ""0"", ""2"", ""2"", ""18"", ""0.0"", ""9.0"", ""18.1""], ""row_class"": [""n4""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,5,野口 裕史,千 葉/40/111,千葉,40,111,S1,逃,3.93,104.71,0,23,15,0,0,0,9,6,2,15,28.1,46.8,53.1,◎,3,"{""cells"": [""◎"", """", ""3"", ""5"", ""5"", ""野口 裕史 千 葉/40/111"", ""S1"", ""逃"", ""3.93"", ""104.71"", ""0"", ""23"", ""15"", ""0"", ""0"", ""0"", ""9"", ""6"", ""2"", ""15"", ""28.1"", ""46.8"", ""53.1""], ""row_class"": [""n5""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,6,梁島 邦友,茨 城/24/117,茨城,24,117,S2,逃,3.92,92.25,3,9,2,0,0,0,1,1,1,22,4.0,8.0,12.0,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""梁島 邦友 茨 城/24/117"", ""S2"", ""逃"", ""3.92"", ""92.25"", ""3"", ""9"", ""2"", ""0"", ""0"", ""0"", ""1"", ""1"", ""1"", ""22"", ""4.0"", ""8.0"", ""12.0""], ""row_class"": [""n6""]}"
2720240101010011,2024-01-01,京王閣競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/keiokaku/racedetail/2720240101010011/?pageType=result,2026-08-31T03:13:41.162252+00:00,7,小島 歩,神奈川/34/97,神奈川,34,97,S2,追,3.92,98.03,2,0,0,0,4,1,3,2,5,23,9.0,15.1,30.3,▲,5,"{""cells"": [""▲"", """", ""5"", ""7"", ""小島 歩 神奈川/34/97"", ""S2"", ""追"", ""3.92"", ""98.03"", ""2"", ""0"", ""0"", ""0"", ""4"", ""1"", ""3"", ""2"", ""5"", ""23"", ""9.0"", ""15.1"", ""30.3""], ""row_class"": [""n7""]}"
