race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,1,西村 光太,三 重/38/96,三重,38,96,S1,追,3.92,107.11,2,0,0,1,7,1,3,6,6,12,11.1,33.3,55.5,△,3,"{""cells"": [""△"", """", ""3"", ""1"", ""1"", ""西村 光太 三 重/38/96"", ""S1"", ""追"", ""3.92"", ""107.11"", ""2"", ""0"", ""0"", ""1"", ""7"", ""1"", ""3"", ""6"", ""6"", ""12"", ""11.1"", ""33.3"", ""55.5""], ""row_class"": [""n1""]}"
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,2,和田 健太郎,千 葉/43/87,千葉,43,87,S1,追,3.92,111.26,1,0,0,1,4,2,3,4,6,6,15.7,36.8,68.4,◎,2,"{""cells"": [""◎"", """", ""2"", ""2"", ""2"", ""和田 健太郎 千 葉/43/87"", ""S1"", ""追"", ""3.92"", ""111.26"", ""1"", ""0"", ""0"", ""1"", ""4"", ""2"", ""3"", ""4"", ""6"", ""6"", ""15.7"", ""36.8"", ""68.4""], ""row_class"": [""n2""]}"
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,3,大森 慶一,北海道/43/88,北海道,43,88,S1,追,3.86,108.28,13,0,0,0,4,4,3,5,6,11,12.0,32.0,56.0,,3,"{""cells"": ["""", """", ""3"", ""3"", ""3"", ""大森 慶一 北海道/43/88"", ""S1"", ""追"", ""3.86"", ""108.28"", ""13"", ""0"", ""0"", ""0"", ""4"", ""4"", ""3"", ""5"", ""6"", ""11"", ""12.0"", ""32.0"", ""56.0""], ""row_class"": [""n3""]}"
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,4,吉澤 純平,茨 城/39/101,茨城,39,101,S1,両,3.92,109.52,2,0,0,2,6,0,5,3,1,15,20.8,33.3,37.5,×,3,"{""cells"": [""×"", """", ""3"", ""4"", ""4"", ""吉澤 純平 茨 城/39/101"", ""S1"", ""両"", ""3.92"", ""109.52"", ""2"", ""0"", ""0"", ""2"", ""6"", ""0"", ""5"", ""3"", ""1"", ""15"", ""20.8"", ""33.3"", ""37.5""], ""row_class"": [""n4""]}"
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,5,道場 晃規,静 岡/27/117,静岡,27,117,S1,逃,3.92,107.20,1,5,1,4,1,1,4,3,2,12,19.0,33.3,42.8,○,3,"{""cells"": [""○"", """", ""3"", ""5"", ""5"", ""道場 晃規 静 岡/27/117"", ""S1"", ""逃"", ""3.92"", ""107.20"", ""1"", ""5"", ""1"", ""4"", ""1"", ""1"", ""4"", ""3"", ""2"", ""12"", ""19.0"", ""33.3"", ""42.8""], ""row_class"": [""n5""]}"
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,6,山口 富生,岐 阜/54/68,岐阜,54,68,S1,追,3.93,106.87,2,0,0,0,3,3,2,4,5,14,8.0,24.0,44.0,,3,"{""cells"": ["""", """", ""3"", ""6"", ""6"", ""山口 富生 岐 阜/54/68"", ""S1"", ""追"", ""3.93"", ""106.87"", ""2"", ""0"", ""0"", ""0"", ""3"", ""3"", ""2"", ""4"", ""5"", ""14"", ""8.0"", ""24.0"", ""44.0""], ""row_class"": [""n6""]}"
3720250101010012,2025-01-01,伊東競輪,F1,12,Ｓ級初日特選,20:25,20:20,https://keirin.kdreams.jp/ito/racedetail/3720250101010012/?pageType=result,2026-08-31T05:29:15.892747+00:00,7,阿部 力也,宮 城/36/100,宮城,36,100,S1,追,3.92,108.50,2,0,0,0,2,0,1,1,1,5,12.5,25.0,37.5,注,3,"{""cells"": [""注"", """", ""3"", ""7"", ""阿部 力也 宮 城/36/100"", ""S1"", ""追"", ""3.92"", ""108.50"", ""2"", ""0"", ""0"", ""0"", ""2"", ""0"", ""1"", ""1"", ""1"", ""5"", ""12.5"", ""25.0"", ""37.5""], ""row_class"": [""n7""]}"
2220250101010006,2025-01-01,前橋競輪,F1,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-31T05:30:17.075205+00:00,1,保科 千春,宮 城/33/100,宮城,33,100,S2,追,3.92,101.29,2,1,1,0,5,1,4,3,5,15,14.8,25.9,44.4,×,4,"{""cells"": [""×"", """", ""4"", ""1"", ""1"", ""保科 千春 宮 城/33/100"", ""S2"", ""追"", ""3.92"", ""101.29"", ""2"", ""1"", ""1"", ""0"", ""5"", ""1"", ""4"", ""3"", ""5"", ""15"", ""14.8"", ""25.9"", ""44.4""], ""row_class"": [""n1""]}"
2220250101010006,2025-01-01,前橋競輪,F1,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-31T05:30:17.075205+00:00,2,山内 卓也,愛 知/47/77,愛知,47,77,S2,追,3.92,98.72,3,0,0,0,1,1,1,1,5,16,4.3,8.6,30.4,注,5,"{""cells"": [""注"", """", ""5"", ""2"", ""2"", ""山内 卓也 愛 知/47/77"", ""S2"", ""追"", ""3.92"", ""98.72"", ""3"", ""0"", ""0"", ""0"", ""1"", ""1"", ""1"", ""1"", ""5"", ""16"", ""4.3"", ""8.6"", ""30.4""], ""row_class"": [""n2""]}"
2220250101010006,2025-01-01,前橋競輪,F1,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-31T05:30:17.075205+00:00,3,磯川 勝裕,東 京/30/113,東京,30,113,S2,逃,3.92,94.65,4,9,1,2,0,1,2,2,2,20,7.6,15.3,23.0,○,6,"{""cells"": [""○"", """", ""6"", ""3"", ""3"", ""磯川 勝裕 東 京/30/113"", ""S2"", ""逃"", ""3.92"", ""94.65"", ""4"", ""9"", ""1"", ""2"", ""0"", ""1"", ""2"", ""2"", ""2"", ""20"", ""7.6"", ""15.3"", ""23.0""], ""row_class"": [""n3""]}"
