race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc
5620250120030007,2025-01-22,岸和田競輪,F1,7,Ｓ級一般,13:42,13:37,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250120030007/?pageType=result,2026-08-31T05:42:18.619376+00:00
5620250120030008,2025-01-22,岸和田競輪,F1,8,Ｓ級特選,14:14,14:09,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250120030008/?pageType=result,2026-08-31T05:42:20.226931+00:00
5620250120030009,2025-01-22,岸和田競輪,F1,9,Ｓ級特選,14:46,14:41,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250120030009/?pageType=result,2026-08-31T05:42:21.776634+00:00
5620250120030012,2025-01-22,岸和田競輪,F1,12,Ｓ級決勝,16:30,16:25,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250120030012/?pageType=result,2026-08-31T05:42:23.933306+00:00
7520250122010008,2025-01-22,松山競輪,F1,8,Ｓ級予選,18:29,18:24,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122010008/?pageType=result,2026-08-31T05:42:26.196311+00:00
7520250122010009,2025-01-22,松山競輪,F1,9,Ｓ級予選,18:57,18:52,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122010009/?pageType=result,2026-08-31T05:42:27.895461+00:00
7520250122010010,2025-01-22,松山競輪,F1,10,Ｓ級予選,19:25,19:20,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122010010/?pageType=result,2026-08-31T05:42:29.418223+00:00
7520250122010011,2025-01-22,松山競輪,F1,11,Ｓ級予選,19:55,19:50,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122010011/?pageType=result,2026-08-31T05:42:30.944714+00:00
7520250122010012,2025-01-22,松山競輪,F1,12,Ｓ級初日特選,20:25,20:20,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122010012/?pageType=result,2026-08-31T05:42:32.555440+00:00
2820250122010008,2025-01-22,立川競輪,F1,8,Ｓ級予選,13:55,13:50,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122010008/?pageType=result,2026-08-31T05:42:54.454952+00:00
2820250122010009,2025-01-22,立川競輪,F1,9,Ｓ級予選,14:30,14:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122010009/?pageType=result,2026-08-31T05:42:56.263470+00:00
2820250122010010,2025-01-22,立川競輪,F1,10,Ｓ級予選,15:06,15:01,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122010010/?pageType=result,2026-08-31T05:42:58.018157+00:00
2820250122010011,2025-01-22,立川競輪,F1,11,Ｓ級予選,15:43,15:38,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122010011/?pageType=result,2026-08-31T05:42:59.565905+00:00
2820250122010012,2025-01-22,立川競輪,F1,12,Ｓ級初日特選,16:23,16:18,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122010012/?pageType=result,2026-08-31T05:43:01.138817+00:00
7520250122020008,2025-01-23,松山競輪,F1,8,Ｓ級一般,18:35,18:30,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122020008/?pageType=result,2026-08-31T05:42:34.110909+00:00
7520250122020009,2025-01-23,松山競輪,F1,9,Ｓ級一般,19:02,18:57,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122020009/?pageType=result,2026-08-31T05:42:36.795322+00:00
7520250122020010,2025-01-23,松山競輪,F1,10,Ｓ級準決勝,19:29,19:24,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122020010/?pageType=result,2026-08-31T05:42:38.768224+00:00
7520250122020011,2025-01-23,松山競輪,F1,11,Ｓ級準決勝,19:57,19:52,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122020011/?pageType=result,2026-08-31T05:42:40.787148+00:00
7520250122020012,2025-01-23,松山競輪,F1,12,Ｓ級準決勝,20:25,20:20,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122020012/?pageType=result,2026-08-31T05:42:43.536418+00:00
2820250122020008,2025-01-23,立川競輪,F1,8,Ｓ級一般,14:05,14:00,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122020008/?pageType=result,2026-08-31T05:43:02.700804+00:00
2820250122020009,2025-01-23,立川競輪,F1,9,Ｓ級一般,14:40,14:35,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122020009/?pageType=result,2026-08-31T05:43:04.315289+00:00
2820250122020010,2025-01-23,立川競輪,F1,10,Ｓ級準決勝,15:15,15:10,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122020010/?pageType=result,2026-08-31T05:43:05.885715+00:00
2820250122020011,2025-01-23,立川競輪,F1,11,Ｓ級準決勝,15:50,15:45,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122020011/?pageType=result,2026-08-31T05:43:07.452948+00:00
2820250122020012,2025-01-23,立川競輪,F1,12,Ｓ級準決勝,16:30,16:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122020012/?pageType=result,2026-08-31T05:43:09.068532+00:00
7520250122030006,2025-01-24,松山競輪,F1,6,Ｓ級一般,17:44,17:39,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122030006/?pageType=result,2026-08-31T05:42:45.386399+00:00
7520250122030007,2025-01-24,松山競輪,F1,7,Ｓ級一般,18:12,18:07,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122030007/?pageType=result,2026-08-31T05:42:47.087059+00:00
7520250122030008,2025-01-24,松山競輪,F1,8,Ｓ級特選,18:40,18:35,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122030008/?pageType=result,2026-08-31T05:42:48.723860+00:00
7520250122030009,2025-01-24,松山競輪,F1,9,Ｓ級特選,19:08,19:03,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122030009/?pageType=result,2026-08-31T05:42:50.281788+00:00
7520250122030012,2025-01-24,松山競輪,F1,12,Ｓ級決勝,20:35,20:30,7,https://keirin.kdreams.jp/matsuyama/racedetail/7520250122030012/?pageType=result,2026-08-31T05:42:51.828756+00:00
2820250122030006,2025-01-24,立川競輪,F1,6,Ｓ級一般,12:55,12:50,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122030006/?pageType=result,2026-08-31T05:43:10.641916+00:00
2820250122030007,2025-01-24,立川競輪,F1,7,Ｓ級一般,13:30,13:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122030007/?pageType=result,2026-08-31T05:43:12.235463+00:00
2820250122030010,2025-01-24,立川競輪,F1,10,Ｓ級特選,15:15,15:10,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122030010/?pageType=result,2026-08-31T05:43:13.785681+00:00
2820250122030011,2025-01-24,立川競輪,F1,11,Ｓ級特選,15:50,15:45,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122030011/?pageType=result,2026-08-31T05:43:15.391503+00:00
2820250122030012,2025-01-24,立川競輪,F1,12,Ｓ級決勝,16:30,16:25,7,https://keirin.kdreams.jp/tachikawa/racedetail/2820250122030012/?pageType=result,2026-08-31T05:43:16.929930+00:00
3420250125010008,2025-01-25,川崎競輪,F1,8,Ｓ級予選,18:30,18:25,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125010008/?pageType=result,2026-08-31T05:44:48.864596+00:00
3420250125010009,2025-01-25,川崎競輪,F1,9,Ｓ級予選,18:57,18:52,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125010009/?pageType=result,2026-08-31T05:44:50.382243+00:00
3420250125010010,2025-01-25,川崎競輪,F1,10,Ｓ級予選,19:26,19:21,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125010010/?pageType=result,2026-08-31T05:44:51.905044+00:00
3420250125010011,2025-01-25,川崎競輪,F1,11,Ｓ級予選,19:55,19:50,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125010011/?pageType=result,2026-08-31T05:44:54.021708+00:00
3420250125010012,2025-01-25,川崎競輪,F1,12,Ｓ級初日特選,20:30,20:25,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125010012/?pageType=result,2026-08-31T05:44:56.060989+00:00
7320250126010006,2025-01-26,小松島競輪,F1,6,Ｓ級予選,12:54,12:49,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010006/?pageType=result,2026-08-31T05:45:14.639884+00:00
7320250126010007,2025-01-26,小松島競輪,F1,7,Ｓ級予選,13:24,13:19,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010007/?pageType=result,2026-08-31T05:45:16.205305+00:00
7320250126010008,2025-01-26,小松島競輪,F1,8,Ｓ級予選,13:54,13:49,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010008/?pageType=result,2026-08-31T05:45:17.742243+00:00
7320250126010009,2025-01-26,小松島競輪,F1,9,Ｓ級予選,14:26,14:21,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010009/?pageType=result,2026-08-31T05:45:19.353312+00:00
7320250126010010,2025-01-26,小松島競輪,F1,10,Ｓ級予選,14:58,14:53,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010010/?pageType=result,2026-08-31T05:45:20.858578+00:00
7320250126010011,2025-01-26,小松島競輪,F1,11,Ｓ級予選,15:32,15:27,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010011/?pageType=result,2026-08-31T05:45:22.480390+00:00
7320250126010012,2025-01-26,小松島競輪,F1,12,Ｓ級初特選,16:12,16:07,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126010012/?pageType=result,2026-08-31T05:45:23.987048+00:00
3420250125020008,2025-01-26,川崎競輪,F1,8,Ｓ級一般,18:30,18:25,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125020008/?pageType=result,2026-08-31T05:44:57.744409+00:00
3420250125020009,2025-01-26,川崎競輪,F1,9,Ｓ級一般,18:57,18:52,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125020009/?pageType=result,2026-08-31T05:44:59.289520+00:00
3420250125020010,2025-01-26,川崎競輪,F1,10,Ｓ級準決勝,19:27,19:22,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125020010/?pageType=result,2026-08-31T05:45:01.675636+00:00
3420250125020011,2025-01-26,川崎競輪,F1,11,Ｓ級準決勝,19:57,19:52,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125020011/?pageType=result,2026-08-31T05:45:03.621729+00:00
3420250125020012,2025-01-26,川崎競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125020012/?pageType=result,2026-08-31T05:45:05.360478+00:00
2720250127010006,2025-01-27,京王閣競輪,F1,6,Ｓ級予選,13:07,13:02,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010006/?pageType=result,2026-08-31T05:45:52.868978+00:00
2720250127010007,2025-01-27,京王閣競輪,F1,7,Ｓ級予選,13:38,13:33,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010007/?pageType=result,2026-08-31T05:45:54.366050+00:00
2720250127010008,2025-01-27,京王閣競輪,F1,8,Ｓ級予選,14:10,14:05,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010008/?pageType=result,2026-08-31T05:45:55.960223+00:00
2720250127010009,2025-01-27,京王閣競輪,F1,9,Ｓ級予選,14:42,14:37,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010009/?pageType=result,2026-08-31T05:45:57.462255+00:00
2720250127010010,2025-01-27,京王閣競輪,F1,10,Ｓ級予選,15:14,15:09,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010010/?pageType=result,2026-08-31T05:45:59.054837+00:00
2720250127010011,2025-01-27,京王閣競輪,F1,11,Ｓ級予選,15:50,15:45,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010011/?pageType=result,2026-08-31T05:46:00.555935+00:00
2720250127010012,2025-01-27,京王閣競輪,F1,12,Ｓ級初特選,16:30,16:25,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127010012/?pageType=result,2026-08-31T05:46:02.145729+00:00
7320250126020006,2025-01-27,小松島競輪,F1,6,Ｓ級一般,13:17,13:12,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020006/?pageType=result,2026-08-31T05:45:25.500370+00:00
7320250126020007,2025-01-27,小松島競輪,F1,7,Ｓ級一般,13:48,13:43,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020007/?pageType=result,2026-08-31T05:45:28.559375+00:00
7320250126020008,2025-01-27,小松島競輪,F1,8,Ｓ級選抜,14:21,14:16,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020008/?pageType=result,2026-08-31T05:45:31.688694+00:00
7320250126020009,2025-01-27,小松島競輪,F1,9,Ｓ級選抜,14:53,14:48,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020009/?pageType=result,2026-08-31T05:45:33.812379+00:00
7320250126020010,2025-01-27,小松島競輪,F1,10,Ｓ級準決勝,15:26,15:21,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020010/?pageType=result,2026-08-31T05:45:35.617816+00:00
7320250126020011,2025-01-27,小松島競輪,F1,11,Ｓ級準決勝,16:02,15:57,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020011/?pageType=result,2026-08-31T05:45:37.329131+00:00
7320250126020012,2025-01-27,小松島競輪,F1,12,Ｓ級準決勝,16:40,16:35,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126020012/?pageType=result,2026-08-31T05:45:38.854937+00:00
5620250127010006,2025-01-27,岸和田競輪,F1,6,Ｓ級予選,13:01,12:56,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010006/?pageType=result,2026-08-31T05:46:28.132250+00:00
5620250127010007,2025-01-27,岸和田競輪,F1,7,Ｓ級予選,13:32,13:27,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010007/?pageType=result,2026-08-31T05:46:29.704701+00:00
5620250127010008,2025-01-27,岸和田競輪,F1,8,Ｓ級予選,14:04,13:59,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010008/?pageType=result,2026-08-31T05:46:32.168735+00:00
5620250127010009,2025-01-27,岸和田競輪,F1,9,Ｓ級予選,14:36,14:31,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010009/?pageType=result,2026-08-31T05:46:34.028498+00:00
5620250127010010,2025-01-27,岸和田競輪,F1,10,Ｓ級予選,15:08,15:03,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010010/?pageType=result,2026-08-31T05:46:35.694293+00:00
5620250127010011,2025-01-27,岸和田競輪,F1,11,Ｓ級予選,15:42,15:37,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010011/?pageType=result,2026-08-31T05:46:37.192975+00:00
5620250127010012,2025-01-27,岸和田競輪,F1,12,Ｓ級初特選,16:20,16:15,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127010012/?pageType=result,2026-08-31T05:46:38.810734+00:00
3420250125030006,2025-01-27,川崎競輪,F1,6,Ｓ級一般,17:42,17:37,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125030006/?pageType=result,2026-08-31T05:45:06.889275+00:00
3420250125030007,2025-01-27,川崎競輪,F1,7,Ｓ級一般,18:07,18:02,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125030007/?pageType=result,2026-08-31T05:45:08.417102+00:00
3420250125030008,2025-01-27,川崎競輪,F1,8,Ｓ級特選,18:34,18:29,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125030008/?pageType=result,2026-08-31T05:45:10.007915+00:00
3420250125030009,2025-01-27,川崎競輪,F1,9,Ｓ級特選,19:01,18:56,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125030009/?pageType=result,2026-08-31T05:45:11.541684+00:00
3420250125030012,2025-01-27,川崎競輪,F1,12,Ｓ級決勝,20:35,20:30,7,https://keirin.kdreams.jp/kawasaki/racedetail/3420250125030012/?pageType=result,2026-08-31T05:45:13.113629+00:00
8320250128010008,2025-01-28,久留米競輪,F1,8,Ｓ級予選,18:41,18:36,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128010008/?pageType=result,2026-08-31T05:47:03.572342+00:00
8320250128010009,2025-01-28,久留米競輪,F1,9,Ｓ級予選,19:04,18:59,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128010009/?pageType=result,2026-08-31T05:47:05.099031+00:00
8320250128010010,2025-01-28,久留米競輪,F1,10,Ｓ級予選,19:29,19:24,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128010010/?pageType=result,2026-08-31T05:47:06.671349+00:00
8320250128010011,2025-01-28,久留米競輪,F1,11,Ｓ級予選,19:54,19:49,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128010011/?pageType=result,2026-08-31T05:47:08.215045+00:00
8320250128010012,2025-01-28,久留米競輪,F1,12,Ｓ級初日特選,20:20,20:15,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128010012/?pageType=result,2026-08-31T05:47:11.116065+00:00
2720250127020006,2025-01-28,京王閣競輪,F1,6,Ｓ級一般,13:07,13:02,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020006/?pageType=result,2026-08-31T05:46:03.676651+00:00
2720250127020007,2025-01-28,京王閣競輪,F1,7,Ｓ級一般,13:38,13:33,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020007/?pageType=result,2026-08-31T05:46:06.469047+00:00
2720250127020008,2025-01-28,京王閣競輪,F1,8,Ｓ級選抜,14:10,14:05,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020008/?pageType=result,2026-08-31T05:46:08.240420+00:00
2720250127020009,2025-01-28,京王閣競輪,F1,9,Ｓ級選抜,14:42,14:37,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020009/?pageType=result,2026-08-31T05:46:09.890388+00:00
2720250127020010,2025-01-28,京王閣競輪,F1,10,Ｓ級準決勝,15:14,15:09,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020010/?pageType=result,2026-08-31T05:46:11.505456+00:00
2720250127020011,2025-01-28,京王閣競輪,F1,11,Ｓ級準決勝,15:50,15:45,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020011/?pageType=result,2026-08-31T05:46:13.029354+00:00
2720250127020012,2025-01-28,京王閣競輪,F1,12,Ｓ級準決勝,16:30,16:25,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127020012/?pageType=result,2026-08-31T05:46:14.593753+00:00
7320250126030005,2025-01-28,小松島競輪,F1,5,Ｓ級一般,12:46,12:41,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030005/?pageType=result,2026-08-31T05:45:40.440224+00:00
7320250126030006,2025-01-28,小松島競輪,F1,6,Ｓ級一般,13:17,13:12,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030006/?pageType=result,2026-08-31T05:45:43.072276+00:00
7320250126030007,2025-01-28,小松島競輪,F1,7,Ｓ級一般,13:48,13:43,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030007/?pageType=result,2026-08-31T05:45:44.943083+00:00
7320250126030008,2025-01-28,小松島競輪,F1,8,Ｓ級特選,14:21,14:16,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030008/?pageType=result,2026-08-31T05:45:46.605476+00:00
7320250126030009,2025-01-28,小松島競輪,F1,9,Ｓ級特選,14:53,14:48,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030009/?pageType=result,2026-08-31T05:45:48.192400+00:00
7320250126030010,2025-01-28,小松島競輪,F1,10,Ｓ級特選,15:26,15:21,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030010/?pageType=result,2026-08-31T05:45:49.701488+00:00
7320250126030012,2025-01-28,小松島競輪,F1,12,Ｓ級決勝,16:40,16:35,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320250126030012/?pageType=result,2026-08-31T05:45:51.213303+00:00
5620250127020006,2025-01-28,岸和田競輪,F1,6,Ｓ級一般,13:01,12:56,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020006/?pageType=result,2026-08-31T05:46:40.324214+00:00
5620250127020007,2025-01-28,岸和田競輪,F1,7,Ｓ級一般,13:32,13:27,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020007/?pageType=result,2026-08-31T05:46:41.886098+00:00
5620250127020008,2025-01-28,岸和田競輪,F1,8,Ｓ級選抜,14:04,13:59,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020008/?pageType=result,2026-08-31T05:46:43.407198+00:00
5620250127020009,2025-01-28,岸和田競輪,F1,9,Ｓ級選抜,14:36,14:31,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020009/?pageType=result,2026-08-31T05:46:44.985835+00:00
5620250127020010,2025-01-28,岸和田競輪,F1,10,Ｓ級準決勝,15:08,15:03,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020010/?pageType=result,2026-08-31T05:46:46.531103+00:00
5620250127020011,2025-01-28,岸和田競輪,F1,11,Ｓ級準決勝,15:42,15:37,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020011/?pageType=result,2026-08-31T05:46:48.129085+00:00
5620250127020012,2025-01-28,岸和田競輪,F1,12,Ｓ級準決勝,16:20,16:15,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127020012/?pageType=result,2026-08-31T05:46:49.647397+00:00
8320250128020008,2025-01-29,久留米競輪,F1,8,Ｓ級一般,18:41,18:36,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128020008/?pageType=result,2026-08-31T05:47:12.956166+00:00
8320250128020009,2025-01-29,久留米競輪,F1,9,Ｓ級一般,19:04,18:59,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128020009/?pageType=result,2026-08-31T05:47:14.628478+00:00
8320250128020010,2025-01-29,久留米競輪,F1,10,Ｓ級準決勝,19:29,19:24,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128020010/?pageType=result,2026-08-31T05:47:16.274709+00:00
8320250128020011,2025-01-29,久留米競輪,F1,11,Ｓ級準決勝,19:54,19:49,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128020011/?pageType=result,2026-08-31T05:47:17.828236+00:00
8320250128020012,2025-01-29,久留米競輪,F1,12,Ｓ級準決勝,20:20,20:15,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128020012/?pageType=result,2026-08-31T05:47:20.649349+00:00
2720250127030005,2025-01-29,京王閣競輪,F1,5,Ｓ級一般,12:36,12:31,5,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030005/?pageType=result,2026-08-31T05:46:15.938063+00:00
2720250127030006,2025-01-29,京王閣競輪,F1,6,Ｓ級一般,13:07,13:02,6,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030006/?pageType=result,2026-08-31T05:46:17.319184+00:00
2720250127030007,2025-01-29,京王閣競輪,F1,7,Ｓ級一般,13:38,13:33,6,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030007/?pageType=result,2026-08-31T05:46:18.671869+00:00
2720250127030008,2025-01-29,京王閣競輪,F1,8,Ｓ級特選,14:10,14:05,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030008/?pageType=result,2026-08-31T05:46:20.198478+00:00
2720250127030009,2025-01-29,京王閣競輪,F1,9,Ｓ級特選,14:42,14:37,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030009/?pageType=result,2026-08-31T05:46:23.028233+00:00
2720250127030010,2025-01-29,京王閣競輪,F1,10,Ｓ級特選,15:14,15:09,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030010/?pageType=result,2026-08-31T05:46:24.817906+00:00
2720250127030012,2025-01-29,京王閣競輪,F1,12,Ｓ級決勝,16:30,16:25,7,https://keirin.kdreams.jp/keiokaku/racedetail/2720250127030012/?pageType=result,2026-08-31T05:46:26.563055+00:00
5620250127030005,2025-01-29,岸和田競輪,F1,5,Ｓ級一般,12:30,12:25,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030005/?pageType=result,2026-08-31T05:46:51.234960+00:00
5620250127030006,2025-01-29,岸和田競輪,F1,6,Ｓ級一般,13:01,12:56,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030006/?pageType=result,2026-08-31T05:46:52.754876+00:00
5620250127030007,2025-01-29,岸和田競輪,F1,7,Ｓ級一般,13:32,13:27,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030007/?pageType=result,2026-08-31T05:46:54.258416+00:00
5620250127030009,2025-01-29,岸和田競輪,F1,9,Ｓ級特選,14:36,14:31,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030009/?pageType=result,2026-08-31T05:46:55.868495+00:00
5620250127030010,2025-01-29,岸和田競輪,F1,10,Ｓ級特選,15:08,15:03,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030010/?pageType=result,2026-08-31T05:46:57.539337+00:00
5620250127030011,2025-01-29,岸和田競輪,F1,11,Ｓ級特選,15:42,15:37,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030011/?pageType=result,2026-08-31T05:47:00.063386+00:00
5620250127030012,2025-01-29,岸和田競輪,F1,12,Ｓ級決勝,16:20,16:15,7,https://keirin.kdreams.jp/kishiwada/racedetail/5620250127030012/?pageType=result,2026-08-31T05:47:01.949576+00:00
8320250128030006,2025-01-30,久留米競輪,F1,6,Ｓ級一般,17:55,17:50,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128030006/?pageType=result,2026-08-31T05:47:22.450791+00:00
8320250128030007,2025-01-30,久留米競輪,F1,7,Ｓ級一般,18:18,18:13,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128030007/?pageType=result,2026-08-31T05:47:24.207120+00:00
8320250128030008,2025-01-30,久留米競輪,F1,8,Ｓ級特選,18:41,18:36,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128030008/?pageType=result,2026-08-31T05:47:25.740362+00:00
8320250128030009,2025-01-30,久留米競輪,F1,9,Ｓ級特選,19:04,18:59,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128030009/?pageType=result,2026-08-31T05:47:27.367299+00:00
8320250128030012,2025-01-30,久留米競輪,F1,12,Ｓ級決勝,20:35,20:30,7,https://keirin.kdreams.jp/kurume/racedetail/8320250128030012/?pageType=result,2026-08-31T05:47:28.907126+00:00
2220250131010006,2025-01-31,前橋競輪,F1,6,Ｓ級予選,13:08,13:03,7,https://keirin.kdreams.jp/maebashi/racedetail/2220250131010006/?pageType=result,2026-08-31T05:49:31.829591+00:00
2220250131010007,2025-01-31,前橋競輪,F1,7,Ｓ級予選,13:38,13:33,7,https://keirin.kdreams.jp/maebashi/racedetail/2220250131010007/?pageType=result,2026-08-31T05:49:33.424046+00:00
2220250131010008,2025-01-31,前橋競輪,F1,8,Ｓ級予選,14:11,14:06,7,https://keirin.kdreams.jp/maebashi/racedetail/2220250131010008/?pageType=result,2026-08-31T05:49:34.951213+00:00
2220250131010009,2025-01-31,前橋競輪,F1,9,Ｓ級予選,14:44,14:39,7,https://keirin.kdreams.jp/maebashi/racedetail/2220250131010009/?pageType=result,2026-08-31T05:49:36.549772+00:00
2220250131010010,2025-01-31,前橋競輪,F1,10,Ｓ級予選,15:19,15:14,7,https://keirin.kdreams.jp/maebashi/racedetail/2220250131010010/?pageType=result,2026-08-31T05:49:38.101252+00:00
2220250131010011,2025-01-31,前橋競輪,F1,11,Ｓ級予選,15:55,15:50,7,https://keirin.kdreams.jp/maebashi/racedetail/2220250131010011/?pageType=result,2026-08-31T05:49:39.679641+00:00
