race_id,race_date,track,race_no,segment,segment_ordinal,s_yosen_count_that_day_track,main_line_id,main_line_formation,a_car,b_car,a_score,b_score,pair_score_sum,third_candidates,third_candidate_count,finish_a,finish_b,mainline_top2,actual_third,third_captured_given_top2,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations
2420250707010007,2025-07-07,宇都宮競輪,7,前半,2,6,3,5-3,5,3,100.82,105.90,206.72,1-2-4,3,3,6,0,5,0,6,600,0,-600,0,
2420250707010008,2025-07-07,宇都宮競輪,8,中盤,3,6,1,7-3-4,7,3,100.40,103.80,204.2,1-2-4-5,4,3,4,0,7,0,8,800,0,-800,0,
2420250707010009,2025-07-07,宇都宮競輪,9,中盤,4,6,1,7-4-1,7,4,99.93,108.20,208.13,1-2-3-5,4,2,1,1,1,1,8,800,820,20,1,4-7-1
2420250707010010,2025-07-07,宇都宮競輪,10,後半,5,6,1,7-1-6,7,1,106.14,101.60,207.74,2-3-4-5-6,5,1,4,0,3,0,10,1000,0,-1000,0,
2420250707010011,2025-07-07,宇都宮競輪,11,後半,6,6,1,5-1-3,5,1,108.81,103.83,212.64,2-3-6-7,4,2,6,0,4,0,8,800,0,-800,0,
3120250707010008,2025-07-07,松戸競輪,8,前半,1,4,3,3-5-1,3,5,102.31,101.03,203.34,1-2-6-7,4,1,2,1,1,1,8,800,610,-190,1,3-5-1
3120250707010009,2025-07-07,松戸競輪,9,前半,2,4,2,5-2,5,2,100.14,103.75,203.89,1-7,2,1,2,1,3,0,4,400,0,-400,0,
3120250707010010,2025-07-07,松戸競輪,10,中盤,3,4,2,4-5-2,4,5,101.95,103.44,205.39,1-2-3,3,1,6,0,2,0,6,600,0,-600,0,
3120250707010011,2025-07-07,松戸競輪,11,後半,4,4,2,2-7,2,7,105.73,102.22,207.95,1-3-4-5,4,4,6,0,3,0,8,800,0,-800,0,
8520250709010008,2025-07-09,佐世保競輪,8,前半,1,4,4,3-7,3,7,103.56,104.44,208.0,1-2-4-5,4,3,1,0,3,0,8,800,0,-800,0,
8520250709010009,2025-07-09,佐世保競輪,9,前半,2,4,2,5-2,5,2,104.42,102.80,207.22,1-3-4-7,4,6,3,0,2,0,8,800,0,-800,0,
8520250709010010,2025-07-09,佐世保競輪,10,中盤,3,4,1,4-1-6,4,1,103.90,102.78,206.68,3-5-6-7,4,7,5,0,5,0,8,800,0,-800,0,
8520250709010011,2025-07-09,佐世保競輪,11,後半,4,4,2,1-7,1,7,106.63,111.70,218.32999999999998,3-4-5,3,5,4,0,5,0,6,600,0,-600,0,
7320250709010008,2025-07-09,小松島競輪,8,前半,1,4,2,2-7,2,7,97.56,103.72,201.28,1-3-4-5,4,3,4,0,2,0,8,800,0,-800,0,
7320250709010009,2025-07-09,小松島競輪,9,前半,2,4,3,5-3,5,3,102.53,102.30,204.82999999999998,1-6-7,3,1,2,1,,0,6,600,660,60,1,5-3-7
7320250709010010,2025-07-09,小松島競輪,10,中盤,3,4,2,2-4-7,2,4,101.48,103.82,205.3,1-3-5-7,4,3,1,0,2,0,8,800,0,-800,0,
7320250709010011,2025-07-09,小松島競輪,11,後半,4,4,1,4-2,4,2,99.89,101.90,201.79000000000002,1-3-6-7,4,1,2,1,7,1,8,800,28990,28190,1,4-2-7
3820250711010006,2025-07-11,静岡競輪,6,前半,1,6,1,2-5-7,2,5,103.72,105.50,209.22,3-6-7,3,1,2,1,7,1,6,600,1310,710,1,2-5-7
3820250711010007,2025-07-11,静岡競輪,7,前半,2,6,2,2-4,2,4,104.00,103.00,207.0,1-5-6-7,4,5,,0,6,0,8,800,0,-800,0,
3820250711010008,2025-07-11,静岡競輪,8,中盤,3,6,1,4-3,4,3,98.22,104.44,202.66,2-5-7,3,7,3,0,3,0,6,600,0,-600,0,
3820250711010009,2025-07-11,静岡競輪,9,中盤,4,6,1,1-7-4,1,7,103.00,107.60,210.6,2-3-4-5,4,3,1,0,1-3,0,8,800,0,-800,0,
3820250711010010,2025-07-11,静岡競輪,10,後半,5,6,3,3-7,3,7,104.43,105.50,209.93,2-4-5,3,7,3,0,7,0,6,600,0,-600,0,
3820250711010011,2025-07-11,静岡競輪,11,後半,6,6,1,2-5-7,2,5,106.81,113.94,220.75,1-3-4-7,4,7,1,0,6,0,8,800,0,-800,0,
6320250713010006,2025-07-13,防府競輪,6,前半,1,6,1,5-1,5,1,100.53,102.04,202.57,2-3-4,3,1,2,1,2,1,6,600,1060,460,1,5-1-2
6320250713010007,2025-07-13,防府競輪,7,前半,2,6,3,5-3,5,3,100.85,101.40,202.25,1-2-7,3,3,4,0,5,0,6,600,0,-600,0,
6320250713010008,2025-07-13,防府競輪,8,中盤,3,6,1,4-1-7,4,1,99.90,100.66,200.56,3-5-6-7,4,7,4,0,3,0,8,800,0,-800,0,
6320250713010009,2025-07-13,防府競輪,9,中盤,4,6,2,2-5,2,5,99.97,101.51,201.48000000000002,1-3-4-7,4,2,1,1,7,1,8,800,760,-40,1,5-2-7
6320250713010010,2025-07-13,防府競輪,10,後半,5,6,1,5-1-6,5,1,99.65,101.40,201.05,2-3-4-6,4,1,2,1,2,1,8,800,3460,2660,1,5-1-2
6320250713010011,2025-07-13,防府競輪,11,後半,6,6,3,5-3,5,3,102.92,107.53,210.45,1-2-7,3,2,3,0,3,0,6,600,0,-600,0,
5120250714010006,2025-07-14,福井競輪,6,前半,1,6,1,1-5-4,1,5,105.62,105.42,211.04000000000002,2-3-4,3,2,1,1,4,1,6,600,450,-150,1,5-1-4
5120250714010007,2025-07-14,福井競輪,7,前半,2,6,3,7-3,7,3,103.03,101.13,204.16,1-2-4-6,4,5,3,0,3,0,8,800,0,-800,0,
5120250714010008,2025-07-14,福井競輪,8,中盤,3,6,3,3-4,3,4,107.80,101.93,209.73000000000002,1-2-7,3,1,3,0,4,0,6,600,0,-600,0,
5120250714010009,2025-07-14,福井競輪,9,中盤,4,6,1,1-4-6,1,4,108.68,101.95,210.63,3-5-6-7,4,1,2,1,3,1,8,800,580,-220,1,1-4-3
5120250714010010,2025-07-14,福井競輪,10,後半,5,6,1,5-2-6,5,2,107.86,104.18,212.04000000000002,1-3-4-6,4,2,1,1,3,1,8,800,770,-30,1,2-5-3
5120250714010011,2025-07-14,福井競輪,11,後半,6,6,1,4-1,4,1,105.52,100.00,205.51999999999998,3-5-7,3,1,2,1,3,1,6,600,660,60,1,4-1-3
1220250717010006,2025-07-17,青森競輪,6,前半,1,6,1,5-1-6,5,1,99.95,102.93,202.88,2-3-6-7,4,6,1,0,2,0,8,800,0,-800,0,
1220250717010007,2025-07-17,青森競輪,7,前半,2,6,1,1-7,1,7,104.22,99.51,203.73000000000002,2-3-4,3,1,2,1,2,1,6,600,470,-130,1,1-7-2
1220250717010008,2025-07-17,青森競輪,8,中盤,3,6,1,4-1-6,4,1,103.12,98.52,201.64,2-3-5-6,4,1,2,1,5,1,8,800,1720,920,1,4-1-5
1220250717010009,2025-07-17,青森競輪,9,中盤,4,6,2,2-4,2,4,108.13,97.52,205.64999999999998,1-3-7,3,5,6,0,3,0,6,600,0,-600,0,
1220250717010010,2025-07-17,青森競輪,10,後半,5,6,2,2-7,2,7,101.92,103.79,205.71,1-4-5-6,4,7,2,0,3,0,8,800,0,-800,0,
1220250717010011,2025-07-17,青森競輪,11,後半,6,6,1,3-7-6,3,7,109.11,101.45,210.56,1-2-4-5-6,5,1,6,0,1,0,10,1000,0,-1000,0,
5620250719010006,2025-07-19,岸和田競輪,6,前半,1,6,3,4-3,4,3,102.42,106.23,208.65,1-5-7,3,1,2,1,7,1,6,600,1140,540,1,4-3-7
5620250719010007,2025-07-19,岸和田競輪,7,前半,2,6,1,7-4-1,7,4,102.20,105.75,207.95,1-2-5,3,7,1,0,3,0,6,600,0,-600,0,
5620250719010008,2025-07-19,岸和田競輪,8,中盤,3,6,2,7-1-4,7,1,103.26,101.28,204.54000000000002,3-4-6,3,1,3,0,1,0,6,600,0,-600,0,
5620250719010009,2025-07-19,岸和田競輪,9,中盤,4,6,2,5-2,5,2,101.77,107.50,209.26999999999998,1-3-4-7,4,7,1,0,4,0,8,800,0,-800,0,
5620250719010010,2025-07-19,岸和田競輪,10,後半,5,6,3,7-3,7,3,102.74,101.38,204.12,1-2-5,3,3,4,0,7,0,6,600,0,-600,0,
5620250719010011,2025-07-19,岸和田競輪,11,後半,6,6,2,3-4-6,3,4,99.60,103.34,202.94,1-2-5-6-7,5,1,2,1,2,1,10,1000,2990,1990,1,3-4-2
2120250721010006,2025-07-21,弥彦競輪,6,前半,1,6,1,1-5,1,5,103.79,98.33,202.12,2-3-6-7,4,1,2,1,3,1,8,800,1320,520,1,1-5-3
2120250721010007,2025-07-21,弥彦競輪,7,前半,2,6,1,1-4-7,1,4,102.20,105.00,207.2,3-5-6-7,4,2,1,1,3,1,8,800,1960,1160,1,4-1-3
2120250721010008,2025-07-21,弥彦競輪,8,中盤,3,6,2,7-2-5,7,2,105.43,102.67,208.10000000000002,1-3-5-6,4,3,1,0,7,0,8,800,0,-800,0,
2120250721010009,2025-07-21,弥彦競輪,9,中盤,4,6,3,7-3,7,3,107.20,103.60,210.8,1-2-5,3,1,2,1,2,1,6,600,720,120,1,7-3-2
2120250721010010,2025-07-21,弥彦競輪,10,後半,5,6,2,7-2-6-3,7,2,102.94,104.23,207.17000000000002,1-4-5-6,4,5,1,0,5,0,8,800,0,-800,0,
2120250721010011,2025-07-21,弥彦競輪,11,後半,6,6,1,3-5-4,3,5,107.29,103.35,210.64,1-4-6-7,4,1,2,1,4,1,8,800,390,-410,1,3-5-4
5320250722010006,2025-07-22,奈良競輪,6,前半,1,6,2,1-5,1,5,103.63,100.57,204.2,2-4-7,3,2,3,0,5,0,6,600,0,-600,0,
5320250722010007,2025-07-22,奈良競輪,7,前半,2,6,1,4-1,4,1,99.26,100.66,199.92000000000002,2-5-6,3,3,1,0,4,0,6,600,0,-600,0,
5320250722010008,2025-07-22,奈良競輪,8,中盤,3,6,3,3-5-6,3,5,99.51,99.35,198.86,1-2-6-7,4,2,1,1,7,1,8,800,1580,780,1,5-3-7
5320250722010009,2025-07-22,奈良競輪,9,中盤,4,6,3,3-7,3,7,101.00,101.67,202.67000000000002,1-2-6,3,2,3,0,7,0,6,600,0,-600,0,
5320250722010010,2025-07-22,奈良競輪,10,後半,5,6,1,5-7-1,5,7,102.56,101.24,203.8,1-2-3-4-6,5,1,2,1,6,1,10,1000,1110,110,1,5-7-6
5320250722010011,2025-07-22,奈良競輪,11,後半,6,6,1,1-4,1,4,106.61,103.70,210.31,2-3-5-7,4,5,3,0,4,0,8,800,0,-800,0,
4520250722010006,2025-07-22,豊橋競輪,6,前半,1,6,3,3-5,3,5,100.16,102.07,202.23,1-2-7,3,5,4,0,4,0,6,600,0,-600,0,
4520250722010007,2025-07-22,豊橋競輪,7,前半,2,6,1,3-7,3,7,101.45,104.17,205.62,1-2-5,3,1,2,1,4,0,6,600,0,-600,0,
4520250722010008,2025-07-22,豊橋競輪,8,中盤,3,6,1,3-4,3,4,107.07,104.68,211.75,2-5-6-7,4,2,4,0,2,0,8,800,0,-800,0,
4520250722010009,2025-07-22,豊橋競輪,9,中盤,4,6,3,5-3-6,5,3,105.30,102.00,207.3,1-4-6-7,4,,2,0,1,0,8,800,0,-800,0,
4520250722010010,2025-07-22,豊橋競輪,10,後半,5,6,3,4-2,4,2,105.65,104.28,209.93,1-5-7,3,7,2,0,6,0,6,600,0,-600,0,
4520250722010011,2025-07-22,豊橋競輪,11,後半,6,6,1,4-1-7,4,1,108.44,104.80,213.24,2-3-6-7,4,2,1,1,7,1,8,800,1060,260,1,1-4-7
3420250724010006,2025-07-24,川崎競輪,6,前半,1,6,1,2-7,2,7,107.53,101.60,209.13,1-3-4,3,2,1,1,1,1,6,600,1530,930,1,7-2-1
3420250724010007,2025-07-24,川崎競輪,7,前半,2,6,1,7-3,7,3,99.25,101.96,201.20999999999998,2-4-5,3,5,6,0,6,0,6,600,0,-600,0,
3420250724010008,2025-07-24,川崎競輪,8,中盤,3,6,1,1-7,1,7,103.64,97.56,201.2,4-5-6,3,1,3,0,7,0,6,600,0,-600,0,
3420250724010009,2025-07-24,川崎競輪,9,中盤,4,6,1,5-3,5,3,99.60,101.62,201.22,4-6-7,3,2,1,1,2,0,6,600,0,-600,0,
3420250724010010,2025-07-24,川崎競輪,10,後半,5,6,3,5-1-6,5,1,100.80,101.00,201.8,2-4-6-7,4,1,2,1,6,1,8,800,640,-160,1,5-1-6
3420250724010011,2025-07-24,川崎競輪,11,後半,6,6,1,4-1-7,4,1,108.85,103.23,212.07999999999998,2-3-5-7,4,1,3,0,1,0,8,800,0,-800,0,
8720250724010006,2025-07-24,熊本競輪,6,前半,1,6,1,1-4-7,1,4,100.84,101.11,201.95,2-3-5-6-7,5,3,4,0,1,0,10,1000,0,-1000,0,
8720250724010007,2025-07-24,熊本競輪,7,前半,2,6,3,3-4,3,4,101.72,103.00,204.72,1-2-5-7,4,1,2,1,7,1,8,800,1990,1190,1,3-4-7
8720250724010008,2025-07-24,熊本競輪,8,中盤,3,6,1,4-1-5,4,1,102.00,103.54,205.54000000000002,2-5-6-7,4,2,5,0,7,0,8,800,0,-800,0,
8720250724010009,2025-07-24,熊本競輪,9,中盤,4,6,2,5-2-6,5,2,102.16,104.11,206.26999999999998,1-3-4-6-7,5,6,3,0,2,0,10,1000,0,-1000,0,
8720250724010010,2025-07-24,熊本競輪,10,後半,5,6,1,2-7,2,7,105.83,107.70,213.53,3-5-6,3,2,1,1,1,0,6,600,0,-600,0,
8720250724010011,2025-07-24,熊本競輪,11,後半,6,6,1,1-5-7,1,5,105.00,101.91,206.91,2-3-4-6-7,5,1,2,1,7,1,10,1000,490,-510,1,1-5-7
4620250727010006,2025-07-27,富山競輪,6,前半,1,6,2,7-1,7,1,102.83,105.36,208.19,2-4-5,3,2,1,1,4,1,6,600,1010,410,1,1-7-4
4620250727010007,2025-07-27,富山競輪,7,前半,2,6,3,4-5-2,4,5,105.66,100.28,205.94,1-2-3-6-7,5,1,2,1,2,1,10,1000,350,-650,1,4-5-2
4620250727010008,2025-07-27,富山競輪,8,中盤,3,6,1,1-4,1,4,106.08,99.19,205.26999999999998,3-5-7,3,7,5,0,2,0,6,600,0,-600,0,
4620250727010009,2025-07-27,富山競輪,9,中盤,4,6,2,7-2-3,7,2,100.66,104.14,204.8,3-4-5-6,4,1,5,0,1,0,8,800,0,-800,0,
4620250727010010,2025-07-27,富山競輪,10,後半,5,6,1,5-3-6,5,3,103.73,105.37,209.10000000000002,1-2-4-6-7,5,3,1,0,5,0,10,1000,0,-1000,0,
4620250727010011,2025-07-27,富山競輪,11,後半,6,6,1,3-5-7,3,5,108.13,107.70,215.82999999999998,1-4-7,3,1,2,1,1,1,6,600,560,-40,1,3-5-1
7420250727010006,2025-07-27,高知競輪,6,前半,1,6,2,2-7-4,2,7,105.58,101.57,207.14999999999998,1-3-4-5,4,3,4,0,2,0,8,800,0,-800,0,
7420250727010007,2025-07-27,高知競輪,7,前半,2,6,1,3-7-1,3,7,101.44,100.03,201.47,1-2-4-5,4,3,1,0,3,0,8,800,0,-800,0,
7420250727010008,2025-07-27,高知競輪,8,中盤,3,6,3,5-3,5,3,102.59,100.79,203.38,1-4-7,3,7,6,0,2,0,6,600,0,-600,0,
7420250727010009,2025-07-27,高知競輪,9,中盤,4,6,1,1-4-6,1,4,103.17,99.58,202.75,2-3-5-6-7,5,1,2,1,7,1,10,1000,2760,1760,1,1-4-7
7420250727010010,2025-07-27,高知競輪,10,後半,5,6,1,7-5-1,7,5,107.71,105.93,213.64,1-3-4-6,4,4,5,0,6,0,8,800,0,-800,0,
7420250727010011,2025-07-27,高知競輪,11,後半,6,6,1,5-1-4,5,1,102.85,102.42,205.26999999999998,2-3-4-7,4,1,3,0,1,0,8,800,0,-800,0,
8620250728010008,2025-07-28,別府競輪,8,前半,1,4,2,4-2-6,4,2,95.30,104.13,199.43,1-3-5-6-7,5,,5,0,5,0,10,1000,0,-1000,0,
8620250728010009,2025-07-28,別府競輪,9,前半,2,4,1,5-1,5,1,92.73,109.09,201.82,2-3-4-6,4,7,4,0,4,0,8,800,0,-800,0,
8620250728010010,2025-07-28,別府競輪,10,中盤,3,4,1,7-2-5,7,2,100.69,97.88,198.57,1-3-5-6,4,3,1,0,7,0,8,800,0,-800,0,
8620250728010011,2025-07-28,別府競輪,11,後半,4,4,3,3-5-7,3,5,101.41,104.52,205.93,2-4-6-7,4,6,5,0,1,0,8,800,0,-800,0,
7320250730010008,2025-07-30,小松島競輪,8,前半,1,4,1,1-7-4,1,7,105.25,100.61,205.86,2-3-4-5,4,2,3,0,7,0,8,800,0,-800,0,
7320250730010009,2025-07-30,小松島競輪,9,前半,2,4,2,5-2-6,5,2,99.78,105.20,204.98000000000002,1-4-6-7,4,7,3,0,2,0,8,800,0,-800,0,
7320250730010010,2025-07-30,小松島競輪,10,中盤,3,4,3,5-2,5,2,106.04,97.93,203.97000000000003,1-3-4-6-7,5,5,7,0,1,0,10,1000,0,-1000,0,
7320250730010011,2025-07-30,小松島競輪,11,後半,4,4,1,7-1-5,7,1,100.45,104.50,204.95,2-4-5-6,4,1,4,0,2,0,8,800,0,-800,0,
2720250731010008,2025-07-31,京王閣競輪,8,前半,1,4,1,7-1-3,7,1,100.88,103.94,204.82,2-3-5,3,2,3,0,1,0,6,600,0,-600,0,
2720250731010009,2025-07-31,京王閣競輪,9,前半,2,4,1,5-1,5,1,101.75,103.00,204.75,2-3-6-7,4,5,1,0,4,0,8,800,0,-800,0,
2720250731010010,2025-07-31,京王閣競輪,10,中盤,3,4,1,2-5-4,2,5,102.16,102.57,204.73,1-3-4-6-7,5,2,4,0,4,0,10,1000,0,-1000,0,
2720250731010011,2025-07-31,京王閣競輪,11,後半,4,4,3,4-7-3,4,7,104.76,106.62,211.38,1-2-3-5-6,5,2,1,1,1,1,10,1000,1290,290,1,7-4-1
8320250801010006,2025-08-01,久留米競輪,6,前半,1,6,2,3-5-2-6,3,5,103.03,102.23,205.26,2-4-7,3,4,6,0,1,0,6,600,0,-600,0,
8320250801010007,2025-08-01,久留米競輪,7,前半,2,6,1,5-1-7,5,1,101.96,104.85,206.81,2-4-6-7,4,2,1,1,6,1,8,800,2750,1950,1,1-5-6
8320250801010008,2025-08-01,久留米競輪,8,中盤,3,6,2,4-2-7,4,2,102.22,107.17,209.39,1-5-6-7,4,1,2,1,5,1,8,800,2170,1370,1,4-2-5
8320250801010009,2025-08-01,久留米競輪,9,中盤,4,6,2,7-2-5,7,2,104.52,107.25,211.76999999999998,1-4-5-6,4,1,7,0,1,0,8,800,0,-800,0,
8320250801010010,2025-08-01,久留米競輪,10,後半,5,6,1,4-1-7,4,1,104.76,103.23,207.99,3-5-6-7,4,1,3,0,1,0,8,800,0,-800,0,
8320250801010011,2025-08-01,久留米競輪,11,後半,6,6,3,7-3-5,7,3,105.33,104.88,210.20999999999998,1-2-5-6,4,1,2,1,5,1,8,800,290,-510,1,7-3-5
7420250803010008,2025-08-03,高知競輪,8,前半,1,4,3,5-3-1,5,3,105.00,101.96,206.95999999999998,1-2-4-6,4,1,6,0,6,0,8,800,0,-800,0,
7420250803010009,2025-08-03,高知競輪,9,前半,2,4,3,2-4-5,2,4,104.09,102.92,207.01,1-5-6-7,4,1,2,1,3,0,8,800,0,-800,0,
7420250803010010,2025-08-03,高知競輪,10,中盤,3,4,1,4-1,4,1,99.85,109.60,209.45,2-3-5-7,4,2,1,1,5,1,8,800,980,180,1,1-4-5
7420250803010011,2025-08-03,高知競輪,11,後半,4,4,1,2-4-7-6,2,4,107.14,102.76,209.9,1-3-5-7,4,1,2,1,7,1,8,800,210,-590,1,2-4-7
1320250804010006,2025-08-04,いわき平競輪,6,前半,1,6,2,5-2-3,5,2,105.80,104.28,210.07999999999998,1-3-4-6-7,5,6,4,0,3,0,10,1000,0,-1000,0,
1320250804010007,2025-08-04,いわき平競輪,7,前半,2,6,1,1-5,1,5,102.42,109.37,211.79000000000002,2-3-4,3,1,3,0,5,0,6,600,0,-600,0,
1320250804010008,2025-08-04,いわき平競輪,8,中盤,3,6,2,5-2,5,2,104.54,102.30,206.84,1-3-6,3,,,0,3,0,6,600,0,-600,0,
1320250804010009,2025-08-04,いわき平競輪,9,中盤,4,6,2,2-4-3,2,4,104.00,105.13,209.13,3-5-6-7,4,5,4,0,7,0,8,800,0,-800,0,
1320250804010010,2025-08-04,いわき平競輪,10,後半,5,6,1,2-5-1-4,2,5,107.44,102.90,210.34,1-3-6-7,4,3,1,0,2,0,8,800,0,-800,0,
1320250804010011,2025-08-04,いわき平競輪,11,後半,6,6,1,1-7-4,1,7,110.50,107.07,217.57,2-3-4-5-6,5,1,2,1,4,1,10,1000,350,-650,1,1-7-4
2620250804010008,2025-08-04,西武園競輪,8,前半,1,4,2,7-1,7,1,102.77,102.93,205.7,2-3-4-5,4,5,4,0,6,0,8,800,0,-800,0,
2620250804010009,2025-08-04,西武園競輪,9,前半,2,4,1,1-4,1,4,105.52,103.69,209.20999999999998,5-6-7,3,1,4,0,7,0,6,600,0,-600,0,
2620250804010010,2025-08-04,西武園競輪,10,中盤,3,4,3,5-1,5,1,105.84,103.93,209.77,3-4-7,3,1,5,0,7,0,6,600,0,-600,0,
2620250804010011,2025-08-04,西武園競輪,11,後半,4,4,2,3-7-4,3,7,102.82,102.52,205.33999999999997,1-4-5,3,5,3,0,7,0,6,600,0,-600,0,
4820250805010006,2025-08-05,四日市競輪,6,前半,1,6,1,4-2,4,2,99.04,99.16,198.2,1-3-5,3,7,5,0,3,0,6,600,0,-600,0,
4820250805010007,2025-08-05,四日市競輪,7,前半,2,6,2,2-4,2,4,95.24,100.38,195.62,1-3-6-7,4,6,3,0,4,0,8,800,0,-800,0,
4820250805010008,2025-08-05,四日市競輪,8,中盤,3,6,1,1-7,1,7,97.66,103.39,201.05,2-3-5,3,5,3,0,7,0,6,600,0,-600,0,
4820250805010009,2025-08-05,四日市競輪,9,中盤,4,6,2,4-1-6-3,4,1,103.04,98.31,201.35000000000002,2-5-6-7,4,1,2,1,2,1,8,800,450,-350,1,4-1-2
4820250805010010,2025-08-05,四日市競輪,10,後半,5,6,1,3-7-5,3,7,101.00,103.96,204.95999999999998,2-4-5-6,4,2,1,1,5,1,8,800,260,-540,1,7-3-5
4820250805010011,2025-08-05,四日市競輪,11,後半,6,6,1,1-5-7,1,5,104.62,109.06,213.68,2-6-7,3,1,2,1,7,1,6,600,430,-170,1,1-5-7
5120250805010006,2025-08-05,福井競輪,6,前半,1,6,1,7-1,7,1,104.85,103.47,208.32,2-3-5-6,4,1,6,0,2,0,8,800,0,-800,0,
5120250805010007,2025-08-05,福井競輪,7,前半,2,6,2,3-4-5,3,4,99.62,107.92,207.54000000000002,1-5-6-7,4,4,1,0,5,0,8,800,0,-800,0,
5120250805010008,2025-08-05,福井競輪,8,中盤,3,6,2,7-2-4,7,2,104.89,105.24,210.13,1-3-4-5-6,5,2,1,1,1,1,10,1000,1700,700,1,2-7-1
5120250805010009,2025-08-05,福井競輪,9,中盤,4,6,3,3-7-5,3,7,103.63,101.15,204.78,2-4-5-6,4,1,2,1,1,0,8,800,0,-800,0,
5120250805010010,2025-08-05,福井競輪,10,後半,5,6,1,4-1-7,4,1,104.47,103.23,207.7,2-5-6-7,4,1,2,1,7,1,8,800,410,-390,1,4-1-7
5120250805010011,2025-08-05,福井競輪,11,後半,6,6,1,5-1-4,5,1,101.86,107.52,209.38,3-4-6-7,4,2,1,1,3,1,8,800,1010,210,1,1-5-3
7320250808010006,2025-08-08,小松島競輪,6,前半,1,6,2,1-7,1,7,102.56,99.20,201.76,2-3-4,3,2,1,1,4,1,6,600,9930,9330,1,7-1-4
7320250808010007,2025-08-08,小松島競輪,7,前半,2,6,2,2-7-4,2,7,97.50,104.37,201.87,1-3-4-5-6,5,7,5,0,3,0,10,1000,0,-1000,0,
7320250808010008,2025-08-08,小松島競輪,8,中盤,3,6,1,1-4-7,1,4,103.63,100.73,204.36,2-5-6-7,4,1,2,1,7,1,8,800,350,-450,1,1-4-7
7320250808010009,2025-08-08,小松島競輪,9,中盤,4,6,3,7-3-4,7,3,102.48,104.15,206.63,1-2-4,3,2,1,1,4,1,6,600,310,-290,1,3-7-4
7320250808010010,2025-08-08,小松島競輪,10,後半,5,6,2,1-7-4,1,7,106.81,99.50,206.31,2-4-5-6,4,2,1,1,2,1,8,800,4010,3210,1,7-1-2
7320250808010011,2025-08-08,小松島競輪,11,後半,6,6,1,5-1-7,5,1,103.23,103.30,206.53,2-4-6-7,4,4,3,0,1,0,8,800,0,-800,0,
2220250812010006,2025-08-12,前橋競輪,6,前半,1,6,2,7-2,7,2,101.31,101.72,203.03,1-4-5-6,4,2,4,0,1,0,8,800,0,-800,0,
2220250812010007,2025-08-12,前橋競輪,7,前半,2,6,2,5-2,5,2,103.00,100.28,203.28,4-6-7,3,3,4,0,5,0,6,600,0,-600,0,
2220250812010008,2025-08-12,前橋競輪,8,中盤,3,6,1,4-2,4,2,104.62,99.52,204.14,1-3-5-6,4,2,1,1,1,1,8,800,920,120,1,2-4-1
2220250812010009,2025-08-12,前橋競輪,9,中盤,4,6,4,3-4,3,4,105.26,100.37,205.63,1-2-5-6-7,5,1,5,0,7,0,10,1000,0,-1000,0,
2220250812010010,2025-08-12,前橋競輪,10,後半,5,6,1,5-3,5,3,97.03,102.80,199.82999999999998,1-6-7,3,1,4,0,4,0,6,600,0,-600,0,
2220250812010011,2025-08-12,前橋競輪,11,後半,6,6,1,1-4-7,1,4,106.70,106.23,212.93,2-3-5-6-7,5,1,2,1,2,1,10,1000,2500,1500,1,1-4-2
4620250812010006,2025-08-12,富山競輪,6,前半,1,6,3,5-3-6,5,3,101.75,102.63,204.38,1-2-4-6-7,5,3,1,0,5,0,10,1000,0,-1000,0,
4620250812010007,2025-08-12,富山競輪,7,前半,2,6,1,3-7,3,7,102.42,101.23,203.65,1-2-4-5,4,2,1,1,2,1,8,800,1530,730,1,7-3-2
4620250812010008,2025-08-12,富山競輪,8,中盤,3,6,2,2-7-4,2,7,105.10,102.96,208.06,1-3-4,3,3,4,0,2,0,6,600,0,-600,0,
4620250812010009,2025-08-12,富山競輪,9,中盤,4,6,2,2-5-4,2,5,102.24,102.30,204.54,1-3-4-6-7,5,1,4,0,7,0,10,1000,0,-1000,0,
4620250812010010,2025-08-12,富山競輪,10,後半,5,6,1,3-5-7,3,5,106.23,103.92,210.15,1-2-4-7,4,1,2,1,1,1,8,800,1490,690,1,3-5-1
4620250812010011,2025-08-12,富山競輪,11,後半,6,6,3,2-7-4,2,7,109.00,102.33,211.32999999999998,1-3-4-5,4,1,2,1,3,1,8,800,1800,1000,1,2-7-3
2520250815010006,2025-08-15,大宮競輪,6,前半,1,6,1,1-5,1,5,101.50,103.07,204.57,2-3-4-6,4,1,3,0,5,0,8,800,0,-800,0,
2520250815010007,2025-08-15,大宮競輪,7,前半,2,6,2,2-4,2,4,102.06,104.09,206.15,1-5-6,3,,2,0,7,0,6,600,0,-600,0,
2520250815010008,2025-08-15,大宮競輪,8,中盤,3,6,2,7-2-5,7,2,101.08,105.50,206.57999999999998,1-3-5-6,4,3,2,0,7,0,8,800,0,-800,0,
2520250815010009,2025-08-15,大宮競輪,9,中盤,4,6,2,4-5-2,4,5,101.30,104.48,205.78,1-2-6-7,4,1,2,1,2,1,8,800,1640,840,1,4-5-2
2520250815010010,2025-08-15,大宮競輪,10,後半,5,6,1,4-1-3,4,1,102.80,100.13,202.93,3-5-6-7,4,,,0,7,0,8,800,0,-800,0,
2520250815010011,2025-08-15,大宮競輪,11,後半,6,6,1,1-5,1,5,104.73,109.46,214.19,2-4-6-7,4,2,1,1,6,1,8,800,2710,1910,1,5-1-6
