race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
4520260102020010,2026-01-03,豊橋競輪,F1,10,Ｓ級準決勝,15:00,14:55,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102020010/?pageType=result,2026-08-31T00:20:07.056014+00:00,6-1-3-5/4-2/7,published,中部競輪,楽天Kドリームス 並び予想
4520260102020011,2026-01-03,豊橋競輪,F1,11,Ｓ級準決勝,15:34,15:29,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102020011/?pageType=result,2026-08-31T00:20:08.411290+00:00,5-1-6/4-3-7-2,published,中部競輪,楽天Kドリームス 並び予想
4520260102020012,2026-01-03,豊橋競輪,F1,12,Ｓ級準決勝,16:10,16:05,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102020012/?pageType=result,2026-08-31T00:20:09.794879+00:00,7-1-5/3/2-4-6,published,中部競輪,楽天Kドリームス 並び予想
3820260101030005,2026-01-03,静岡競輪,F1,5,Ｓ級一般,17:40,17:35,6,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030005/?pageType=result,2026-08-31T00:19:16.019501+00:00,4-1/5-2/6-3,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101030006,2026-01-03,静岡競輪,F1,6,Ｓ級一般,18:04,17:59,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030006/?pageType=result,2026-08-31T00:19:17.431443+00:00,3-4-1/2-5-7/6,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101030007,2026-01-03,静岡競輪,F1,7,Ｓ級一般,18:28,18:23,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030007/?pageType=result,2026-08-31T00:19:18.766394+00:00,4-1-3/5-2-6/7,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101030008,2026-01-03,静岡競輪,F1,8,Ｓ級特選,18:52,18:47,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030008/?pageType=result,2026-08-31T00:19:20.153445+00:00,1-4-6/7-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101030009,2026-01-03,静岡競輪,F1,9,Ｓ級特選,19:16,19:11,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030009/?pageType=result,2026-08-31T00:19:21.497262+00:00,5-1/2-6/3-7-4,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101030010,2026-01-03,静岡競輪,F1,10,Ｓ級特選,19:40,19:35,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030010/?pageType=result,2026-08-31T00:19:22.852151+00:00,5-1-7/2-4/3-6,published,ひかり・小田競,楽天Kドリームス 並び予想
3820260101030012,2026-01-03,静岡競輪,F1,12,Ｓ級決勝,20:30,20:25,7,https://keirin.kdreams.jp/shizuoka/racedetail/3820260101030012/?pageType=result,2026-08-31T00:19:24.194798+00:00,3-2-5-7/1-4/6,published,ひかり・小田競,楽天Kドリームス 並び予想
1320260103020008,2026-01-04,いわき平競輪,F1,8,Ｓ級一般,18:43,18:38,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103020008/?pageType=result,2026-08-31T00:20:25.928401+00:00,7-1/2-5-6/4-3,published,アオケイ,楽天Kドリームス 並び予想
1320260103020009,2026-01-04,いわき平競輪,F1,9,Ｓ級一般,19:09,19:04,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103020009/?pageType=result,2026-08-31T00:20:27.529193+00:00,2-4/5/7-1/3-6,published,アオケイ,楽天Kドリームス 並び予想
1320260103020010,2026-01-04,いわき平競輪,F1,10,Ｓ級準決勝,19:35,19:30,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103020010/?pageType=result,2026-08-31T00:20:28.865622+00:00,1-4/7-2-5/6-3,published,アオケイ,楽天Kドリームス 並び予想
1320260103020011,2026-01-04,いわき平競輪,F1,11,Ｓ級準決勝,20:02,19:57,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103020011/?pageType=result,2026-08-31T00:20:30.257564+00:00,1-5-6/3/2-7-4,published,アオケイ,楽天Kドリームス 並び予想
1320260103020012,2026-01-04,いわき平競輪,F1,12,Ｓ級準決勝,20:30,20:25,7,https://keirin.kdreams.jp/iwakitaira/racedetail/1320260103020012/?pageType=result,2026-08-31T00:20:31.597808+00:00,1-5-7/2-4/6-3,published,アオケイ,楽天Kドリームス 並び予想
7320260103020008,2026-01-04,小松島競輪,F1,8,Ｓ級一般,13:57,13:52,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103020008/?pageType=result,2026-08-31T00:20:47.634540+00:00,3-1-7-6/2-4-5,published,競輪毎日,楽天Kドリームス 並び予想
7320260103020009,2026-01-04,小松島競輪,F1,9,Ｓ級一般,14:25,14:20,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103020009/?pageType=result,2026-08-31T00:20:49.033351+00:00,4-3-1-6/2-5-7,published,競輪毎日,楽天Kドリームス 並び予想
7320260103020010,2026-01-04,小松島競輪,F1,10,Ｓ級準決勝,14:56,14:51,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103020010/?pageType=result,2026-08-31T00:20:50.440945+00:00,7-4-1/6-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想
7320260103020011,2026-01-04,小松島競輪,F1,11,Ｓ級準決勝,15:30,15:25,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103020011/?pageType=result,2026-08-31T00:20:51.800106+00:00,1-7-3/4-2-5-6,published,競輪毎日,楽天Kドリームス 並び予想
7320260103020012,2026-01-04,小松島競輪,F1,12,Ｓ級準決勝,16:06,16:01,7,https://keirin.kdreams.jp/komatsushima/racedetail/7320260103020012/?pageType=result,2026-08-31T00:20:53.209786+00:00,1-5-6/2-7/3-4,published,競輪毎日,楽天Kドリームス 並び予想
4520260102030006,2026-01-04,豊橋競輪,F1,6,Ｓ級一般,13:13,13:08,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102030006/?pageType=result,2026-08-31T00:20:11.156177+00:00,6-2-5/1/7-4-3,published,中部競輪,楽天Kドリームス 並び予想
4520260102030007,2026-01-04,豊橋競輪,F1,7,Ｓ級一般,13:39,13:34,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102030007/?pageType=result,2026-08-31T00:20:12.493502+00:00,7-1-5/4-2/6-3,published,中部競輪,楽天Kドリームス 並び予想
4520260102030008,2026-01-04,豊橋競輪,F1,8,Ｓ級特選,14:06,14:01,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102030008/?pageType=result,2026-08-31T00:20:14.747125+00:00,6-2/5-1/3-7-4,published,中部競輪,楽天Kドリームス 並び予想
4520260102030009,2026-01-04,豊橋競輪,F1,9,Ｓ級特選,14:35,14:30,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260102030009/?pageType=result,2026-08-31T00:20:16.316772+00:00,6-3-7/5-1/4-2,published,中部競輪,楽天Kドリームス 並び予想
