race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,entry_count,source_url,captured_at_utc,predicted_line_formation,line_status,line_provider,line_source
5520260705010011,2026-07-05,和歌山競輪,F1,11,Ｓ級予選,15:28,15:23,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010011/?pageType=result,2026-09-17T01:08:38.941189+00:00,7-4-1/3-5/6-2,published,競輪研究,楽天Kドリームス 並び予想
5520260705010012,2026-07-05,和歌山競輪,F1,12,Ｓ級初特選,15:59,15:54,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705010012/?pageType=result,2026-09-17T01:08:40.527494+00:00,5-1/2/7-3/4/6,published,競輪研究,楽天Kドリームス 並び予想
4520260705010008,2026-07-05,豊橋競輪,F1,8,Ｓ級予選,18:38,18:33,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705010008/?pageType=result,2026-09-17T01:08:01.698850+00:00,1-5-6/3-7-4/2,published,中部競輪,楽天Kドリームス 並び予想
4520260705010009,2026-07-05,豊橋競輪,F1,9,Ｓ級予選,19:02,18:57,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705010009/?pageType=result,2026-09-17T01:08:04.426873+00:00,5-1-6/2-4/7-3,published,中部競輪,楽天Kドリームス 並び予想
4520260705010010,2026-07-05,豊橋競輪,F1,10,Ｓ級予選,19:26,19:21,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705010010/?pageType=result,2026-09-17T01:08:06.058723+00:00,3-7-1-5/4-2/6,published,中部競輪,楽天Kドリームス 並び予想
4520260705010011,2026-07-05,豊橋競輪,F1,11,Ｓ級予選,19:51,19:46,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705010011/?pageType=result,2026-09-17T01:08:07.652310+00:00,7-1/6-2/3-5-4,published,中部競輪,楽天Kドリームス 並び予想
4520260705010012,2026-07-05,豊橋競輪,F1,12,Ｓ級初日特選,20:17,20:12,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705010012/?pageType=result,2026-09-17T01:08:09.315399+00:00,3-7-1/2-4/5-6,published,中部競輪,楽天Kドリームス 並び予想
1220260703030006,2026-07-05,青森競輪,F1,6,Ｓ級一般,18:02,17:57,5,https://keirin.kdreams.jp/aomori/racedetail/1220260703030006/?pageType=result,2026-09-17T01:07:53.844515+00:00,1-3/2-5-4,published,アオケイ,楽天Kドリームス 並び予想
1220260703030007,2026-07-05,青森競輪,F1,7,Ｓ級一般,18:26,18:21,6,https://keirin.kdreams.jp/aomori/racedetail/1220260703030007/?pageType=result,2026-09-17T01:07:55.233577+00:00,4-1-2/6-5-3,published,アオケイ,楽天Kドリームス 並び予想
1220260703030008,2026-07-05,青森競輪,F1,8,Ｓ級特選,18:50,18:45,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703030008/?pageType=result,2026-09-17T01:07:56.852487+00:00,3-1/4-2-5/6-7,published,アオケイ,楽天Kドリームス 並び予想
1220260703030009,2026-07-05,青森競輪,F1,9,Ｓ級特選,19:14,19:09,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703030009/?pageType=result,2026-09-17T01:07:58.447286+00:00,1-4/5-2-6/7-3,published,アオケイ,楽天Kドリームス 並び予想
1220260703030012,2026-07-05,青森競輪,F1,12,Ｓ級決勝,20:30,20:25,7,https://keirin.kdreams.jp/aomori/racedetail/1220260703030012/?pageType=result,2026-09-17T01:08:00.048341+00:00,7-1-5-6/3/2-4,published,アオケイ,楽天Kドリームス 並び予想
5520260705020006,2026-07-06,和歌山競輪,F1,6,Ｓ級一般,13:04,12:59,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020006/?pageType=result,2026-09-17T01:08:42.166025+00:00,5-2/7-3-4/1-6,published,競輪研究,楽天Kドリームス 並び予想
5520260705020007,2026-07-06,和歌山競輪,F1,7,Ｓ級一般,13:33,13:28,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020007/?pageType=result,2026-09-17T01:08:43.788194+00:00,1-5/2-4/3-6/7,published,競輪研究,楽天Kドリームス 並び予想
5520260705020008,2026-07-06,和歌山競輪,F1,8,Ｓ級選抜,14:03,13:58,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020008/?pageType=result,2026-09-17T01:08:45.422658+00:00,5-1-7/2-6/4-3,published,競輪研究,楽天Kドリームス 並び予想
5520260705020009,2026-07-06,和歌山競輪,F1,9,Ｓ級選抜,14:33,14:28,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020009/?pageType=result,2026-09-17T01:08:47.059249+00:00,4-1/2-5/6/7-3,published,競輪研究,楽天Kドリームス 並び予想
5520260705020010,2026-07-06,和歌山競輪,F1,10,Ｓ級準決勝,15:03,14:58,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020010/?pageType=result,2026-09-17T01:08:48.670352+00:00,3-5/1-6/2-7/4,published,競輪研究,楽天Kドリームス 並び予想
5520260705020011,2026-07-06,和歌山競輪,F1,11,Ｓ級準決勝,15:34,15:29,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020011/?pageType=result,2026-09-17T01:08:50.296867+00:00,2-7-6/1-5/3-4,published,競輪研究,楽天Kドリームス 並び予想
5520260705020012,2026-07-06,和歌山競輪,F1,12,Ｓ級準決勝,16:06,16:01,7,https://keirin.kdreams.jp/wakayama/racedetail/5520260705020012/?pageType=result,2026-09-17T01:08:51.894512+00:00,1-4-6/2/3-5-7,published,競輪研究,楽天Kドリームス 並び予想
4520260705020008,2026-07-06,豊橋競輪,F1,8,Ｓ級一般,18:47,18:42,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705020008/?pageType=result,2026-09-17T01:08:10.931278+00:00,3-7-2/5/1-6-4,published,中部競輪,楽天Kドリームス 並び予想
4520260705020009,2026-07-06,豊橋競輪,F1,9,Ｓ級一般,19:12,19:07,7,https://keirin.kdreams.jp/toyohashi/racedetail/4520260705020009/?pageType=result,2026-09-17T01:08:12.528785+00:00,1-5-4-6-3/2-7,published,中部競輪,楽天Kドリームス 並び予想
