race_id,race_date,track,meeting_grade,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json,predicted_line_formation,line_status,line_provider,line_source,line_id,line_position,line_size,line_role
6120260727010006,2026-07-27,玉野競輪,F1,6,Ｓ級予選,17:50,17:45,https://keirin.kdreams.jp/tamano/racedetail/6120260727010006/?pageType=result,2026-09-17T01:19:19.430392+00:00,4,佐藤 壮志,熊 本/22/123,熊本,22,123,S2,逃,3.92,102.61,1,10,3,6,0,1,4,6,6,16,12.5,31.2,50.0,○,4,"{""cells"": [""○"", """", ""4"", ""4"", ""4"", ""佐藤 壮志 熊 本/22/123"", ""S2"", ""逃"", ""3.92"", ""102.61"", ""1"", ""10"", ""3"", ""6"", ""0"", ""1"", ""4"", ""6"", ""6"", ""16"", ""12.5"", ""31.2"", ""50.0""], ""row_class"": [""n4""]}",7-3-6/4-1-2-5,published,競輪毎日,楽天Kドリームス 並び予想,2,1,4,押え先
6120260727010006,2026-07-27,玉野競輪,F1,6,Ｓ級予選,17:50,17:45,https://keirin.kdreams.jp/tamano/racedetail/6120260727010006/?pageType=result,2026-09-17T01:19:19.430392+00:00,5,山中 貴雄,高 知/43/90,高知,43,90,S2,追,3.92,98.22,2,0,0,0,1,1,0,2,5,16,0.0,8.6,30.4,,5,"{""cells"": ["""", """", ""5"", ""5"", ""5"", ""山中 貴雄 高 知/43/90"", ""S2"", ""追"", ""3.92"", ""98.22"", ""2"", ""0"", ""0"", ""0"", ""1"", ""1"", ""0"", ""2"", ""5"", ""16"", ""0.0"", ""8.6"", ""30.4""], ""row_class"": [""n5""]}",7-3-6/4-1-2-5,published,競輪毎日,楽天Kドリームス 並び予想,2,4,4,追込
6120260727010006,2026-07-27,玉野競輪,F1,6,Ｓ級予選,17:50,17:45,https://keirin.kdreams.jp/tamano/racedetail/6120260727010006/?pageType=result,2026-09-17T01:19:19.430392+00:00,6,山本 紳貴,千 葉/41/107,千葉,41,107,S2,追,3.92,98.06,4,0,0,0,2,3,2,3,3,22,6.6,16.6,26.6,▲,5,"{""cells"": [""▲"", """", ""5"", ""6"", ""6"", ""山本 紳貴 千 葉/41/107"", ""S2"", ""追"", ""3.92"", ""98.06"", ""4"", ""0"", ""0"", ""0"", ""2"", ""3"", ""2"", ""3"", ""3"", ""22"", ""6.6"", ""16.6"", ""26.6""], ""row_class"": [""n6""]}",7-3-6/4-1-2-5,published,競輪毎日,楽天Kドリームス 並び予想,1,3,3,追込
6120260727010006,2026-07-27,玉野競輪,F1,6,Ｓ級予選,17:50,17:45,https://keirin.kdreams.jp/tamano/racedetail/6120260727010006/?pageType=result,2026-09-17T01:19:19.430392+00:00,7,伊東 翔貴,福 島/35/100,福島,35,100,S2,逃,3.92,100.12,8,5,1,2,5,0,5,3,4,19,16.1,25.8,38.7,注,4,"{""cells"": [""注"", """", ""4"", ""7"", ""伊東 翔貴 福 島/35/100"", ""S2"", ""逃"", ""3.92"", ""100.12"", ""8"", ""5"", ""1"", ""2"", ""5"", ""0"", ""5"", ""3"", ""4"", ""19"", ""16.1"", ""25.8"", ""38.7""], ""row_class"": [""n7""]}",7-3-6/4-1-2-5,published,競輪毎日,楽天Kドリームス 並び予想,1,1,3,先行
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,1,格清 洋介,静 岡/32/111,静岡,32,111,S2,逃,3.93,100.45,3,9,7,6,1,1,9,6,2,14,29.0,48.3,54.8,△,4,"{""cells"": [""△"", """", ""4"", ""1"", ""1"", ""格清 洋介 静 岡/32/111"", ""S2"", ""逃"", ""3.93"", ""100.45"", ""3"", ""9"", ""7"", ""6"", ""1"", ""1"", ""9"", ""6"", ""2"", ""14"", ""29.0"", ""48.3"", ""54.8""], ""row_class"": [""n1""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,1,1,2,先行
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,2,山下 一輝,山 口/36/96,山口,36,96,S2,追,3.92,96.87,2,0,0,2,3,2,2,5,2,23,6.2,21.8,28.1,▲,5,"{""cells"": [""▲"", """", ""5"", ""2"", ""2"", ""山下 一輝 山 口/36/96"", ""S2"", ""追"", ""3.92"", ""96.87"", ""2"", ""0"", ""0"", ""2"", ""3"", ""2"", ""2"", ""5"", ""2"", ""23"", ""6.2"", ""21.8"", ""28.1""], ""row_class"": [""n2""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,2,1,1,自在
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,3,嶋田 誠也,福 岡/33/109,福岡,33,109,S2,追,3.79,101.85,3,0,0,0,1,0,0,1,1,13,0.0,6.6,13.3,○,4,"{""cells"": [""○"", """", ""4"", ""3"", ""3"", ""嶋田 誠也 福 岡/33/109"", ""S2"", ""追"", ""3.79"", ""101.85"", ""3"", ""0"", ""0"", ""0"", ""1"", ""0"", ""0"", ""1"", ""1"", ""13"", ""0.0"", ""6.6"", ""13.3""], ""row_class"": [""n3""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,3,2,3,追込
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,4,阿部 英斗,福 岡/22/125,福岡,22,125,S2,逃,3.92,106.68,2,10,1,12,3,0,8,8,4,9,27.5,55.1,68.9,◎,3,"{""cells"": [""◎"", """", ""3"", ""4"", ""4"", ""阿部 英斗 福 岡/22/125"", ""S2"", ""逃"", ""3.92"", ""106.68"", ""2"", ""10"", ""1"", ""12"", ""3"", ""0"", ""8"", ""8"", ""4"", ""9"", ""27.5"", ""55.1"", ""68.9""], ""row_class"": [""n4""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,3,1,3,押え先
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,5,宿口 潤平,埼 玉/44/91,埼玉,44,91,S2,追,3.92,103.06,0,0,0,1,2,2,2,3,2,8,13.3,33.3,46.6,×,4,"{""cells"": [""×"", """", ""4"", ""5"", ""5"", ""宿口 潤平 埼 玉/44/91"", ""S2"", ""追"", ""3.92"", ""103.06"", ""0"", ""0"", ""0"", ""1"", ""2"", ""2"", ""2"", ""3"", ""2"", ""8"", ""13.3"", ""33.3"", ""46.6""], ""row_class"": [""n5""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,1,2,2,追込
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,6,中村 昌弘,広 島/49/81,広島,49,81,S2,追,3.92,96.33,4,0,0,0,0,3,0,3,3,27,0.0,9.0,18.1,,5,"{""cells"": ["""", """", ""5"", ""6"", ""6"", ""中村 昌弘 広 島/49/81"", ""S2"", ""追"", ""3.92"", ""96.33"", ""4"", ""0"", ""0"", ""0"", ""0"", ""3"", ""0"", ""3"", ""3"", ""27"", ""0.0"", ""9.0"", ""18.1""], ""row_class"": [""n6""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,4,1,1,追上
6120260727010007,2026-07-27,玉野競輪,F1,7,Ｓ級予選,18:14,18:09,https://keirin.kdreams.jp/tamano/racedetail/6120260727010007/?pageType=result,2026-09-17T01:19:21.026591+00:00,7,瓜生 崇智,熊 本/31/109,熊本,31,109,S2,追,3.92,99.85,13,0,0,0,4,4,3,5,5,15,10.7,28.5,46.4,注,4,"{""cells"": [""注"", """", ""4"", ""7"", ""瓜生 崇智 熊 本/31/109"", ""S2"", ""追"", ""3.92"", ""99.85"", ""13"", ""0"", ""0"", ""0"", ""4"", ""4"", ""3"", ""5"", ""5"", ""15"", ""10.7"", ""28.5"", ""46.4""], ""row_class"": [""n7""]}",1-5/2/4-3-7/6,published,競輪毎日,楽天Kドリームス 並び予想,3,3,3,追込
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,1,昼田 達哉,岡 山/27/121,岡山,27,121,S2,逃,3.92,100.07,2,9,5,2,0,2,5,4,6,13,17.8,32.1,53.5,○,4,"{""cells"": [""○"", """", ""4"", ""1"", ""1"", ""昼田 達哉 岡 山/27/121"", ""S2"", ""逃"", ""3.92"", ""100.07"", ""2"", ""9"", ""5"", ""2"", ""0"", ""2"", ""5"", ""4"", ""6"", ""13"", ""17.8"", ""32.1"", ""53.5""], ""row_class"": [""n1""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,1,1,3,先行
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,2,石毛 克幸,千 葉/49/84,千葉,49,84,S1,追,3.92,102.42,2,1,0,2,5,3,5,5,3,15,17.8,35.7,46.4,×,4,"{""cells"": [""×"", """", ""4"", ""2"", ""2"", ""石毛 克幸 千 葉/49/84"", ""S1"", ""追"", ""3.92"", ""102.42"", ""2"", ""1"", ""0"", ""2"", ""5"", ""3"", ""5"", ""5"", ""3"", ""15"", ""17.8"", ""35.7"", ""46.4""], ""row_class"": [""n2""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,2,2,2,追込
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,3,柿沼 信也,埼 玉/41/91,埼玉,41,91,S2,追,3.92,99.50,5,0,0,0,3,2,1,4,3,11,5.2,26.3,42.1,▲,4,"{""cells"": [""▲"", """", ""4"", ""3"", ""3"", ""柿沼 信也 埼 玉/41/91"", ""S2"", ""追"", ""3.92"", ""99.50"", ""5"", ""0"", ""0"", ""0"", ""3"", ""2"", ""1"", ""4"", ""3"", ""11"", ""5.2"", ""26.3"", ""42.1""], ""row_class"": [""n3""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,3,2,2,追込
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,4,渡部 哲男,愛 媛/46/84,愛媛,46,84,S1,追,3.92,105.21,6,0,0,1,8,2,8,3,7,15,24.2,33.3,54.5,◎,3,"{""cells"": [""◎"", """", ""3"", ""4"", ""4"", ""渡部 哲男 愛 媛/46/84"", ""S1"", ""追"", ""3.92"", ""105.21"", ""6"", ""0"", ""0"", ""1"", ""8"", ""2"", ""8"", ""3"", ""7"", ""15"", ""24.2"", ""33.3"", ""54.5""], ""row_class"": [""n4""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,1,2,3,追込
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,5,堀内 俊介,神奈川/36/107,神奈川,36,107,S2,両,3.93,103.77,3,7,1,5,3,1,6,4,2,10,27.2,45.4,54.5,△,4,"{""cells"": [""△"", """", ""4"", ""5"", ""5"", ""堀内 俊介 神奈川/36/107"", ""S2"", ""両"", ""3.93"", ""103.77"", ""3"", ""7"", ""1"", ""5"", ""3"", ""1"", ""6"", ""4"", ""2"", ""10"", ""27.2"", ""45.4"", ""54.5""], ""row_class"": [""n5""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,2,1,2,押え先
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,6,一戸 康宏,埼 玉/38/101,埼玉,38,101,S2,両,3.93,96.88,2,5,1,1,3,1,1,5,5,15,3.8,23.0,42.3,,5,"{""cells"": ["""", """", ""5"", ""6"", ""6"", ""一戸 康宏 埼 玉/38/101"", ""S2"", ""両"", ""3.93"", ""96.88"", ""2"", ""5"", ""1"", ""1"", ""3"", ""1"", ""1"", ""5"", ""5"", ""15"", ""3.8"", ""23.0"", ""42.3""], ""row_class"": [""n6""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,3,1,2,自在
6120260727010008,2026-07-27,玉野競輪,F1,8,Ｓ級予選,18:38,18:33,https://keirin.kdreams.jp/tamano/racedetail/6120260727010008/?pageType=result,2026-09-17T01:19:22.657150+00:00,7,佐々木 則幸,高 知/49/79,高知,49,79,S2,追,3.93,99.67,1,0,0,0,4,4,3,5,2,18,10.7,28.5,35.7,注,4,"{""cells"": [""注"", """", ""4"", ""7"", ""佐々木 則幸 高 知/49/79"", ""S2"", ""追"", ""3.93"", ""99.67"", ""1"", ""0"", ""0"", ""0"", ""4"", ""4"", ""3"", ""5"", ""2"", ""18"", ""10.7"", ""28.5"", ""35.7""], ""row_class"": [""n7""]}",1-4-7/5-2/6-3,published,競輪毎日,楽天Kドリームス 並び予想,1,3,3,追込
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,1,金子 幸央,栃 木/33/101,栃木,33,101,S1,両,3.92,109.07,6,1,0,4,8,1,6,7,2,11,23.0,50.0,57.6,◎,3,"{""cells"": [""◎"", """", ""3"", ""1"", ""1"", ""金子 幸央 栃 木/33/101"", ""S1"", ""両"", ""3.92"", ""109.07"", ""6"", ""1"", ""0"", ""4"", ""8"", ""1"", ""6"", ""7"", ""2"", ""11"", ""23.0"", ""50.0"", ""57.6""], ""row_class"": [""n1""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,1,2,3,追込
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,2,宮本 隼輔,熊 本/31/113,熊本,31,113,S1,両,3.92,103.22,1,4,1,5,1,0,6,1,2,9,33.3,38.8,50.0,×,4,"{""cells"": [""×"", """", ""4"", ""2"", ""2"", ""宮本 隼輔 熊 本/31/113"", ""S1"", ""両"", ""3.92"", ""103.22"", ""1"", ""4"", ""1"", ""5"", ""1"", ""0"", ""6"", ""1"", ""2"", ""9"", ""33.3"", ""38.8"", ""50.0""], ""row_class"": [""n2""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,4,1,2,カマシ
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,3,高木 翔,岩 手/32/105,岩手,32,105,S2,追,3.92,94.22,1,0,0,0,7,2,5,4,2,7,27.7,50.0,61.1,注,6,"{""cells"": [""注"", """", ""6"", ""3"", ""3"", ""高木 翔 岩 手/32/105"", ""S2"", ""追"", ""3.92"", ""94.22"", ""1"", ""0"", ""0"", ""0"", ""7"", ""2"", ""5"", ""4"", ""2"", ""7"", ""27.7"", ""50.0"", ""61.1""], ""row_class"": [""n3""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,1,3,3,追込
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,4,松崎 広太,茨 城/27/123,茨城,27,123,S2,逃,3.92,106.10,3,14,9,6,1,0,8,8,3,10,27.5,55.1,65.5,○,3,"{""cells"": [""○"", """", ""3"", ""4"", ""4"", ""松崎 広太 茨 城/27/123"", ""S2"", ""逃"", ""3.92"", ""106.10"", ""3"", ""14"", ""9"", ""6"", ""1"", ""0"", ""8"", ""8"", ""3"", ""10"", ""27.5"", ""55.1"", ""65.5""], ""row_class"": [""n4""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,1,1,3,先行
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,5,松岡 孔明,熊 本/44/91,熊本,44,91,S2,両,3.92,100.30,0,0,0,1,7,4,5,7,6,21,12.8,30.7,46.1,△,4,"{""cells"": [""△"", """", ""4"", ""5"", ""5"", ""松岡 孔明 熊 本/44/91"", ""S2"", ""両"", ""3.92"", ""100.30"", ""0"", ""0"", ""0"", ""1"", ""7"", ""4"", ""5"", ""7"", ""6"", ""21"", ""12.8"", ""30.7"", ""46.1""], ""row_class"": [""n5""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,4,2,2,追込
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,6,渡辺 正光,福 島/38/95,福島,38,95,S2,追,3.92,93.26,1,0,0,0,3,6,2,7,4,11,8.3,37.5,54.1,,6,"{""cells"": ["""", """", ""6"", ""6"", ""6"", ""渡辺 正光 福 島/38/95"", ""S2"", ""追"", ""3.92"", ""93.26"", ""1"", ""0"", ""0"", ""0"", ""3"", ""6"", ""2"", ""7"", ""4"", ""11"", ""8.3"", ""37.5"", ""54.1""], ""row_class"": [""n6""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,3,1,1,追上
6120260727010009,2026-07-27,玉野競輪,F1,9,Ｓ級予選,19:02,18:57,https://keirin.kdreams.jp/tamano/racedetail/6120260727010009/?pageType=result,2026-09-17T01:19:24.241558+00:00,7,濱田 浩司,愛 媛/47/81,愛媛,47,81,S2,追,3.92,104.26,10,0,0,0,5,2,4,3,5,12,16.6,29.1,50.0,▲,3,"{""cells"": [""▲"", """", ""3"", ""7"", ""濱田 浩司 愛 媛/47/81"", ""S2"", ""追"", ""3.92"", ""104.26"", ""10"", ""0"", ""0"", ""0"", ""5"", ""2"", ""4"", ""3"", ""5"", ""12"", ""16.6"", ""29.1"", ""50.0""], ""row_class"": [""n7""]}",4-1-3/7/6/2-5,published,競輪毎日,楽天Kドリームス 並び予想,2,1,1,追上
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,1,掛水 泰範,高 知/42/98,高知,42,98,S2,追,3.92,104.63,5,0,0,0,4,2,2,4,6,10,9.0,27.2,54.5,×,3,"{""cells"": [""×"", """", ""3"", ""1"", ""1"", ""掛水 泰範 高 知/42/98"", ""S2"", ""追"", ""3.92"", ""104.63"", ""5"", ""0"", ""0"", ""0"", ""4"", ""2"", ""2"", ""4"", ""6"", ""10"", ""9.0"", ""27.2"", ""54.5""], ""row_class"": [""n1""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,1,3,3,追込
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,2,武田 豊樹,茨 城/52/88,茨城,52,88,S1,追,3.92,102.20,2,0,0,0,5,2,3,4,3,15,12.0,28.0,40.0,△,4,"{""cells"": [""△"", """", ""4"", ""2"", ""2"", ""武田 豊樹 茨 城/52/88"", ""S1"", ""追"", ""3.92"", ""102.20"", ""2"", ""0"", ""0"", ""0"", ""5"", ""2"", ""3"", ""4"", ""3"", ""15"", ""12.0"", ""28.0"", ""40.0""], ""row_class"": [""n2""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,2,2,2,追込
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,3,近藤 俊明,神奈川/47/87,神奈川,47,87,S2,追,3.92,101.16,2,0,0,0,5,5,3,7,4,22,8.3,27.7,38.8,注,4,"{""cells"": [""注"", """", ""4"", ""3"", ""3"", ""近藤 俊明 神奈川/47/87"", ""S2"", ""追"", ""3.92"", ""101.16"", ""2"", ""0"", ""0"", ""0"", ""5"", ""5"", ""3"", ""7"", ""4"", ""22"", ""8.3"", ""27.7"", ""38.8""], ""row_class"": [""n3""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,3,2,2,追込
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,4,小川 丈太,徳 島/31/111,徳島,31,111,S2,逃,3.92,103.23,2,4,2,5,1,0,2,6,0,10,11.1,44.4,44.4,◎,4,"{""cells"": [""◎"", """", ""4"", ""4"", ""4"", ""小川 丈太 徳 島/31/111"", ""S2"", ""逃"", ""3.92"", ""103.23"", ""2"", ""4"", ""2"", ""5"", ""1"", ""0"", ""2"", ""6"", ""0"", ""10"", ""11.1"", ""44.4"", ""44.4""], ""row_class"": [""n4""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,1,1,3,先行
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,5,角田 光,福 島/27/125,福島,27,125,S2,逃,3.92,94.19,3,13,8,4,1,0,12,1,3,5,57.1,61.9,76.1,▲,6,"{""cells"": [""▲"", """", ""6"", ""5"", ""5"", ""角田 光 福 島/27/125"", ""S2"", ""逃"", ""3.92"", ""94.19"", ""3"", ""13"", ""8"", ""4"", ""1"", ""0"", ""12"", ""1"", ""3"", ""5"", ""57.1"", ""61.9"", ""76.1""], ""row_class"": [""n5""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,3,1,2,押え先
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,6,奥村 諭志,岡 山/32/111,岡山,32,111,S2,両,3.93,91.48,3,1,1,2,4,1,5,3,3,16,18.5,29.6,40.7,○,6,"{""cells"": [""○"", """", ""6"", ""6"", ""6"", ""奥村 諭志 岡 山/32/111"", ""S2"", ""両"", ""3.93"", ""91.48"", ""3"", ""1"", ""1"", ""2"", ""4"", ""1"", ""5"", ""3"", ""3"", ""16"", ""18.5"", ""29.6"", ""40.7""], ""row_class"": [""n6""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,1,2,3,追込
6120260727010010,2026-07-27,玉野競輪,F1,10,Ｓ級予選,19:26,19:21,https://keirin.kdreams.jp/tamano/racedetail/6120260727010010/?pageType=result,2026-09-17T01:19:25.854860+00:00,7,幸田 望夢,栃 木/26/115,栃木,26,115,S2,逃,3.92,96.95,4,8,4,1,0,0,2,3,3,16,8.3,20.8,33.3,,5,"{""cells"": ["""", """", ""5"", ""7"", ""幸田 望夢 栃 木/26/115"", ""S2"", ""逃"", ""3.92"", ""96.95"", ""4"", ""8"", ""4"", ""1"", ""0"", ""0"", ""2"", ""3"", ""3"", ""16"", ""8.3"", ""20.8"", ""33.3""], ""row_class"": [""n7""]}",4-6-1/7-2/5-3,published,競輪毎日,楽天Kドリームス 並び予想,2,1,2,押え先
6120260727010011,2026-07-27,玉野競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/tamano/racedetail/6120260727010011/?pageType=result,2026-09-17T01:19:27.442697+00:00,1,高橋 舜,宮 城/25/125,宮城,25,125,S2,逃,3.92,105.33,2,16,6,5,0,0,4,7,6,13,13.3,36.6,56.6,○,3,"{""cells"": [""○"", """", ""3"", ""1"", ""1"", ""高橋 舜 宮 城/25/125"", ""S2"", ""逃"", ""3.92"", ""105.33"", ""2"", ""16"", ""6"", ""5"", ""0"", ""0"", ""4"", ""7"", ""6"", ""13"", ""13.3"", ""36.6"", ""56.6""], ""row_class"": [""n1""]}",1-7-3/5/4-2-6,published,競輪毎日,楽天Kドリームス 並び予想,1,1,3,先行
6120260727010011,2026-07-27,玉野競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/tamano/racedetail/6120260727010011/?pageType=result,2026-09-17T01:19:27.442697+00:00,2,小林 弘和,佐 賀/42/91,佐賀,42,91,S2,追,3.92,102.39,2,0,0,0,5,1,2,4,3,14,8.6,26.0,39.1,△,4,"{""cells"": [""△"", """", ""4"", ""2"", ""2"", ""小林 弘和 佐 賀/42/91"", ""S2"", ""追"", ""3.92"", ""102.39"", ""2"", ""0"", ""0"", ""0"", ""5"", ""1"", ""2"", ""4"", ""3"", ""14"", ""8.6"", ""26.0"", ""39.1""], ""row_class"": [""n2""]}",1-7-3/5/4-2-6,published,競輪毎日,楽天Kドリームス 並び予想,3,2,3,追込
6120260727010011,2026-07-27,玉野競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/tamano/racedetail/6120260727010011/?pageType=result,2026-09-17T01:19:27.442697+00:00,3,天田 裕輝,群 馬/41/91,群馬,41,91,S2,両,3.92,98.92,0,0,0,0,6,3,5,4,2,17,17.8,32.1,39.2,×,5,"{""cells"": [""×"", """", ""5"", ""3"", ""3"", ""天田 裕輝 群 馬/41/91"", ""S2"", ""両"", ""3.92"", ""98.92"", ""0"", ""0"", ""0"", ""0"", ""6"", ""3"", ""5"", ""4"", ""2"", ""17"", ""17.8"", ""32.1"", ""39.2""], ""row_class"": [""n3""]}",1-7-3/5/4-2-6,published,競輪毎日,楽天Kドリームス 並び予想,1,3,3,追込
6120260727010011,2026-07-27,玉野競輪,F1,11,Ｓ級予選,19:51,19:46,https://keirin.kdreams.jp/tamano/racedetail/6120260727010011/?pageType=result,2026-09-17T01:19:27.442697+00:00,4,橋本 宇宙,佐 賀/26/123,佐賀,26,123,S2,逃,3.92,97.82,1,11,6,1,1,0,3,5,3,18,10.3,27.5,37.9,注,5,"{""cells"": [""注"", """", ""5"", ""4"", ""4"", ""橋本 宇宙 佐 賀/26/123"", ""S2"", ""逃"", ""3.92"", ""97.82"", ""1"", ""11"", ""6"", ""1"", ""1"", ""0"", ""3"", ""5"", ""3"", ""18"", ""10.3"", ""27.5"", ""37.9""], ""row_class"": [""n4""]}",1-7-3/5/4-2-6,published,競輪毎日,楽天Kドリームス 並び予想,3,1,3,押え先
