race_id,race_date,track,race_no,segment,strategy,combination,stake_yen,payout_yen,profit_yen,hit
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,4-2-6,100,0,-100,0
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,2-4-6,100,0,-100,0
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,4-2-5,100,0,-100,0
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,2-4-5,100,0,-100,0
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,4-2-3,100,0,-100,0
1320230101010009,2023-01-01,いわき平競輪,9,中盤,middle_v2,2-4-3,100,0,-100,0
2320230101010011,2023-01-01,取手競輪,11,後半,late_v2,1-4-5,100,0,-100,0
2320230101010011,2023-01-01,取手競輪,11,後半,late_v2,4-1-5,100,0,-100,0
2320230101010011,2023-01-01,取手競輪,11,後半,late_v2,1-4-7,100,0,-100,0
2320230101010011,2023-01-01,取手競輪,11,後半,late_v2,4-1-7,100,1790,1690,1
7120230103010006,2023-01-03,高松競輪,6,前半,early_v2,2-4-5,100,0,-100,0
7120230103010006,2023-01-03,高松競輪,6,前半,early_v2,2-4-1,100,0,-100,0
7120230103010006,2023-01-03,高松競輪,6,前半,early_v2,4-2-5,100,0,-100,0
7120230103010006,2023-01-03,高松競輪,6,前半,early_v2,4-2-1,100,0,-100,0
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,1-5-6,100,0,-100,0
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,5-1-6,100,0,-100,0
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,1-5-3,100,0,-100,0
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,5-1-3,100,0,-100,0
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,1-5-4,100,0,-100,0
8620230106010008,2023-01-06,別府競輪,8,中盤,middle_v2,5-1-4,100,0,-100,0
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,4-1-7,100,0,-100,0
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,1-4-7,100,0,-100,0
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,4-1-5,100,0,-100,0
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,1-4-5,100,0,-100,0
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,4-1-2,100,0,-100,0
8620230106010009,2023-01-06,別府競輪,9,中盤,middle_v2,1-4-2,100,0,-100,0
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,2-4-7,100,0,-100,0
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,4-2-7,100,0,-100,0
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,2-4-3,100,0,-100,0
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,4-2-3,100,0,-100,0
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,2-4-5,100,0,-100,0
5320230108010009,2023-01-08,奈良競輪,9,中盤,middle_v2,4-2-5,100,0,-100,0
2620230108010009,2023-01-08,西武園競輪,9,前半,early_v2,3-5-7,100,0,-100,0
2620230108010009,2023-01-08,西武園競輪,9,前半,early_v2,3-5-4,100,0,-100,0
2620230108010009,2023-01-08,西武園競輪,9,前半,early_v2,5-3-7,100,0,-100,0
2620230108010009,2023-01-08,西武園競輪,9,前半,early_v2,5-3-4,100,0,-100,0
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,1-4-7,100,0,-100,0
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,4-1-7,100,0,-100,0
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,1-4-5,100,0,-100,0
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,4-1-5,100,0,-100,0
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,1-4-3,100,0,-100,0
8320230111010009,2023-01-11,久留米競輪,9,中盤,middle_v2,4-1-3,100,0,-100,0
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,1-5-6,100,0,-100,0
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,5-1-6,100,0,-100,0
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,1-5-4,100,0,-100,0
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,5-1-4,100,0,-100,0
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,1-5-2,100,0,-100,0
6220230115010008,2023-01-15,広島競輪,8,中盤,middle_v2,5-1-2,100,0,-100,0
4220230116010011,2023-01-16,名古屋競輪,11,後半,late_v2,1-4-7,100,0,-100,0
4220230116010011,2023-01-16,名古屋競輪,11,後半,late_v2,4-1-7,100,0,-100,0
4220230116010011,2023-01-16,名古屋競輪,11,後半,late_v2,1-4-2,100,0,-100,0
4220230116010011,2023-01-16,名古屋競輪,11,後半,late_v2,4-1-2,100,0,-100,0
3120230117010011,2023-01-17,松戸競輪,11,後半,late_v2,7-2-5,100,0,-100,0
3120230117010011,2023-01-17,松戸競輪,11,後半,late_v2,2-7-5,100,0,-100,0
3120230117010011,2023-01-17,松戸競輪,11,後半,late_v2,7-2-1,100,0,-100,0
3120230117010011,2023-01-17,松戸競輪,11,後半,late_v2,2-7-1,100,1000,900,1
5420230120010011,2023-01-20,向日町競輪,11,後半,late_v2,5-1-4,100,0,-100,0
5420230120010011,2023-01-20,向日町競輪,11,後半,late_v2,1-5-4,100,360,260,1
5420230120010011,2023-01-20,向日町競輪,11,後半,late_v2,5-1-7,100,0,-100,0
5420230120010011,2023-01-20,向日町競輪,11,後半,late_v2,1-5-7,100,0,-100,0
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,4-5-1,100,0,-100,0
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,5-4-1,100,0,-100,0
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,4-5-6,100,0,-100,0
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,5-4-6,100,0,-100,0
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,4-5-3,100,0,-100,0
8120230120010009,2023-01-20,小倉競輪,9,中盤,middle_v2,5-4-3,100,0,-100,0
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,5-1-4,100,0,-100,0
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,1-5-4,100,0,-100,0
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,5-1-6,100,0,-100,0
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,1-5-6,100,0,-100,0
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,5-1-2,100,510,410,1
2720230123010010,2023-01-23,京王閣競輪,10,中盤,middle_v2,1-5-2,100,0,-100,0
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,7-1-5,100,0,-100,0
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,1-7-5,100,0,-100,0
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,7-1-3,100,0,-100,0
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,1-7-3,100,0,-100,0
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,7-1-4,100,0,-100,0
8620230123010009,2023-01-23,別府競輪,9,中盤,middle_v2,1-7-4,100,0,-100,0
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,1-7-4,100,0,-100,0
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,7-1-4,100,0,-100,0
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,1-7-5,100,0,-100,0
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,7-1-5,100,0,-100,0
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,1-7-2,100,0,-100,0
7520230125010009,2023-01-25,松山競輪,9,中盤,middle_v2,7-1-2,100,0,-100,0
8120230131010007,2023-01-31,小倉競輪,7,前半,early_v2,5-1-3,100,0,-100,0
8120230131010007,2023-01-31,小倉競輪,7,前半,early_v2,5-1-4,100,0,-100,0
8120230131010007,2023-01-31,小倉競輪,7,前半,early_v2,1-5-3,100,0,-100,0
8120230131010007,2023-01-31,小倉競輪,7,前半,early_v2,1-5-4,100,0,-100,0
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,1-4-5,100,320,220,1
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,4-1-5,100,0,-100,0
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,1-4-2,100,0,-100,0
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,4-1-2,100,0,-100,0
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,1-4-7,100,0,-100,0
8120230131010009,2023-01-31,小倉競輪,9,中盤,middle_v2,4-1-7,100,0,-100,0
4520230201010006,2023-02-01,豊橋競輪,6,前半,early_v2,2-4-5,100,0,-100,0
4520230201010006,2023-02-01,豊橋競輪,6,前半,early_v2,2-4-1,100,0,-100,0
4520230201010006,2023-02-01,豊橋競輪,6,前半,early_v2,4-2-5,100,0,-100,0
4520230201010006,2023-02-01,豊橋競輪,6,前半,early_v2,4-2-1,100,0,-100,0
4520230201010011,2023-02-01,豊橋競輪,11,後半,late_v2,5-1-6,100,0,-100,0
4520230201010011,2023-02-01,豊橋競輪,11,後半,late_v2,1-5-6,100,0,-100,0
4520230201010011,2023-02-01,豊橋競輪,11,後半,late_v2,5-1-7,100,0,-100,0
4520230201010011,2023-02-01,豊橋競輪,11,後半,late_v2,1-5-7,100,0,-100,0
7520230202010010,2023-02-02,松山競輪,10,後半,late_v2,1-5-6,100,0,-100,0
7520230202010010,2023-02-02,松山競輪,10,後半,late_v2,5-1-6,100,0,-100,0
7520230202010010,2023-02-02,松山競輪,10,後半,late_v2,1-5-2,100,0,-100,0
7520230202010010,2023-02-02,松山競輪,10,後半,late_v2,5-1-2,100,0,-100,0
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,2-5-4,100,0,-100,0
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,5-2-4,100,270,170,1
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,2-5-6,100,0,-100,0
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,5-2-6,100,0,-100,0
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,2-5-1,100,0,-100,0
2420230205010010,2023-02-05,宇都宮競輪,10,中盤,middle_v2,5-2-1,100,0,-100,0
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,2-4-7,100,0,-100,0
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,4-2-7,100,500,400,1
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,2-4-6,100,0,-100,0
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,4-2-6,100,0,-100,0
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,2-4-1,100,0,-100,0
3120230205010010,2023-02-05,松戸競輪,10,中盤,middle_v2,4-2-1,100,0,-100,0
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,1-5-7,100,0,-100,0
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,5-1-7,100,0,-100,0
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,1-5-2,100,0,-100,0
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,5-1-2,100,0,-100,0
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,1-5-4,100,0,-100,0
6220230206010009,2023-02-06,広島競輪,9,中盤,middle_v2,5-1-4,100,0,-100,0
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,4-7-3,100,0,-100,0
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,7-4-3,100,0,-100,0
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,4-7-1,100,0,-100,0
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,7-4-1,100,0,-100,0
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,4-7-5,100,0,-100,0
4520230206010009,2023-02-06,豊橋競輪,9,中盤,middle_v2,7-4-5,100,0,-100,0
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,7-2-4,100,0,-100,0
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,2-7-4,100,0,-100,0
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,7-2-1,100,0,-100,0
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,2-7-1,100,0,-100,0
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,7-2-5,100,0,-100,0
1320230207010008,2023-02-07,いわき平競輪,8,中盤,middle_v2,2-7-5,100,0,-100,0
1320230207010010,2023-02-07,いわき平競輪,10,後半,late_v2,4-1-6,100,0,-100,0
1320230207010010,2023-02-07,いわき平競輪,10,後半,late_v2,1-4-6,100,0,-100,0
1320230207010010,2023-02-07,いわき平競輪,10,後半,late_v2,4-1-7,100,0,-100,0
1320230207010010,2023-02-07,いわき平競輪,10,後半,late_v2,1-4-7,100,0,-100,0
1320230207010011,2023-02-07,いわき平競輪,11,後半,late_v2,7-1-4,100,0,-100,0
1320230207010011,2023-02-07,いわき平競輪,11,後半,late_v2,1-7-4,100,0,-100,0
1320230207010011,2023-02-07,いわき平競輪,11,後半,late_v2,7-1-2,100,0,-100,0
1320230207010011,2023-02-07,いわき平競輪,11,後半,late_v2,1-7-2,100,0,-100,0
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,4-1-7,100,0,-100,0
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,1-4-7,100,0,-100,0
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,4-1-6,100,0,-100,0
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,1-4-6,100,0,-100,0
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,4-1-3,100,0,-100,0
7320230213010009,2023-02-13,小松島競輪,9,中盤,middle_v2,1-4-3,100,0,-100,0
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,4-2-7,100,0,-100,0
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,2-4-7,100,0,-100,0
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,4-2-1,100,0,-100,0
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,2-4-1,100,2710,2610,1
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,4-2-5,100,0,-100,0
2820230213010010,2023-02-13,立川競輪,10,中盤,middle_v2,2-4-5,100,0,-100,0
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,2-5-4,100,0,-100,0
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,5-2-4,100,0,-100,0
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,2-5-1,100,1600,1500,1
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,5-2-1,100,0,-100,0
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,2-5-7,100,0,-100,0
5620230214010009,2023-02-14,岸和田競輪,9,中盤,middle_v2,5-2-7,100,0,-100,0
5620230214010010,2023-02-14,岸和田競輪,10,後半,late_v2,5-1-7,100,0,-100,0
5620230214010010,2023-02-14,岸和田競輪,10,後半,late_v2,1-5-7,100,0,-100,0
5620230214010010,2023-02-14,岸和田競輪,10,後半,late_v2,5-1-2,100,0,-100,0
5620230214010010,2023-02-14,岸和田競輪,10,後半,late_v2,1-5-2,100,0,-100,0
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,3-2-5,100,0,-100,0
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,2-3-5,100,0,-100,0
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,3-2-4,100,0,-100,0
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,2-3-4,100,0,-100,0
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,3-2-1,100,570,470,1
8520230215010009,2023-02-15,佐世保競輪,9,中盤,middle_v2,2-3-1,100,0,-100,0
5420230227010006,2023-02-27,向日町競輪,6,前半,early_v2,2-7-1,100,0,-100,0
5420230227010006,2023-02-27,向日町競輪,6,前半,early_v2,2-7-5,100,2360,2260,1
5420230227010006,2023-02-27,向日町競輪,6,前半,early_v2,7-2-1,100,0,-100,0
5420230227010006,2023-02-27,向日町競輪,6,前半,early_v2,7-2-5,100,0,-100,0
4420230227010011,2023-02-27,大垣競輪,11,後半,late_v2,1-4-7,100,0,-100,0
4420230227010011,2023-02-27,大垣競輪,11,後半,late_v2,4-1-7,100,0,-100,0
4420230227010011,2023-02-27,大垣競輪,11,後半,late_v2,1-4-5,100,0,-100,0
4420230227010011,2023-02-27,大垣競輪,11,後半,late_v2,4-1-5,100,1540,1440,1
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,7-3-5,100,0,-100,0
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,3-7-5,100,0,-100,0
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,7-3-4,100,0,-100,0
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,3-7-4,100,0,-100,0
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,7-3-2,100,0,-100,0
6120230304010008,2023-03-04,玉野競輪,8,中盤,middle_v2,3-7-2,100,0,-100,0
2520230308010008,2023-03-08,大宮競輪,8,前半,early_v2,2-3-1,100,0,-100,0
2520230308010008,2023-03-08,大宮競輪,8,前半,early_v2,2-3-7,100,0,-100,0
2520230308010008,2023-03-08,大宮競輪,8,前半,early_v2,3-2-1,100,0,-100,0
2520230308010008,2023-03-08,大宮競輪,8,前半,early_v2,3-2-7,100,0,-100,0
3520230311010011,2023-03-11,平塚競輪,11,後半,late_v2,1-7-4,100,0,-100,0
3520230311010011,2023-03-11,平塚競輪,11,後半,late_v2,7-1-4,100,0,-100,0
3520230311010011,2023-03-11,平塚競輪,11,後半,late_v2,1-7-3,100,0,-100,0
3520230311010011,2023-03-11,平塚競輪,11,後半,late_v2,7-1-3,100,0,-100,0
5120230312010008,2023-03-12,福井競輪,8,前半,early_v2,1-4-3,100,0,-100,0
5120230312010008,2023-03-12,福井競輪,8,前半,early_v2,1-4-5,100,0,-100,0
5120230312010008,2023-03-12,福井競輪,8,前半,early_v2,4-1-3,100,0,-100,0
5120230312010008,2023-03-12,福井競輪,8,前半,early_v2,4-1-5,100,0,-100,0
4820230316010006,2023-03-16,四日市競輪,6,前半,early_v2,2-4-5,100,0,-100,0
4820230316010006,2023-03-16,四日市競輪,6,前半,early_v2,2-4-7,100,0,-100,0
4820230316010006,2023-03-16,四日市競輪,6,前半,early_v2,4-2-5,100,0,-100,0
4820230316010006,2023-03-16,四日市競輪,6,前半,early_v2,4-2-7,100,0,-100,0
4820230316010008,2023-03-16,四日市競輪,8,中盤,middle_v2,5-2-3,100,0,-100,0
4820230316010008,2023-03-16,四日市競輪,8,中盤,middle_v2,2-5-3,100,0,-100,0
4820230316010008,2023-03-16,四日市競輪,8,中盤,middle_v2,5-2-1,100,0,-100,0
4820230316010008,2023-03-16,四日市競輪,8,中盤,middle_v2,2-5-1,100,0,-100,0
4820230316010008,2023-03-16,四日市競輪,8,中盤,middle_v2,5-2-4,100,0,-100,0
4820230316010008,2023-03-16,四日市競輪,8,中盤,middle_v2,2-5-4,100,0,-100,0
7420230319010008,2023-03-19,高知競輪,8,中盤,middle_v2,1-5-6,100,0,-100,0
7420230319010008,2023-03-19,高知競輪,8,中盤,middle_v2,5-1-6,100,0,-100,0
7420230319010008,2023-03-19,高知競輪,8,中盤,middle_v2,1-5-2,100,0,-100,0
7420230319010008,2023-03-19,高知競輪,8,中盤,middle_v2,5-1-2,100,0,-100,0
7420230319010008,2023-03-19,高知競輪,8,中盤,middle_v2,1-5-4,100,0,-100,0
7420230319010008,2023-03-19,高知競輪,8,中盤,middle_v2,5-1-4,100,0,-100,0
7420230319010009,2023-03-19,高知競輪,9,中盤,middle_v2,4-3-7,100,0,-100,0
7420230319010009,2023-03-19,高知競輪,9,中盤,middle_v2,3-4-7,100,0,-100,0
7420230319010009,2023-03-19,高知競輪,9,中盤,middle_v2,4-3-5,100,0,-100,0
7420230319010009,2023-03-19,高知競輪,9,中盤,middle_v2,3-4-5,100,0,-100,0
7420230319010009,2023-03-19,高知競輪,9,中盤,middle_v2,4-3-2,100,0,-100,0
7420230319010009,2023-03-19,高知競輪,9,中盤,middle_v2,3-4-2,100,0,-100,0
2420230322010006,2023-03-22,宇都宮競輪,6,前半,early_v2,1-7-5,100,0,-100,0
2420230322010006,2023-03-22,宇都宮競輪,6,前半,early_v2,1-7-2,100,0,-100,0
2420230322010006,2023-03-22,宇都宮競輪,6,前半,early_v2,7-1-5,100,0,-100,0
2420230322010006,2023-03-22,宇都宮競輪,6,前半,early_v2,7-1-2,100,0,-100,0
4820230324010009,2023-03-24,四日市競輪,9,中盤,middle_v2,7-3-1,100,0,-100,0
4820230324010009,2023-03-24,四日市競輪,9,中盤,middle_v2,3-7-1,100,0,-100,0
4820230324010009,2023-03-24,四日市競輪,9,中盤,middle_v2,7-3-2,100,0,-100,0
4820230324010009,2023-03-24,四日市競輪,9,中盤,middle_v2,3-7-2,100,3410,3310,1
4820230324010009,2023-03-24,四日市競輪,9,中盤,middle_v2,7-3-5,100,0,-100,0
4820230324010009,2023-03-24,四日市競輪,9,中盤,middle_v2,3-7-5,100,0,-100,0
3620230325010009,2023-03-25,小田原競輪,9,中盤,middle_v2,7-5-3,100,0,-100,0
3620230325010009,2023-03-25,小田原競輪,9,中盤,middle_v2,5-7-3,100,0,-100,0
3620230325010009,2023-03-25,小田原競輪,9,中盤,middle_v2,7-5-6,100,0,-100,0
3620230325010009,2023-03-25,小田原競輪,9,中盤,middle_v2,5-7-6,100,0,-100,0
3620230325010009,2023-03-25,小田原競輪,9,中盤,middle_v2,7-5-1,100,0,-100,0
3620230325010009,2023-03-25,小田原競輪,9,中盤,middle_v2,5-7-1,100,910,810,1
3620230325010010,2023-03-25,小田原競輪,10,後半,late_v2,1-4-7,100,0,-100,0
3620230325010010,2023-03-25,小田原競輪,10,後半,late_v2,4-1-7,100,0,-100,0
3620230325010010,2023-03-25,小田原競輪,10,後半,late_v2,1-4-5,100,0,-100,0
3620230325010010,2023-03-25,小田原競輪,10,後半,late_v2,4-1-5,100,0,-100,0
3620230325010011,2023-03-25,小田原競輪,11,後半,late_v2,1-5-4,100,0,-100,0
3620230325010011,2023-03-25,小田原競輪,11,後半,late_v2,5-1-4,100,0,-100,0
3620230325010011,2023-03-25,小田原競輪,11,後半,late_v2,1-5-3,100,0,-100,0
3620230325010011,2023-03-25,小田原競輪,11,後半,late_v2,5-1-3,100,0,-100,0
8520230327010008,2023-03-27,佐世保競輪,8,中盤,middle_v2,4-3-6,100,0,-100,0
8520230327010008,2023-03-27,佐世保競輪,8,中盤,middle_v2,3-4-6,100,0,-100,0
8520230327010008,2023-03-27,佐世保競輪,8,中盤,middle_v2,4-3-7,100,0,-100,0
8520230327010008,2023-03-27,佐世保競輪,8,中盤,middle_v2,3-4-7,100,0,-100,0
8520230327010008,2023-03-27,佐世保競輪,8,中盤,middle_v2,4-3-1,100,0,-100,0
8520230327010008,2023-03-27,佐世保競輪,8,中盤,middle_v2,3-4-1,100,0,-100,0
8520230327010009,2023-03-27,佐世保競輪,9,中盤,middle_v2,1-7-5,100,0,-100,0
8520230327010009,2023-03-27,佐世保競輪,9,中盤,middle_v2,7-1-5,100,320,220,1
8520230327010009,2023-03-27,佐世保競輪,9,中盤,middle_v2,1-7-6,100,0,-100,0
8520230327010009,2023-03-27,佐世保競輪,9,中盤,middle_v2,7-1-6,100,0,-100,0
8520230327010009,2023-03-27,佐世保競輪,9,中盤,middle_v2,1-7-2,100,0,-100,0
8520230327010009,2023-03-27,佐世保競輪,9,中盤,middle_v2,7-1-2,100,0,-100,0
3720230329010009,2023-03-29,伊東競輪,9,中盤,middle_v2,5-1-7,100,0,-100,0
3720230329010009,2023-03-29,伊東競輪,9,中盤,middle_v2,1-5-7,100,0,-100,0
3720230329010009,2023-03-29,伊東競輪,9,中盤,middle_v2,5-1-2,100,0,-100,0
3720230329010009,2023-03-29,伊東競輪,9,中盤,middle_v2,1-5-2,100,0,-100,0
3720230329010009,2023-03-29,伊東競輪,9,中盤,middle_v2,5-1-4,100,0,-100,0
3720230329010009,2023-03-29,伊東競輪,9,中盤,middle_v2,1-5-4,100,0,-100,0
8320230401010008,2023-04-01,久留米競輪,8,前半,early_v2,3-4-5,100,0,-100,0
8320230401010008,2023-04-01,久留米競輪,8,前半,early_v2,3-4-2,100,0,-100,0
8320230401010008,2023-04-01,久留米競輪,8,前半,early_v2,4-3-5,100,0,-100,0
8320230401010008,2023-04-01,久留米競輪,8,前半,early_v2,4-3-2,100,0,-100,0
2820230405010009,2023-04-05,立川競輪,9,中盤,middle_v2,7-1-4,100,0,-100,0
2820230405010009,2023-04-05,立川競輪,9,中盤,middle_v2,1-7-4,100,0,-100,0
2820230405010009,2023-04-05,立川競輪,9,中盤,middle_v2,7-1-3,100,0,-100,0
2820230405010009,2023-04-05,立川競輪,9,中盤,middle_v2,1-7-3,100,0,-100,0
2820230405010009,2023-04-05,立川競輪,9,中盤,middle_v2,7-1-5,100,0,-100,0
2820230405010009,2023-04-05,立川競輪,9,中盤,middle_v2,1-7-5,100,0,-100,0
4620230409010008,2023-04-09,富山競輪,8,中盤,middle_v2,5-1-4,100,0,-100,0
4620230409010008,2023-04-09,富山競輪,8,中盤,middle_v2,1-5-4,100,0,-100,0
4620230409010008,2023-04-09,富山競輪,8,中盤,middle_v2,5-1-7,100,0,-100,0
4620230409010008,2023-04-09,富山競輪,8,中盤,middle_v2,1-5-7,100,0,-100,0
4620230409010008,2023-04-09,富山競輪,8,中盤,middle_v2,5-1-2,100,0,-100,0
4620230409010008,2023-04-09,富山競輪,8,中盤,middle_v2,1-5-2,100,0,-100,0
4620230409010009,2023-04-09,富山競輪,9,中盤,middle_v2,3-7-2,100,0,-100,0
4620230409010009,2023-04-09,富山競輪,9,中盤,middle_v2,7-3-2,100,0,-100,0
4620230409010009,2023-04-09,富山競輪,9,中盤,middle_v2,3-7-1,100,0,-100,0
4620230409010009,2023-04-09,富山競輪,9,中盤,middle_v2,7-3-1,100,0,-100,0
4620230409010009,2023-04-09,富山競輪,9,中盤,middle_v2,3-7-5,100,0,-100,0
4620230409010009,2023-04-09,富山競輪,9,中盤,middle_v2,7-3-5,100,0,-100,0
4820230412010008,2023-04-12,四日市競輪,8,中盤,middle_v2,3-7-4,100,0,-100,0
4820230412010008,2023-04-12,四日市競輪,8,中盤,middle_v2,7-3-4,100,0,-100,0
4820230412010008,2023-04-12,四日市競輪,8,中盤,middle_v2,3-7-5,100,0,-100,0
4820230412010008,2023-04-12,四日市競輪,8,中盤,middle_v2,7-3-5,100,0,-100,0
4820230412010008,2023-04-12,四日市競輪,8,中盤,middle_v2,3-7-2,100,0,-100,0
4820230412010008,2023-04-12,四日市競輪,8,中盤,middle_v2,7-3-2,100,0,-100,0
7320230414010010,2023-04-14,小松島競輪,10,後半,late_v2,2-7-5,100,0,-100,0
7320230414010010,2023-04-14,小松島競輪,10,後半,late_v2,7-2-5,100,0,-100,0
7320230414010010,2023-04-14,小松島競輪,10,後半,late_v2,2-7-1,100,0,-100,0
7320230414010010,2023-04-14,小松島競輪,10,後半,late_v2,7-2-1,100,0,-100,0
