race_id,race_date,track,race_no,segment,strategy,decision,purchased,bet_count,stake_yen,payout_yen,profit_yen,hit,hit_combinations,a_car,b_car,m3_car,r1l_car,r1b_car,leader_score_gap,pair_score_gap,pair_top2_sum,pair_top3_sum,pair_win_sum,x_car
5520231023010007,2023-10-23,和歌山競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,2,1,5,3,5.609999999999999,11.150000000000006,,,,
5520231023010008,2023-10-23,和歌山競輪,8,中盤,middle_v2,buy,1,6,600,990,390,1,2-4-1,4,2,3,1,5,,,86.6,,,
5520231023010009,2023-10-23,和歌山競輪,9,中盤,middle_v2,buy,1,6,600,360,-240,1,7-5-2,5,7,2,3,4,,,88.0,,,
5520231023010010,2023-10-23,和歌山競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,1,4,,,,,,91.0,23.4,2
3120231025010008,2023-10-25,松戸競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,7,2,,,35.2,,,
3120231025010009,2023-10-25,松戸競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,3,6,1,4,,,65.5,,,
3120231025010010,2023-10-25,松戸競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,,,,,,77.80000000000001,35.400000000000006,5
3120231025010011,2023-10-25,松戸競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,5,2,4,,,,,,117.5,56.4,1
8420231026010006,2023-10-26,武雄競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,4,6,2,6.180000000000007,2.5300000000000296,,,,
8420231026010007,2023-10-26,武雄競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,6,3,9.89,9.769999999999982,,,,
8420231026010008,2023-10-26,武雄競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,3,2,4,7,,,49.3,,,
8420231026010009,2023-10-26,武雄競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,1,5,4,2,,,52.3,,,
8420231026010011,2023-10-26,武雄競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,5,7,,,,,,112.1,39.7,1
6120231026010006,2023-10-26,玉野競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,5,2,7,-1.8700000000000045,0.029999999999972715,,,,
6120231026010009,2023-10-26,玉野競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,5,3,7,1,4,,,98.9,,,
6120231026010010,2023-10-26,玉野競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,7,1,,,,,,92.5,38.8,2
5420231027010006,2023-10-27,向日町競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,5,2,-0.5100000000000051,2.0,,,,
5420231027010007,2023-10-27,向日町競輪,7,前半,early_v2,buy,1,4,400,0,-400,0,,6,1,4,2,5,-6.049999999999997,2.839999999999975,,,,
5420231027010009,2023-10-27,向日町競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,7,4,5,2,,,47.0,,,
5420231027010010,2023-10-27,向日町競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,,,,,,93.8,28.6,2
5420231027010011,2023-10-27,向日町競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,,,,,,98.5,40.0,3
4420231029010007,2023-10-29,大垣競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,3,1,4,6.019999999999996,10.509999999999991,,,,
4420231029010008,2023-10-29,大垣競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,6,1,4,5,3,,,41.5,,,
4420231029010011,2023-10-29,大垣競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,126.5,36.6,5
3720231030010009,2023-10-30,伊東競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,4,1,7,1.2099999999999937,8.169999999999987,,,,
3720231030010011,2023-10-30,伊東競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,5,1,,,,,,87.1,34.1,4
4720231101010006,2023-11-01,松阪競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,7,6,1,102.82,101.46999999999998,,,,
4720231101010007,2023-11-01,松阪競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,3,2,5,-0.6500000000000057,2.2099999999999795,,,,
4720231101010009,2023-11-01,松阪競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,3,5,7,4,2,,,75.4,,,
4720231101010010,2023-11-01,松阪競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,109.19999999999999,53.4,3
4720231101010011,2023-11-01,松阪競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,3,,,,,,102.9,39.2,2
2320231102010006,2023-11-02,取手競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,4,6,5,2,0.18000000000000682,1.8000000000000114,,,,
2320231102010007,2023-11-02,取手競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,7,2,4.440000000000012,0.0800000000000125,,,,
2320231102010008,2023-11-02,取手競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,3,2,,,64.0,,,
2320231102010009,2023-11-02,取手競輪,9,中盤,middle_v2,buy,1,6,600,400,-200,1,5-2-4,2,5,4,7,3,,,72.0,,,
2320231102010010,2023-11-02,取手競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,1,5,,,,,,102.4,30.7,7
2320231102010011,2023-11-02,取手競輪,11,後半,late_v2,buy,1,4,400,210,-190,1,7-1-4,1,7,4,,,,,,135.7,67.3,2
3820231103010010,2023-11-03,静岡競輪,10,中盤,middle_v2,buy,1,6,600,1920,1320,1,3-7-5/7-3-5,3,7,5,2,4,,,80.0,,,
3820231103010011,2023-11-03,静岡競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,5,4,,,,,,115.8,34.3,3
8620231106010006,2023-11-06,別府競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,1,6,2,5,5.240000000000009,2.3899999999999864,,,,
8620231106010008,2023-11-06,別府競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,2,5,6,3,7,,,39.4,,,
8620231106010009,2023-11-06,別府競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,2,4,5,3,,,56.5,,,
8620231106010010,2023-11-06,別府競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,3,7,,,,,,103.7,39.0,1
8620231106010011,2023-11-06,別府競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,,,,,,112.1,37.0,1
7320231106010006,2023-11-06,小松島競輪,6,前半,early_v2,buy,1,4,400,0,-400,0,,7,3,4,1,6,-3.450000000000003,2.8700000000000045,,,,
7320231106010008,2023-11-06,小松島競輪,8,中盤,middle_v2,buy,1,6,600,910,310,1,2-7-6,7,2,6,4,3,,,89.4,,,
7320231106010010,2023-11-06,小松島競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,,,,,,95.5,37.2,3
7320231106010011,2023-11-06,小松島競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,79.3,30.5,2
4520231106010006,2023-11-06,豊橋競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,7,2,1,5,4.75,13.199999999999989,,,,
4520231106010007,2023-11-06,豊橋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,2,4,5,3,3.6299999999999955,9.789999999999992,,,,
4520231106010008,2023-11-06,豊橋競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,3,6,4,1,,,59.7,,,
4520231106010010,2023-11-06,豊橋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,1,5,,,,,,119.5,45.8,4
4520231106010011,2023-11-06,豊橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,97.3,35.7,4
2220231107010009,2023-11-07,前橋競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,7,1,4,2,,,49.4,,,
2220231107010011,2023-11-07,前橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,,,,,,109.1,33.0,3
7120231109010006,2023-11-09,高松競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,5,4,3,-0.7800000000000011,2.109999999999985,,,,
7120231109010008,2023-11-09,高松競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,2,5,,,65.4,,,
2720231110010006,2023-11-10,京王閣競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,5,4,7,2,-3.6899999999999977,7.039999999999992,,,,
2720231110010009,2023-11-10,京王閣競輪,9,中盤,middle_v2,buy,1,6,600,0,-600,0,,4,1,5,2,7,,,91.6,,,
2720231110010010,2023-11-10,京王閣競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,,,,,,77.69999999999999,25.1,2
2720231110010011,2023-11-10,京王閣競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,,,,,,111.2,50.800000000000004,4
1320231113010006,2023-11-13,いわき平競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,4,3,4.590000000000003,8.460000000000036,,,,
1320231113010007,2023-11-13,いわき平競輪,7,前半,early_v2,buy,1,4,400,0,-400,0,,4,1,5,7,2,-3.3799999999999955,1.710000000000008,,,,
1320231113010008,2023-11-13,いわき平競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,5,2,1,7,,,63.699999999999996,,,
1320231113010009,2023-11-13,いわき平競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,5,3,,,36.7,,,
1320231113010010,2023-11-13,いわき平競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,4,2,,,,,,107.3,34.6,1
1320231113010011,2023-11-13,いわき平競輪,11,後半,late_v2,buy,1,4,400,290,-110,1,1-4-3,4,1,3,,,,,,143.5,75.19999999999999,2
5120231113010008,2023-11-13,福井競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,3,5,3.980000000000004,5.910000000000025,,,,
5120231113010009,2023-11-13,福井競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,2,1,5,3,10.980000000000004,16.389999999999986,,,,
5120231113010011,2023-11-13,福井競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,5,4,,,,,,101.0,36.8,1
3820231114010006,2023-11-14,静岡競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,6,1,7,-0.3400000000000034,2.589999999999975,,,,
3820231114010007,2023-11-14,静岡競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,5,3,0.0,2.990000000000009,,,,
3820231114010008,2023-11-14,静岡競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,5,4,3,7,,,94.5,,,
3820231114010009,2023-11-14,静岡競輪,9,中盤,middle_v2,buy,1,6,600,690,90,1,2-5-3,5,2,1,4,3,,,90.8,,,
3820231114010010,2023-11-14,静岡競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,3,6,,,,,,96.80000000000001,37.4,2
3820231114010011,2023-11-14,静岡競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,6,,,,,,88.5,39.7,7
5320231116010006,2023-11-16,奈良競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,7,6,4,2,1.9300000000000068,2.3100000000000307,,,,
5320231116010007,2023-11-16,奈良競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,3,1,7,7.739999999999995,12.729999999999961,,,,
5320231116010009,2023-11-16,奈良競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,7,3,,,58.3,,,
5320231116010010,2023-11-16,奈良競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,4,1,,,,,,102.0,40.6,2
5320231116010011,2023-11-16,奈良競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,7,,,,,,96.8,25.599999999999998,3
3420231118010006,2023-11-18,川崎競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,3,7,5,1,2.569999999999993,3.1899999999999977,,,,
3420231118010007,2023-11-18,川崎競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,6,2,3.259999999999991,4.589999999999975,,,,
3420231118010008,2023-11-18,川崎競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,3,2,1,7,,,43.5,,,
3420231118010010,2023-11-18,川崎競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,5,4,,,,,,80.5,11.0,1
3420231118010011,2023-11-18,川崎競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,,,,,,112.9,28.5,4
6120231118010006,2023-11-18,玉野競輪,6,前半,early_v2,buy,1,4,400,0,-400,0,,7,1,4,5,3,-2.5500000000000114,1.8799999999999955,,,,
6120231118010010,2023-11-18,玉野競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,2,5,,,,,,112.8,49.599999999999994,3
3120231121010007,2023-11-21,松戸競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,2,4,1,5,5.960000000000008,12.29000000000002,,,,
3120231121010008,2023-11-21,松戸競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,1,4,6,5,2,,,93.8,,,
7420231121010006,2023-11-21,高知競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,3,7,2,3.1899999999999977,4.240000000000009,,,,
7420231121010007,2023-11-21,高知競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,2,5,3.8000000000000114,9.550000000000011,,,,
7420231121010008,2023-11-21,高知競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,7,2,,,59.300000000000004,,,
7420231121010009,2023-11-21,高知競輪,9,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,,,,,,104.0,22.0,3
1320231124010007,2023-11-24,いわき平競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,7,6,3,3.8799999999999955,10.059999999999974,,,,
1320231124010008,2023-11-24,いわき平競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,7,2,4,5,1,,,95.6,,,
1320231124010009,2023-11-24,いわき平競輪,9,後半,late_v2,buy,1,4,400,0,-400,0,,2,4,7,,,,,,113.1,73.8,3
8520231124010006,2023-11-24,佐世保競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,7,2,5,3,5.430000000000007,6.949999999999989,,,,
8520231124010008,2023-11-24,佐世保競輪,8,中盤,middle_v2,buy,1,6,600,1330,730,1,5-2-3,5,2,4,7,3,,,78.8,,,
8520231124010009,2023-11-24,佐世保競輪,9,後半,late_v2,buy,1,4,400,890,490,1,5-7-2,7,5,1,,,,,,118.1,55.0,2
6120231127010006,2023-11-27,玉野競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,5,3,7,0.6300000000000097,3.5,,,,
6120231127010007,2023-11-27,玉野競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,3,4,2.259999999999991,6.4199999999999875,,,,
6120231127010008,2023-11-27,玉野競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,1,4,5,3,,,63.2,,,
6120231127010009,2023-11-27,玉野競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,4,7,5,1,,,38.3,,,
6120231127010011,2023-11-27,玉野競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,5,1,,,,,,99.5,37.2,2
4520231127010006,2023-11-27,豊橋競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,3,4,1,7,5.6200000000000045,5.230000000000018,,,,
4520231127010007,2023-11-27,豊橋競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,7,5,4,2,4.0,0.2799999999999727,,,,
4520231127010008,2023-11-27,豊橋競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,5,6,2,7,,,66.5,,,
4520231127010009,2023-11-27,豊橋競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,1,5,,,52.099999999999994,,,
4520231127010010,2023-11-27,豊橋競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,7,,,,,,82.9,29.0,5
4520231127010011,2023-11-27,豊橋競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,7,,,,,,141.6,41.6,2
5520231128010011,2023-11-28,和歌山競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,,,,,,127.7,38.2,7
8320231129010006,2023-11-29,久留米競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,4,5,1,3.210000000000008,5.530000000000001,,,,
8320231129010010,2023-11-29,久留米競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,5,7,,,,,,91.3,24.0,2
4720231201010009,2023-12-01,松阪競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,3,2,5,-1.980000000000004,0.8000000000000114,,,,
4720231201010011,2023-12-01,松阪競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,,,,,,111.6,34.6,2
2520231202010008,2023-12-02,大宮競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,2,5,9.060000000000002,21.640000000000015,,,,
2520231202010009,2023-12-02,大宮競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,7,2,1.5100000000000051,1.2700000000000102,,,,
2520231202010010,2023-12-02,大宮競輪,10,中盤,middle_v2,buy,1,6,600,0,-600,0,,2,4,7,5,1,,,90.6,,,
2520231202010011,2023-12-02,大宮競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,7,,,,,,97.4,12.9,3
6120231204010008,2023-12-04,玉野競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,5,1,4,3,7,,,78.0,,,
6120231204010009,2023-12-04,玉野競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,2,6,1,5,,,68.1,,,
6120231204010011,2023-12-04,玉野競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,,,,,,76.3,31.400000000000002,1
3420231206010007,2023-12-06,川崎競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,4,2,5,1.4699999999999989,8.300000000000011,,,,
3420231206010008,2023-12-06,川崎競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,3,1,2,4,,,68.2,,,
3420231206010010,2023-12-06,川崎競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,7,4,,,,,,92.4,27.2,3
3420231206010011,2023-12-06,川崎競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,3,7,,,,,,109.5,51.0,1
7420231207010006,2023-12-07,高知競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,3,7,5,2,-1.7399999999999949,1.8999999999999773,,,,
7420231207010007,2023-12-07,高知競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,2,7,4,5,3,3.530000000000001,4.930000000000007,,,,
7420231207010009,2023-12-07,高知競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,7,3,,,68.5,,,
7420231207010010,2023-12-07,高知競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,1,4,,,,,,82.5,30.3,2
7420231207010011,2023-12-07,高知競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,1,5,,,,,,86.0,33.1,2
4720231208010010,2023-12-08,松阪競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,2,4,6,5,3,,,62.5,,,
4720231208010011,2023-12-08,松阪競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,7,1,,,,,,72.7,43.1,3
8320231211010009,2023-12-11,久留米競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,6,4,3,0.5900000000000034,3.530000000000001,,,,
8320231211010010,2023-12-11,久留米競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,3,4,5,1,,,60.5,,,
8320231211010011,2023-12-11,久留米競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,2,6,,,,,,88.8,64.2,3
4420231211010008,2023-12-11,大垣競輪,8,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,5,4,7,3,5.8999999999999915,9.799999999999983,,,,
4420231211010009,2023-12-11,大垣競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,4,7,2,5,1.1599999999999966,0.8799999999999955,,,,
4420231211010010,2023-12-11,大垣競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,2,7,3,6,,,63.9,,,
4420231211010011,2023-12-11,大垣競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,7,2,5,,,,,,126.6,65.3,4
6120231211010005,2023-12-11,玉野競輪,5,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,1,6,4,3,-1.6999999999999886,0.710000000000008,,,,
6120231211010006,2023-12-11,玉野競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,2,5,6,3,5.8300000000000125,6.189999999999998,,,,
6120231211010007,2023-12-11,玉野競輪,7,中盤,middle_v2,buy,1,6,600,0,-600,0,,3,1,4,7,5,,,73.3,,,
6120231211010008,2023-12-11,玉野競輪,8,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,2,4,,,,,,94.0,23.700000000000003,3
3420231213010009,2023-12-13,川崎競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,5,3,1,4,5.810000000000002,5.920000000000016,,,,
3420231213010010,2023-12-13,川崎競輪,10,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,3,5,7,4,2,,,55.4,,,
3420231213010011,2023-12-13,川崎競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,,,,,,98.3,37.9,3
8620231214010007,2023-12-14,別府競輪,7,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,2,7,5,3,,,62.2,,,
8620231214010008,2023-12-14,別府競輪,8,後半,late_v2,buy,1,4,400,1170,770,1,2-1-3,2,1,7,,,,,,109.0,60.5,3
5420231214010009,2023-12-14,向日町競輪,9,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,3,7,7.030000000000001,7.5800000000000125,,,,
5420231214010011,2023-12-14,向日町競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,1,4,,,,,,87.0,35.2,3
7520231216010007,2023-12-16,松山競輪,7,前半,early_v2,buy,1,4,400,0,-400,0,,1,5,3,4,6,-4.049999999999997,4.099999999999994,,,,
7520231216010008,2023-12-16,松山競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,5,3,7,2,,,50.4,,,
7520231216010009,2023-12-16,松山競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,5,3,1,6,2,,,65.0,,,
7520231216010011,2023-12-16,松山競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,,,,,,61.6,27.799999999999997,2
5320231218010010,2023-12-18,奈良競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,1,5,,,,,,137.2,44.400000000000006,7
5320231218010011,2023-12-18,奈良競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,,,,,,93.4,36.1,3
3820231218010006,2023-12-18,静岡競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,4,6,7,1,4.510000000000005,3.920000000000016,,,,
3820231218010007,2023-12-18,静岡競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,5,2,7,1,4,0.7700000000000102,6.140000000000015,,,,
3820231218010011,2023-12-18,静岡競輪,11,後半,late_v2,buy,1,4,400,0,-400,0,,2,5,6,,,,,,126.1,73.5,3
4720231220010007,2023-12-20,松阪競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,4,1,6,5,3,3.210000000000008,5.710000000000036,,,,
4720231220010008,2023-12-20,松阪競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,6,2,4,3,1,,,84.0,,,
4720231220010009,2023-12-20,松阪競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,4,5,2,6,,,64.2,,,
4720231220010010,2023-12-20,松阪競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,2,4,,,,,,98.0,31.3,3
4720231220010011,2023-12-20,松阪競輪,11,後半,late_v2,buy,1,4,400,420,20,1,1-4-7,1,4,7,,,,,,119.1,59.0,3
8120231221010008,2023-12-21,小倉競輪,8,中盤,middle_v2,buy,1,6,600,0,-600,0,,5,7,3,6,1,,,78.0,,,
8120231221010010,2023-12-21,小倉競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,5,7,1,,,,,,142.6,48.2,2
8120231221010011,2023-12-21,小倉競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,4,1,,,,,,72.3,22.1,3
2620231223010006,2023-12-23,西武園競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,3,4,1,5,4.290000000000006,7.950000000000017,,,,
2620231223010007,2023-12-23,西武園競輪,7,前半,early_v2,buy,1,4,400,0,-400,0,,5,7,3,1,4,-2.5,2.490000000000009,,,,
2620231223010008,2023-12-23,西武園競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,7,4,2,1,5,,,66.0,,,
2620231223010009,2023-12-23,西武園競輪,9,中盤,middle_v2,buy,1,6,600,3040,2440,1,7-3-4,7,3,4,2,5,,,74.6,,,
2620231223010010,2023-12-23,西武園競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,3,7,5,,,,,,72.2,31.3,4
2620231223010011,2023-12-23,西武園競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,,,,,,95.3,64.8,3
8320231224010007,2023-12-24,久留米競輪,7,前半,early_v2,skip_threshold,0,0,0,0,0,0,,3,7,5,4,1,3.9299999999999926,12.109999999999957,,,,
8320231224010010,2023-12-24,久留米競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,7,2,5,,,,,,108.6,17.2,4
8320231224010011,2023-12-24,久留米競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,4,2,7,,,,,,107.19999999999999,52.0,1
7320231225010006,2023-12-25,小松島競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,7,1,2,5,3,4.569999999999993,6.549999999999983,,,,
7320231225010008,2023-12-25,小松島競輪,8,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,1,5,6,7,3,,,55.5,,,
7320231225010009,2023-12-25,小松島競輪,9,中盤,middle_v2,skip_threshold,0,0,0,0,0,0,,4,7,1,3,5,,,66.6,,,
7320231225010010,2023-12-25,小松島競輪,10,後半,late_v2,skip_threshold,0,0,0,0,0,0,,2,4,1,,,,,,102.3,49.3,3
7320231225010011,2023-12-25,小松島競輪,11,後半,late_v2,skip_threshold,0,0,0,0,0,0,,1,5,7,,,,,,116.39999999999999,40.1,3
3120231226010006,2023-12-26,松戸競輪,6,前半,early_v2,skip_threshold,0,0,0,0,0,0,,1,5,3,6,2,7.519999999999996,2.5,,,,
